#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel,si,ni
0,NewPanel,1,0,6.0/4.5/4.5/2.5/2.5/2.5/4.5/6.0/4.5/4.5/6.0/4.5,0.008612632751464844,0.008612632751464844,None,1,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
1,Egreedy,1,1,5.75/4.25/4.25/2.75/2.25/2.25/4.75/5.75/4.25/4.75/5.75/4.25,0.012856721878051758,0.0214693546295166,None,1,[0 0 1 1 1 0 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
2,Egreedy,1,2,5.75/5.75/4.25/2.75/3.75/2.25/2.75/3.75/2.25/4.75/5.75/5.75,0.013885498046875,0.0353548526763916,None,1,[0 0 1 1 1 0 0 1 1 1 1 2 0 0 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
3,Egreedy,1,3,5.5/5.5/4.5/2.5/3.5/2.5/2.5/3.5/2.5/4.5/5.5/5.5,0.011937618255615234,0.047292470932006836,None,1,[0 0 1 1 1 0 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
4,Egreedy,1,4,4.5/4.5/3.5/3.5/4.5/3.5/1.5/2.5/1.5/3.5/4.5/4.5,0.011806011199951172,0.05909848213195801,None,1,[0 0 1 1 1 0 0 1 0 1 1 0 0 0 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
5,Egreedy,1,5,4.5/4.5/3.0/3.5/4.5/3.0/1.5/2.5/1.0/3.5/4.5/4.5,0.03709912300109863,0.09619760513305664,None,3,[0 0 1 1 1 0 0 1 1 0 1 0 0 0 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
6,Egreedy,1,7,1.75/1.75/0.25/3.75/3.75/2.25/3.75/3.75/2.25/3.75/3.75/3.75,0.011941909790039062,0.1081395149230957,2,1,[0 2 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
7,NewPanel,2,0,4.75/3.25/2.75/1.25/1.25/4.75/4.75/3.25/4.75/4.75/3.25,0.008072137832641602,0.1162116527557373,None,1,[1 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
8,Egreedy,2,1,4.75/3.75/2.25/1.75/1.25/4.25/4.75/3.25/4.25/4.75/3.75,0.025022506713867188,0.1412341594696045,None,2,[1 0 0 0 0 1 0 1 1 1 1 2 0 0 0 0 0 0 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
9,Egreedy,2,2,4.5/3.5/2.5/1.5/1.0/4.5/4.5/3.0/4.5/4.5/3.5,0.011053800582885742,0.15228796005249023,None,1,[1 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0 0 0 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
10,Egreedy,2,3,5.0/5.0/2.5/3.0/1.5/2.5/3.0/1.5/4.5/5.0/5.0,0.07681798934936523,0.22910594940185547,None,6,[1 0 1 0 0 0 0 1 1 1 1 2 0 0 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
11,Egreedy,2,4,5.0/5.0/2.5/3.0/3.0/2.5/3.0/3.0/2.5/3.0/3.0,0.03656458854675293,0.2656705379486084,None,3,[1 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
12,Egreedy,2,5,4.25/3.75/1.75/1.75/2.25/3.75/4.25/4.25/1.75/2.25/1.75,0.023802518844604492,0.2894730567932129,None,2,[1 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
13,Egreedy,2,6,4.25/3.25/2.25/1.25/2.25/4.25/4.25/4.25/2.25/2.25/1.25,0.1526317596435547,0.4421048164367676,None,13,[1 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
14,Egreedy,2,7,3.5/2.5/1.0/0.5/1.5/3.0/3.5/3.5/3.0/3.5/2.5,0.05714154243469238,0.49924635887145996,None,5,[1 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 1 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
15,Egreedy,2,8,4.25/3.75/2.25/1.75/2.25/4.25/4.25/4.25/2.25/2.25/1.75,0.10192203521728516,0.6011683940887451,None,9,[1 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
16,Egreedy,2,9,4.0/3.5/1.0/1.5/1.5/3.0/4.0/3.5/3.0/4.0/3.5,0.05861043930053711,0.6597788333892822,None,5,[1 0 0 1 0 1 0 0 0 0 1 2 0 0 0 0 0 0 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
17,Explanation,2,10,4.25/3.75/0.75/1.75/1.75/2.75/4.25/3.75/2.75/4.25/3.75,0.017747163772583008,0.6775259971618652,None,1,[1 0 1 1 0 1 0 0 0 0 1 2 0 0 0 0 0 0 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
18,Egreedy,2,11,4.25/4.25/1.25/2.25/1.25/3.25/4.25/3.25/3.25/4.25/4.25,0.011754035949707031,0.6892800331115723,None,1,[1 0 1 0 1 1 0 0 1 0 1 2 0 0 0 0 0 0 0 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
19,Egreedy,2,12,4.0/4.0/1.0/2.0/1.0/3.0/4.0/3.0/3.0/4.0/4.0,0.010920286178588867,0.7002003192901611,None,1,[1 0 1 0 1 1 0 0 1 0 1 2 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
20,Egreedy,2,13,4.0/3.5/1.0/1.5/1.0/3.0/4.0/3.0/3.0/4.0/3.5,0.02216315269470215,0.7223634719848633,None,2,[1 0 1 0 0 1 0 0 1 0 1 2 0 0 0 0 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
21,Egreedy,2,14,3.75/3.75/0.75/1.75/0.75/2.75/3.75/2.75/2.75/3.75/3.75,0.0359041690826416,0.7582676410675049,None,3,[1 0 1 0 0 1 0 0 1 0 1 2 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
22,Egreedy,2,15,4.5/4.5/1.5/2.5/2.0/1.5/2.5/2.0/3.5/4.5/4.5,0.07861137390136719,0.8368790149688721,None,7,[1 0 1 0 0 1 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
23,Egreedy,2,16,1.25/1.25/3.25/3.25/2.25/3.25/3.25/2.25/3.25/3.25/3.25,0.045816898345947266,0.8826959133148193,None,4,[1 2 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
24,Egreedy,2,17,1.0/1.0/3.0/3.0/2.5/3.0/3.0/2.5/3.0/3.0/3.0,0.01059269905090332,0.8932886123657227,None,1,[1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
25,Egreedy,2,18,1.75/2.75/5.25/4.75/5.25/5.25/3.75/5.25/3.25/1.75/2.75,0.07127261161804199,0.9645612239837646,None,6,[1 2 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 0 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
26,Egreedy,2,19,1.5/2.5/5.0/4.5/5.0/5.0/3.5/5.0/3.0/1.5/2.5,0.01107025146484375,0.9756314754486084,None,1,[1 2 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
27,Explanation,2,20,1.25/2.25/4.75/4.25/4.75/4.75/3.25/4.75/2.75/1.25/2.25,0.014800548553466797,0.9904320240020752,None,1,[1 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
28,Egreedy,2,21,1.0/2.5/4.5/4.5/4.5/4.5/3.0/4.5/2.5/1.0/2.5,0.012619256973266602,1.0030512809753418,None,1,[1 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
29,Egreedy,2,22,1.25/2.75/4.75/4.75/4.75/4.75/3.25/4.75/2.75/1.25/2.75,0.025467634201049805,1.0285189151763916,None,2,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
30,Egreedy,2,23,2.5/4.0/4.0/4.0/4.0/4.0/2.5/4.0/2.0/0.5/2.0,0.013319253921508789,1.0418381690979004,None,1,[0 0 0 0 1 0 2 0 0 0 0 0 1 1 0 1 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
31,Egreedy,2,25,2.25/3.75/3.75/3.75/3.75/3.75/2.25/3.75/1.75/0.25/1.75,0.012044429779052734,1.0538825988769531,10,1,[0 0 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
32,NewPanel,3,0,3.25/4.75/4.75/4.75/3.25/2.75/1.25/1.25/4.75/4.75,0.009074926376342773,1.062957525253296,None,2,[1 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
33,Egreedy,3,1,3.5/5.0/5.0/5.0/3.5/3.0/1.5/1.5/5.0/5.0,0.024342775344848633,1.0873003005981445,None,2,[0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
34,Egreedy,3,2,3.5/5.0/4.5/5.0/3.5/2.5/1.5/1.5/4.5/5.0,0.05777859687805176,1.1450788974761963,None,5,[0 0 1 0 0 0 0 1 1 0 1 0 1 1 1 1 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
35,Egreedy,3,3,3.75/4.75/4.25/4.75/3.25/2.25/1.75/1.25/4.25/4.75,0.011069536209106445,1.1561484336853027,None,1,[0 0 1 0 0 0 0 1 1 0 1 0 1 0 1 1 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
36,Egreedy,3,4,4.0/4.5/4.0/4.5/3.0/2.0/2.0/1.0/4.0/4.5,0.010898828506469727,1.1670472621917725,None,1,[0 0 1 0 0 0 0 1 1 0 1 0 1 0 1 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
37,Egreedy,3,6,3.5/3.5/1.5/1.5/0.5/3.5/3.5/2.5/3.5/3.5,0.02308964729309082,1.1901369094848633,5,2,[0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
38,NewPanel,4,0,3.25/4.75/3.25/4.75/1.25/1.25/2.75/3.25/4.75,0.01094675064086914,1.2010836601257324,None,3,[1 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
39,Egreedy,4,1,1.25/2.75/4.75/4.75/2.75/1.25/2.75/4.75/4.75,0.012427330017089844,1.2135109901428223,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
40,Egreedy,4,2,3.0/4.5/4.5/4.5/2.5/1.0/1.5/4.5/4.5,0.0851585865020752,1.2986695766448975,None,7,[1 0 0 0 0 0 0 1 0 1 1 0 1 1 1 1 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
41,Egreedy,4,3,3.5/4.5/4.0/4.5/2.0/1.5/1.5/4.0/4.5,0.022427797317504883,1.3210973739624023,None,2,[1 0 0 0 0 1 0 1 0 1 1 0 1 1 1 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
42,Egreedy,4,4,3.5/4.5/4.0/4.5/2.0/1.5/1.5/4.0/4.5,0.022526264190673828,1.3436236381530762,None,2,[1 0 0 0 0 1 0 1 1 1 0 0 1 1 1 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
43,Egreedy,4,5,3.25/4.25/3.75/4.25/1.75/1.25/1.25/3.75/4.25,0.011138916015625,1.3547625541687012,None,1,[1 0 0 0 0 1 0 1 1 1 0 0 1 1 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
44,Egreedy,4,6,3.0/3.0/3.0/3.0/3.0/3.0/3.0/5.0/5.0,0.16657686233520508,1.5213394165039062,None,14,[1 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
45,Egreedy,4,7,2.75/2.25/2.75/2.25/4.75/4.75/3.75/4.75/4.25,0.05807781219482422,1.5794172286987305,None,5,[1 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 0 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
46,Egreedy,4,8,3.0/2.5/3.0/2.5/5.0/5.0/4.0/5.0/4.5,0.01083064079284668,1.5902478694915771,None,1,[0 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 0 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
47,Egreedy,4,9,2.75/2.75/2.75/2.75/4.75/4.75/3.75/4.75/4.75,0.022846698760986328,1.6130945682525635,None,2,[0 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
48,Explanation,4,10,1.5/2.0/4.0/4.0/4.0/3.5/3.0/4.0/4.0,0.01563572883605957,1.628730297088623,None,1,[0 2 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
49,Egreedy,4,11,1.25/1.75/3.75/3.75/3.75/3.25/2.75/3.75/3.75,0.010756731033325195,1.6394870281219482,None,1,[0 2 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
