#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel,si,ni
0,NewPanel,1,0,7.0/5.5/5.5/3.5/3.5/3.5/5.5/7.0/5.5/5.5/7.0/5.5,0.0158541202545166,0.0158541202545166,None,1,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
1,MAB,1,1,7.0/5.5/5.5/5.5/5.5/5.5/5.5/7.0/5.5/5.5/7.0/5.5,0.010264396667480469,0.02611851692199707,None,0,[0 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[2. 1. 1. 1. 1. 1. 1.]
2,MAB,1,2,2.75/2.75/2.75/2.75/2.75/2.75/2.75/2.75/2.75/2.75/2.75/2.75,0.008001327514648438,0.03411984443664551,None,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[2. 2. 1. 1. 1. 1. 1.]
3,MAB,1,3,3.0/3.0/3.0/2.5/3.0/3.0/2.5/3.0/3.0/2.5/3.0/3.0,0.008020162582397461,0.04214000701904297,None,0,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 1. 1. 1. 1.]
4,MAB,1,4,3.25/3.25/3.25/2.75/3.25/3.25/2.75/3.25/3.25/2.75/3.25/3.25,0.008043050765991211,0.05018305778503418,None,0,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 2. 1. 1. 1.]
5,MAB,1,5,3.5/3.5/3.5/3.0/3.5/3.5/3.0/3.5/3.5/3.0/3.5/3.5,0.008023738861083984,0.058206796646118164,None,0,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 2. 2. 1. 1.]
6,MAB,1,6,3.75/3.75/3.75/3.25/3.75/3.75/3.25/3.75/3.75/3.25/3.75/3.75,0.008262395858764648,0.06646919250488281,None,0,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 2. 2. 2. 1.]
7,MAB,1,7,4.0/3.5/4.0/3.5/3.5/4.0/3.5/4.0/4.0/3.5/4.0/3.5,0.00832056999206543,0.07478976249694824,None,0,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 0 0 0 0 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 2. 2. 2. 2.]
8,MAB,1,8,3.75/3.25/3.75/3.25/3.25/3.75/3.25/3.75/3.75/3.25/3.75/3.25,0.008515119552612305,0.08330488204956055,None,0,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 2. 2. 3. 2.]
9,MAB,1,9,2.75/2.75/2.75/2.75/2.75/2.75/2.75/2.75/2.75/2.75/2.75/2.75,0.007775545120239258,0.0910804271697998,None,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[2. 3. 2. 2. 2. 3. 2.]
10,MAB,1,10,3.25/2.75/3.25/3.25/2.75/3.25/3.25/3.25/3.25/3.25/3.25/2.75,0.008589506149291992,0.0996699333190918,None,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[2. 3. 2. 2. 3. 3. 2.]
11,MAB,1,11,3.5/3.0/3.0/3.5/3.0/3.0/3.5/3.5/3.0/3.5/3.5/3.0,0.008350372314453125,0.10802030563354492,None,0,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[2. 3. 2. 3. 3. 3. 2.]
12,MAB,1,12,3.25/3.25/2.75/3.25/3.25/2.75/3.25/3.25/2.75/3.25/3.25/3.25,0.008076906204223633,0.11609721183776855,None,0,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[2. 3. 2. 3. 3. 3. 3.]
13,MAB,1,14,3.25/3.25/2.75/3.25/3.25/2.75/1.25/1.25/0.75/3.25/3.25/3.25,0.007788181304931641,0.1238853931427002,8,0,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[2. 1. 1. 1. 1. 1. 1.],[3. 3. 2. 3. 3. 3. 3.]
14,NewPanel,2,0,5.75/5.75/5.75/2.25/3.75/3.75/4.25/5.75/4.25/5.75/5.75,0.01540994644165039,0.13929533958435059,None,1,[1 0 1 1 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1],[2. 1. 1. 1. 1. 1. 1.],[3. 3. 2. 3. 3. 3. 3.]
15,MAB,2,1,5.75/5.75/5.75/4.25/5.75/5.75/2.25/3.75/4.25/5.75/5.75,0.009565353393554688,0.14886069297790527,None,0,[1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1],[2. 1. 1. 1. 1. 1. 1.],[4. 3. 2. 3. 3. 3. 3.]
16,MAB,2,2,5.5/5.5/5.5/4.0/5.5/5.5/2.0/3.5/4.0/5.5/5.5,0.009766817092895508,0.15862751007080078,None,0,[1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 1 1 0 1],[2. 1. 1. 1. 1. 1. 1.],[4. 3. 2. 3. 3. 4. 3.]
17,MAB,2,3,4.0/4.0/2.5/4.0/4.0/2.5/2.0/2.0/4.0/4.0/4.0,0.008664846420288086,0.16729235649108887,None,0,[0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[2. 1. 1. 1. 1. 1. 1.],[4. 4. 2. 3. 3. 4. 3.]
18,MAB,2,4,3.75/3.75/2.75/3.75/3.75/2.75/1.75/1.75/3.75/3.75/3.75,0.008411645889282227,0.1757040023803711,None,0,[0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[2. 1. 1. 1. 1. 1. 1.],[4. 4. 2. 3. 3. 4. 4.]
19,MAB,2,5,3.75/3.75/2.75/3.75/3.75/2.75/3.75/3.75/3.75/3.75/3.75,0.008497238159179688,0.18420124053955078,None,0,[0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0],[2. 1. 1. 1. 1. 1. 1.],[5. 4. 2. 3. 3. 4. 4.]
20,MAB,2,6,3.5/3.5/3.0/3.5/3.5/3.0/3.5/3.5/3.5/3.5/3.5,0.008237600326538086,0.19243884086608887,None,0,[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0],[2. 1. 1. 1. 1. 1. 1.],[5. 4. 3. 3. 3. 4. 4.]
21,MAB,2,7,3.25/3.25/2.75/3.25/3.25/2.75/3.25/3.25/3.25/3.25/3.25,0.008427619934082031,0.2008664608001709,None,0,[1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0],[2. 1. 1. 1. 1. 1. 1.],[5. 4. 3. 3. 4. 4. 4.]
22,MAB,2,8,3.25/3.25/2.75/3.25/3.25/2.75/1.25/1.25/3.25/3.25/3.25,0.008517026901245117,0.20938348770141602,None,0,[1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[2. 1. 1. 1. 1. 1. 1.],[6. 4. 3. 3. 4. 4. 4.]
23,MAB,2,9,3.0/3.0/3.0/3.0/3.0/3.0/1.0/1.0/3.0/3.0/3.0,0.008275032043457031,0.21765851974487305,None,0,[1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[2. 1. 1. 1. 1. 1. 1.],[6. 4. 3. 4. 4. 4. 4.]
24,MAB,2,10,4.0/4.0/4.0/4.0/4.0/4.0/2.0/2.0/4.0/4.0/4.0,0.00863027572631836,0.2262887954711914,None,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 0 0 0 0],[2. 1. 1. 1. 1. 1. 1.],[6. 5. 3. 4. 4. 4. 4.]
25,MAB,2,11,2.0/2.0/2.0/4.0/4.0/4.0/4.0/4.0/4.0/4.0/4.0,0.008569002151489258,0.23485779762268066,None,0,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0],[2. 1. 1. 1. 1. 1. 1.],[7. 5. 3. 4. 4. 4. 4.]
26,MAB,2,12,1.75/1.75/1.75/3.75/3.75/3.75/3.75/3.75/3.75/3.75/3.75,0.00838017463684082,0.24323797225952148,None,0,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0],[2. 1. 1. 1. 1. 1. 1.],[7. 5. 3. 5. 4. 4. 4.]
27,MAB,2,13,1.5/1.5/1.5/3.5/3.5/3.5/3.5/3.5/3.5/3.5/3.5,0.00823664665222168,0.25147461891174316,None,0,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0],[2. 1. 1. 1. 1. 1. 1.],[7. 5. 3. 5. 4. 4. 5.]
