#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel,si,ni
0,NewPanel,1,0,7.0/5.5/5.5/3.5/3.5/3.5/5.5/7.0/5.5,0.12379097938537598,0.12379097938537598,None,1,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
1,Egreedy,1,1,6.75/5.75/5.25/3.25/3.75/3.25/5.25/6.75/5.25,0.01556396484375,0.13935494422912598,None,2,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
2,Egreedy,1,2,6.5/5.5/5.5/3.0/3.5/3.5/5.0/6.5/5.5,0.007114887237548828,0.1464698314666748,None,1,[0 0 1 1 1 1 0 0 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
3,Egreedy,1,3,6.25/5.25/5.25/2.75/3.25/3.25/4.75/6.25/5.25,0.008138656616210938,0.15460848808288574,None,1,[0 0 1 1 1 1 0 0 1 1 1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
4,Egreedy,1,4,6.0/5.5/5.0/2.5/3.5/3.0/4.5/6.0/5.0,0.007122516632080078,0.16173100471496582,None,1,[0 0 1 1 1 1 0 0 1 1 1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
5,Egreedy,1,5,5.75/5.25/4.75/2.25/3.25/2.75/4.25/5.75/4.75,0.0071010589599609375,0.16883206367492676,None,1,[0 0 1 1 1 1 0 0 1 1 1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
6,Egreedy,1,6,6.25/5.75/6.25/2.75/3.75/4.25/4.75/6.25/6.25,0.014700651168823242,0.18353271484375,None,2,[0 0 1 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
7,Egreedy,1,7,6.75/6.75/6.75/3.25/4.75/4.75/3.25/4.75/4.75,0.007656574249267578,0.19118928909301758,None,1,[0 0 1 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
8,Egreedy,1,8,5.75/5.75/5.75/2.25/3.75/3.75/4.25/5.75/5.75,0.04477810859680176,0.23596739768981934,None,6,[0 0 1 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
9,Egreedy,1,9,5.75/5.75/5.75/2.25/3.75/3.75/4.25/5.75/5.75,0.02151346206665039,0.2574808597564697,None,3,[0 0 1 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
