#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,4.25/4.0,0.0073816776275634766,0.0073816776275634766,None,1,[1 0 1 1 1 1 2 0 0 0 0 0 0 1 1 1 1]
1,Egreedy,1,1,4.0/3.75,0.006914615631103516,0.014296293258666992,None,1,[1 0 1 0 1 1 2 0 0 0 0 0 0 1 1 1 1]
2,Egreedy,1,2,3.75/3.5,0.012592792510986328,0.02688908576965332,None,2,[1 0 0 0 1 1 2 0 0 0 0 0 0 1 1 1 1]
3,Egreedy,1,3,1.25/3.0,0.0063228607177734375,0.03321194648742676,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1]
4,Egreedy,1,4,1.25/3.5,0.0058612823486328125,0.03907322883605957,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0]
5,Egreedy,1,5,0.5/2.75,0.006022930145263672,0.04509615898132324,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
6,Egreedy,1,6,2.75/3.0,0.04934573173522949,0.09444189071655273,None,7,[1 0 0 0 0 0 2 0 0 0 0 0 0 1 1 0 0]
7,Egreedy,1,7,2.75/1.0,0.029225587844848633,0.12366747856140137,None,4,[1 0 0 0 0 0 0 0 0 0 0 2 0 1 1 0 0]
8,Egreedy,1,8,3.5/1.75,0.016971826553344727,0.1406393051147461,None,2,[1 0 0 0 0 0 2 0 0 0 0 2 0 0 1 0 0]
9,Egreedy,1,9,4.5/2.75,0.05153322219848633,0.19217252731323242,None,8,[1 0 0 0 1 0 2 0 0 0 0 2 2 0 0 0 0]
10,Egreedy,1,10,4.75/2.5,0.004489421844482422,0.19666194915771484,None,1,[0 0 0 0 1 0 2 0 0 0 0 2 2 0 0 0 0]
11,Egreedy,1,11,4.0/1.75,0.004377603530883789,0.20103955268859863,None,1,[0 0 0 0 1 0 2 0 0 0 0 2 0 0 0 0 1]
12,Egreedy,1,12,3.0/0.75,0.004285335540771484,0.20532488822937012,None,1,[0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 1]
13,Egreedy,1,13,4.25/2.0,0.0176236629486084,0.22294855117797852,None,4,[0 0 0 0 1 0 0 1 0 1 0 2 2 0 0 0 0]
14,Egreedy,1,14,3.75/3.5,0.004558086395263672,0.2275066375732422,None,1,[0 0 1 0 1 0 0 1 1 1 0 0 2 0 0 0 0]
15,Egreedy,1,15,2.75/3.0,0.03762626647949219,0.2651329040527344,None,6,[1 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0]
16,Egreedy,1,16,1.25/3.5,0.01871514320373535,0.2838480472564697,None,3,[1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0]
17,Egreedy,1,17,2.25/2.5,0.00613713264465332,0.28998517990112305,None,1,[1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0]
18,Egreedy,1,18,4.25/2.0,0.040673255920410156,0.3306584358215332,None,7,[0 0 1 0 1 0 2 0 0 0 0 2 0 1 0 0 0]
19,Egreedy,1,19,4.25/2.0,0.01233053207397461,0.3429889678955078,None,3,[0 0 1 1 0 0 2 0 0 0 0 2 0 1 0 0 0]
20,Egreedy,1,20,3.75/2.0,0.04111313819885254,0.38410210609436035,None,9,[1 0 1 0 0 0 0 0 0 1 0 2 2 0 0 0 0]
21,Egreedy,1,21,4.0/1.75,0.011162996292114258,0.3952651023864746,None,2,[0 0 1 0 0 0 0 0 0 1 0 2 2 0 0 0 0]
22,Egreedy,1,22,1.75/2.0,0.01147150993347168,0.4067366123199463,None,2,[1 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 1]
23,Egreedy,1,23,1.5/1.75,0.0053615570068359375,0.4120981693267822,None,1,[1 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0]
24,Egreedy,1,24,2.75/2.5,0.015938758850097656,0.4280369281768799,None,4,[0 2 0 0 0 0 2 0 0 0 0 2 0 0 1 0 0]
25,Egreedy,1,25,2.0/1.75,0.0036678314208984375,0.4317047595977783,None,1,[0 2 0 0 0 0 0 0 1 0 0 2 0 0 1 0 0]
26,Egreedy,1,26,1.75/2.0,0.03332352638244629,0.4650282859802246,None,9,[0 2 0 0 0 0 0 0 1 0 1 2 0 1 0 0 0]
27,Egreedy,1,27,3.0/0.75,0.014874458312988281,0.4799027442932129,None,4,[0 0 0 0 0 0 0 0 1 0 1 2 0 1 0 1 0]
28,Egreedy,1,28,4.0/2.25,0.12300467491149902,0.6029074192047119,None,24,[0 0 1 0 0 0 0 1 1 0 1 2 2 0 0 0 0]
29,Egreedy,1,29,3.0/1.25,0.0037496089935302734,0.6066570281982422,None,1,[0 0 1 0 0 0 0 1 1 0 1 2 0 0 0 0 0]
30,Egreedy,1,30,3.25/1.0,0.003516674041748047,0.6101737022399902,None,1,[0 0 1 0 0 0 0 1 1 0 0 2 0 0 0 0 0]
31,Egreedy,1,31,3.0/1.25,0.014500617980957031,0.6246743202209473,None,4,[0 0 0 1 0 0 0 1 1 0 1 2 0 0 0 0 0]
32,Egreedy,1,32,3.25/1.5,0.01086735725402832,0.6355416774749756,None,3,[0 0 0 0 1 0 0 1 1 1 1 2 0 0 0 0 0]
33,Egreedy,1,33,3.0/1.25,0.003759145736694336,0.6393008232116699,None,1,[0 0 0 0 1 0 0 1 1 0 1 2 0 0 0 0 0]
34,Egreedy,1,34,3.25/3.5,0.014298677444458008,0.6535995006561279,None,4,[0 0 0 0 1 1 0 1 1 0 1 0 2 0 0 0 0]
35,Egreedy,1,35,3.0/3.25,0.0037355422973632812,0.6573350429534912,None,1,[0 0 0 0 1 1 0 0 1 0 1 0 2 0 0 0 0]
36,Egreedy,1,36,3.0/3.25,0.02210402488708496,0.6794390678405762,None,6,[0 0 0 0 1 0 0 1 1 0 1 0 2 0 0 0 0]
37,Egreedy,1,37,3.0/0.75,0.010838031768798828,0.690277099609375,None,3,[0 0 0 0 1 0 0 1 0 0 1 2 0 0 0 1 0]
38,Egreedy,1,38,2.75/1.0,0.0034346580505371094,0.6937117576599121,None,1,[0 0 0 0 1 0 0 1 0 0 1 2 0 0 0 0 0]
39,Egreedy,1,39,3.25/3.0,0.031960248947143555,0.7256720066070557,None,9,[0 0 0 1 1 0 2 0 0 0 0 0 0 1 0 0 0]
40,Egreedy,1,40,3.0/2.75,0.006994962692260742,0.7326669692993164,None,2,[0 0 0 0 1 0 2 0 0 0 0 0 0 1 0 0 0]
41,Egreedy,1,41,0.5/2.75,0.028003215789794922,0.7606701850891113,None,8,[1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
42,Egreedy,1,42,3.75/1.5,0.03492164611816406,0.7955918312072754,None,10,[0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0]
43,Egreedy,1,43,3.0/1.25,0.05857658386230469,0.8541684150695801,None,17,[1 0 0 1 0 1 0 0 0 0 0 2 0 1 0 0 0]
