#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,5.25/5.0,0.19704842567443848,0.19704842567443848,None,1,[1 0 1 1 1 1 2 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
1,Egreedy,1,1,5.0/5.25,0.006737470626831055,0.20378589630126953,None,1,[1 0 1 1 1 1 2 0 0 0 0 0 0 0 1 1 0 1 0 1 1 1 1]
2,Egreedy,1,2,5.0/4.75,0.06526589393615723,0.26905179023742676,None,5,[1 0 1 1 1 1 2 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 0]
3,Egreedy,1,3,5.25/5.0,0.0064067840576171875,0.27545857429504395,None,1,[1 0 1 1 1 1 2 0 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0]
4,Egreedy,1,4,3.25/5.0,0.022376537322998047,0.297835111618042,None,1,[1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0]
5,Egreedy,1,5,5.25/5.0,0.027956247329711914,0.3257913589477539,None,2,[1 0 0 0 0 0 2 0 0 0 0 0 2 0 1 1 1 1 2 0 0 0 0]
6,Egreedy,1,6,5.0/5.25,0.005937337875366211,0.3317286968231201,None,1,[1 0 0 0 0 0 2 0 0 0 0 0 2 0 1 1 0 1 2 0 0 0 0]
7,Egreedy,1,7,4.5/4.75,0.03413867950439453,0.36586737632751465,None,3,[1 0 0 0 0 1 2 0 0 0 0 0 2 0 1 1 0 1 0 0 1 0 0]
8,Egreedy,1,8,4.0/3.75,0.018606901168823242,0.3844742774963379,None,1,[1 0 0 0 0 1 2 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 0]
9,Egreedy,1,9,4.0/3.75,0.012591361999511719,0.3970656394958496,None,2,[1 0 0 0 0 1 2 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 1]
10,Egreedy,1,10,3.75/3.5,0.022764205932617188,0.4198298454284668,None,1,[1 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1]
11,Egreedy,1,11,4.0/3.25,0.006150484085083008,0.4259803295135498,None,1,[0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1]
12,Egreedy,1,12,4.5/4.25,0.028641223907470703,0.4546215534210205,None,2,[0 0 0 0 1 1 2 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 1]
13,Egreedy,1,13,5.25/5.0,0.005997657775878906,0.4606192111968994,None,1,[0 0 0 0 1 1 2 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 1]
14,Egreedy,1,14,4.25/4.0,0.006363868713378906,0.4669830799102783,None,1,[0 0 0 0 0 1 2 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 1]
15,Egreedy,1,15,4.25/2.5,0.06159567832946777,0.5285787582397461,None,5,[1 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 1]
16,Egreedy,1,16,3.5/3.75,0.006139039993286133,0.5347177982330322,None,1,[1 0 0 1 0 1 2 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1]
17,Egreedy,1,17,2.0/4.25,0.0223696231842041,0.5570874214172363,None,1,[1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1]
18,Egreedy,1,18,1.25/3.5,0.03470945358276367,0.591796875,None,3,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1]
19,Egreedy,1,19,3.25/3.5,0.04067230224609375,0.6324691772460938,None,4,[1 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1]
20,Egreedy,1,20,2.0/4.25,0.09120941162109375,0.7236785888671875,None,7,[1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0]
21,Egreedy,1,21,2.5/4.75,0.0059201717376708984,0.7295987606048584,None,1,[1 2 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0]
22,Egreedy,1,22,3.75/4.0,0.02226710319519043,0.7518658638000488,None,1,[1 0 0 0 0 1 2 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0]
23,Egreedy,1,23,3.75/4.0,0.0283510684967041,0.7802169322967529,None,2,[1 0 0 0 0 1 0 0 0 0 0 0 2 2 0 0 0 0 0 0 1 0 0]
24,Egreedy,1,24,2.75/3.5,0.006250858306884766,0.7864677906036377,None,1,[1 0 0 0 1 1 0 0 0 0 1 0 0 2 0 0 0 0 0 0 1 0 0]
25,Egreedy,1,25,2.5/3.25,0.0060083866119384766,0.7924761772155762,None,1,[1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0]
26,Egreedy,1,26,2.25/3.0,0.006337642669677734,0.7988138198852539,None,1,[1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0]
27,Egreedy,1,27,3.75/4.0,0.05491924285888672,0.8537330627441406,None,5,[1 0 1 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0]
28,Egreedy,1,28,4.0/2.25,0.034311532974243164,0.8880445957183838,None,3,[1 0 1 0 0 1 0 0 0 0 0 2 0 0 0 0 0 1 2 0 0 0 0]
29,Egreedy,1,29,4.5/2.75,0.006339311599731445,0.8943839073181152,None,1,[1 0 1 1 1 1 0 1 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0]
30,Egreedy,1,30,4.25/2.5,0.022927522659301758,0.917311429977417,None,1,[1 0 0 1 1 1 0 1 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0]
31,Egreedy,1,31,4.75/3.0,0.022625207901000977,0.939936637878418,None,1,[1 0 0 1 0 0 0 1 0 0 0 2 0 2 0 0 0 0 2 0 0 0 0]
32,Egreedy,1,32,5.25/3.0,0.06913542747497559,1.0090720653533936,None,6,[0 0 0 1 1 0 0 1 0 0 0 2 0 2 0 0 0 0 2 0 0 0 0]
33,Egreedy,1,33,4.5/2.25,0.028502464294433594,1.0375745296478271,None,2,[0 0 0 1 1 0 0 1 0 0 0 2 0 2 0 0 0 0 0 0 1 0 0]
34,Egreedy,1,34,3.75/3.5,0.034769535064697266,1.0723440647125244,None,3,[0 0 1 1 1 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0]
35,Egreedy,1,35,4.5/4.25,0.03458452224731445,1.1069285869598389,None,3,[0 0 1 1 1 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0]
36,Egreedy,1,36,4.75/5.0,0.056656599044799805,1.1635851860046387,None,4,[0 0 1 1 1 0 0 0 0 0 1 0 2 2 0 0 0 0 0 0 1 1 1]
37,Egreedy,1,37,5.0/4.75,0.005979061126708984,1.1695642471313477,None,1,[0 0 1 1 1 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 1 1 1]
38,Egreedy,1,38,4.75/4.5,0.006020307540893555,1.1755845546722412,None,1,[0 0 1 1 1 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 1 1]
39,Egreedy,1,39,4.75/4.5,0.05111980438232422,1.2267043590545654,None,3,[0 0 1 1 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 1 0 1 1]
40,Egreedy,1,40,5.5/5.25,0.012343645095825195,1.2390480041503906,None,2,[0 0 1 1 0 0 2 0 0 0 0 0 2 2 0 0 0 0 0 1 0 0 1]
41,Egreedy,1,41,5.5/3.25,0.022703170776367188,1.2617511749267578,None,1,[0 0 1 1 0 0 0 0 0 0 0 2 2 2 0 0 0 0 0 1 0 0 1]
42,Egreedy,1,42,4.75/2.0,0.006287336349487305,1.2680385112762451,None,1,[0 0 1 1 0 0 0 0 0 0 0 2 2 0 0 0 1 0 0 1 0 0 1]
43,Egreedy,1,43,4.5/1.75,0.02242755889892578,1.290466070175171,None,1,[0 0 0 1 0 0 0 0 0 0 0 2 2 0 0 0 1 0 0 1 0 0 1]
44,Egreedy,1,44,5.0/2.25,0.006009578704833984,1.2964756488800049,None,1,[0 0 0 1 0 0 0 0 0 0 0 2 2 0 0 0 1 0 2 0 0 0 0]
45,Egreedy,1,45,4.0/2.25,0.05992317199707031,1.3563988208770752,None,5,[1 0 0 1 0 0 0 1 0 0 1 2 0 0 0 0 1 1 2 0 0 0 0]
46,Egreedy,1,46,4.25/2.0,0.0061838626861572266,1.3625826835632324,None,1,[1 0 0 1 0 0 0 1 0 0 0 2 0 0 0 0 1 1 2 0 0 0 0]
47,Egreedy,1,47,4.0/1.75,0.006049156188964844,1.3686318397521973,None,1,[1 0 0 1 0 0 0 1 0 0 0 2 0 0 0 0 1 0 2 0 0 0 0]
48,Egreedy,1,48,5.25/3.0,0.037018775939941406,1.4056506156921387,None,6,[0 0 0 1 0 0 0 1 1 0 0 2 0 2 0 0 0 0 2 0 0 0 0]
49,Egreedy,1,49,4.5/2.25,0.01829695701599121,1.4239475727081299,None,3,[0 0 0 1 0 0 0 1 1 0 0 2 0 2 0 0 0 0 0 0 1 0 0]
50,Egreedy,1,50,4.25/2.5,0.006451606750488281,1.4303991794586182,None,1,[0 0 0 1 0 1 0 1 0 0 1 2 0 2 0 0 0 0 0 0 1 0 0]
51,Egreedy,1,51,4.75/2.5,0.01873016357421875,1.449129343032837,None,3,[0 0 0 1 0 1 0 1 0 0 0 2 0 2 0 0 0 0 0 1 1 0 0]
52,Egreedy,1,52,4.5/2.25,0.006140947341918945,1.4552702903747559,None,1,[0 0 0 0 0 1 0 1 0 0 0 2 0 2 0 0 0 0 0 1 1 0 0]
53,Egreedy,1,53,3.5/3.25,0.006090879440307617,1.4613611698150635,None,1,[0 0 0 0 0 1 0 1 0 0 0 0 0 2 0 0 0 0 0 1 1 0 0]
