#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,4.25/4.0,0.0061533451080322266,0.0061533451080322266,None,1,[1 0 1 1 1 1 2 0 0 0 0 0 0 1 1 1 1]
1,Egreedy,1,1,4.0/3.75,0.02242255210876465,0.028575897216796875,None,1,[1 0 1 1 1 1 2 0 0 0 0 0 0 0 1 1 1]
2,Egreedy,1,2,3.75/3.5,0.0060117244720458984,0.03458762168884277,None,1,[1 0 1 1 1 1 2 0 0 0 0 0 0 0 1 1 0]
3,Egreedy,1,3,3.5/3.25,0.018041372299194336,0.05262899398803711,None,1,[1 0 1 1 1 1 2 0 0 0 0 0 0 0 0 1 0]
4,Egreedy,1,4,5.25/3.5,0.06996917724609375,0.12259817123413086,None,5,[1 0 1 1 1 1 2 0 0 0 0 2 2 0 0 0 0]
5,Egreedy,1,5,4.5/2.75,0.036429643630981445,0.1590278148651123,None,2,[1 0 1 1 1 1 2 0 0 0 0 2 0 1 0 0 0]
6,Egreedy,1,6,2.5/2.75,0.0056874752044677734,0.16471529006958008,None,1,[1 2 0 0 0 0 2 0 0 0 0 2 0 1 0 0 0]
7,Egreedy,1,7,3.75/2.0,0.033690452575683594,0.19840574264526367,None,1,[1 0 0 0 1 0 2 0 0 0 0 2 0 1 0 0 0]
8,Egreedy,1,8,2.75/2.5,0.027726411819458008,0.22613215446472168,None,2,[0 2 0 0 0 0 2 0 0 0 0 2 0 1 0 0 0]
9,Egreedy,1,9,1.5/1.75,0.005803823471069336,0.23193597793579102,None,1,[0 2 0 0 0 0 0 0 0 0 1 2 0 1 0 0 0]
10,Egreedy,1,10,0.25/3.0,0.00585627555847168,0.2377922534942627,None,1,[1 2 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
11,Egreedy,1,11,1.0/1.75,0.05786895751953125,0.29566121101379395,None,3,[1 2 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0]
12,Egreedy,1,12,1.25/1.5,0.0056874752044677734,0.3013486862182617,None,1,[0 2 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0]
13,Egreedy,1,13,3.5/2.25,0.06672072410583496,0.3680694103240967,None,6,[1 0 0 0 0 1 0 1 0 0 1 2 2 0 0 0 0]
14,Egreedy,1,14,2.5/2.25,0.06557106971740723,0.4336404800415039,None,5,[1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 1 0]
15,Egreedy,1,15,2.25/2.5,0.02160024642944336,0.45524072647094727,None,1,[1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0]
16,Egreedy,1,16,3.5/1.75,0.0059888362884521484,0.4612295627593994,None,1,[1 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 0]
17,Egreedy,1,17,2.25/2.0,0.08246922492980957,0.543698787689209,None,7,[1 2 0 0 0 0 0 0 0 1 0 2 0 1 1 1 0]
