#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,4.25/4.0,0.0072400569915771484,0.0072400569915771484,None,1,[1 0 1 1 1 1 2 0 0 0 0 0 0 1 1 1 1]
1,Egreedy,1,1,4.0/3.75,0.007136344909667969,0.014376401901245117,None,1,[1 0 1 0 1 1 2 0 0 0 0 0 0 1 1 1 1]
2,Egreedy,1,2,3.75/3.5,0.02245616912841797,0.036832571029663086,None,2,[1 0 0 0 1 1 2 0 0 0 0 0 0 1 1 1 1]
3,Egreedy,1,3,3.75/1.5,0.016850948333740234,0.05368351936340332,None,1,[1 0 0 0 1 1 0 0 0 0 0 2 0 1 1 1 1]
4,Egreedy,1,4,3.75/2.0,0.008049726486206055,0.061733245849609375,None,1,[1 0 0 0 1 1 0 0 0 0 0 2 2 0 0 0 0]
5,Egreedy,1,5,2.75/1.5,0.0319523811340332,0.09368562698364258,None,4,[1 0 1 0 1 0 0 1 0 0 1 2 0 0 0 0 0]
6,Egreedy,1,6,1.75/2.0,0.04251980781555176,0.13620543479919434,None,4,[1 2 0 0 0 0 0 1 0 1 1 2 0 0 0 1 0]
7,Egreedy,1,7,0.75/3.0,0.007140159606933594,0.14334559440612793,None,1,[1 2 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0]
8,Egreedy,1,8,0.5/2.75,0.0070154666900634766,0.1503610610961914,None,1,[1 2 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0]
9,Egreedy,1,9,1.25/4.0,0.006927967071533203,0.1572890281677246,None,1,[1 2 0 0 0 0 0 0 0 1 1 0 2 0 0 0 0]
10,Egreedy,1,10,2.25/3.0,0.027316808700561523,0.18460583686828613,None,4,[1 0 0 0 0 0 0 0 0 1 1 0 2 0 0 0 0]
11,Egreedy,1,11,2.5/3.25,0.03429293632507324,0.21889877319335938,None,3,[1 0 0 0 1 0 0 0 1 0 1 0 2 0 0 0 0]
12,Egreedy,1,12,2.5/3.25,0.011260509490966797,0.23015928268432617,None,3,[1 0 0 0 1 0 0 1 0 0 1 0 2 0 0 0 0]
13,Egreedy,1,13,2.5/2.75,0.0038466453552246094,0.23400592803955078,None,1,[1 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0]
14,Egreedy,1,14,2.75/2.5,0.0038526058197021484,0.23785853385925293,None,1,[0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0]
15,Egreedy,1,15,3.0/2.75,0.003840208053588867,0.2416987419128418,None,1,[0 0 0 0 1 0 0 0 1 0 0 0 2 0 0 0 0]
16,Egreedy,1,16,3.0/1.25,0.06585550308227539,0.3075542449951172,None,12,[1 0 1 0 1 0 0 0 1 0 0 2 0 0 0 0 0]
17,Egreedy,1,17,2.75/1.0,0.005639076232910156,0.31319332122802734,None,1,[1 0 1 0 1 0 0 0 0 0 0 2 0 0 0 0 0]
