#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,4.25/4.0,0.006255388259887695,0.006255388259887695,None,1,[1 0 1 1 1 1 2 0 0 0 0 0 0 1 1 1 1]
1,Egreedy,1,1,4.25/4.5,0.01439046859741211,0.020645856857299805,None,1,[1 0 1 1 1 1 2 0 0 0 0 0 2 0 0 0 0]
2,Egreedy,1,2,4.5/2.75,0.049132347106933594,0.0697782039642334,None,4,[1 0 1 1 1 1 2 0 0 0 0 2 0 1 0 0 0]
3,Egreedy,1,3,2.5/2.75,0.005875110626220703,0.0756533145904541,None,1,[1 2 0 0 0 0 2 0 0 0 0 2 0 1 0 0 0]
4,Egreedy,1,4,3.75/2.0,0.056090593338012695,0.1317439079284668,None,4,[1 0 0 0 0 0 2 0 0 0 0 2 0 1 1 0 0]
5,Egreedy,1,5,2.75/3.0,0.005839109420776367,0.13758301734924316,None,1,[1 0 0 0 0 0 2 0 0 0 0 0 0 1 1 0 0]
6,Egreedy,1,6,4.5/2.75,0.0903313159942627,0.22791433334350586,None,7,[1 0 1 1 1 1 2 0 0 0 0 2 0 0 1 0 0]
7,Egreedy,1,7,4.25/2.5,0.005700826644897461,0.23361515998840332,None,1,[1 0 1 0 1 1 2 0 0 0 0 2 0 0 1 0 0]
8,Egreedy,1,8,4.0/2.25,0.04167509078979492,0.27529025077819824,None,1,[1 0 0 0 1 1 2 0 0 0 0 2 0 0 1 0 0]
9,Egreedy,1,9,4.5/2.25,0.14156222343444824,0.4168524742126465,None,10,[1 0 1 0 1 0 2 0 0 0 0 2 0 0 1 1 1]
10,Egreedy,1,10,3.5/1.25,0.02798938751220703,0.4448418617248535,None,2,[1 0 1 0 0 0 0 1 0 0 0 2 0 0 1 1 1]
11,Egreedy,1,11,3.75/1.5,0.028551816940307617,0.47339367866516113,None,2,[1 0 1 0 0 0 0 0 0 1 0 2 0 1 1 1 1]
12,Egreedy,1,12,2.5/2.25,0.006042003631591797,0.47943568229675293,None,1,[1 2 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1]
13,Egreedy,1,13,2.25/2.5,0.022228240966796875,0.5016639232635498,None,1,[1 2 0 0 0 0 0 0 0 1 0 2 0 1 1 0 1]
14,Egreedy,1,14,2.0/2.25,0.005876064300537109,0.5075399875640869,None,1,[1 2 0 0 0 0 0 0 0 1 0 2 0 1 0 0 1]
15,Egreedy,1,15,1.0/3.25,0.021981477737426758,0.5295214653015137,None,1,[1 2 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1]
16,Egreedy,1,16,0.75/3.0,0.005971193313598633,0.5354926586151123,None,1,[1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1]
17,Egreedy,1,17,0.5/2.75,0.0056989192962646484,0.541191577911377,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
18,Egreedy,1,18,2.25/2.5,0.0225217342376709,0.5637133121490479,None,4,[1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0]
19,Egreedy,1,19,1.5/1.75,0.005713701248168945,0.5694270133972168,None,1,[1 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0]
20,Egreedy,1,20,1.75/2.0,0.011533737182617188,0.580960750579834,None,2,[1 2 0 0 0 0 0 0 0 1 0 2 0 1 0 0 0]
21,Egreedy,1,21,2.75/2.0,0.0229642391204834,0.6039249897003174,None,4,[0 2 0 0 0 0 0 1 0 1 0 2 0 1 1 1 0]
22,Egreedy,1,22,2.75/2.0,0.011656045913696289,0.6155810356140137,None,2,[0 2 0 0 0 0 0 1 1 1 0 2 0 0 1 1 0]
23,Egreedy,1,23,2.5/1.75,0.005866527557373047,0.6214475631713867,None,1,[0 2 0 0 0 0 0 1 1 0 0 2 0 0 1 1 0]
24,Egreedy,1,24,3.5/0.75,0.005825519561767578,0.6272730827331543,None,1,[0 0 0 0 0 0 0 1 1 0 0 2 0 0 1 1 0]
25,Egreedy,1,25,3.25/0.5,0.021829843521118164,0.6491029262542725,None,1,[0 0 0 0 0 0 0 1 1 0 0 2 0 0 0 1 0]
26,Egreedy,1,26,1.25/3.0,0.06177330017089844,0.7108762264251709,None,5,[0 2 0 0 0 0 0 1 1 1 1 0 0 0 0 1 0]
27,Egreedy,1,27,2.0/1.75,0.006117105484008789,0.7169933319091797,None,1,[0 2 0 0 0 0 0 0 1 1 1 2 0 0 0 1 0]
28,Egreedy,1,28,2.25/1.5,0.0057756900787353516,0.722769021987915,None,1,[0 2 0 0 0 0 0 0 1 1 0 2 0 0 0 1 0]
29,Egreedy,1,29,4.25/2.0,0.011632919311523438,0.7344019412994385,None,2,[0 0 1 0 0 0 0 0 1 1 0 2 2 0 0 0 0]
30,Egreedy,1,30,3.75/2.0,0.011601924896240234,0.7460038661956787,None,2,[0 0 1 0 0 0 0 0 0 1 1 2 2 0 0 0 0]
31,Egreedy,1,31,3.0/3.75,0.029761791229248047,0.7757656574249268,None,5,[1 0 1 0 1 0 0 0 1 1 1 0 2 0 0 0 0]
32,Egreedy,1,32,1.5/4.25,0.005843400955200195,0.781609058380127,None,1,[1 2 0 0 0 0 0 0 1 1 1 0 2 0 0 0 0]
33,Egreedy,1,33,2.5/3.25,0.00570225715637207,0.787311315536499,None,1,[1 0 0 0 0 0 0 0 1 1 1 0 2 0 0 0 0]
34,Egreedy,1,34,2.5/3.25,0.06284022331237793,0.850151538848877,None,8,[1 0 0 1 0 0 0 0 1 0 1 0 2 0 0 0 0]
35,Egreedy,1,35,2.75/3.0,0.022073984146118164,0.8722255229949951,None,1,[1 0 0 1 0 0 0 0 1 0 0 0 2 0 0 0 0]
36,Egreedy,1,36,3.75/2.0,0.0393524169921875,0.9115779399871826,None,4,[0 0 0 1 0 0 0 0 1 0 1 2 2 0 0 0 0]
37,Egreedy,1,37,3.25/3.5,0.017665863037109375,0.929243803024292,None,3,[0 0 1 1 0 0 0 0 1 1 1 0 2 0 0 0 0]
38,Egreedy,1,38,3.5/1.75,0.039707183837890625,0.9689509868621826,None,4,[0 0 1 1 1 0 0 0 1 1 1 2 0 0 0 0 0]
39,Egreedy,1,39,3.25/1.5,0.005921602249145508,0.9748725891113281,None,1,[0 0 1 1 1 0 0 0 0 1 1 2 0 0 0 0 0]
40,Egreedy,1,40,3.0/1.25,0.005849123001098633,0.9807217121124268,None,1,[0 0 1 0 1 0 0 0 0 1 1 2 0 0 0 0 0]
