#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel,si,ni
0,NewPanel,1,0,6.5/5.75,1146.15505194664,1146.15505194664,None,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
1,Egreedy,1,1,6.25/5.5,0.011793851852416992,1146.1668457984924,None,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
2,Egreedy,1,2,6.5/5.75,0.011996269226074219,1146.1788420677185,None,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
3,Egreedy,1,3,6.25/5.5,0.010613441467285156,1146.1894555091858,None,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
4,Egreedy,1,4,12.5/11.75,0.05643725395202637,1146.2458927631378,None,5,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 2 0 1 0 0 0 2 0 0 0 0 0 0
 1 1 0 0 0 1 0 0 2 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0
 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
5,Egreedy,1,5,14.5/11.75,0.03975057601928711,1146.285643339157,None,3,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 2 2 2 0 0 1 0 0 0 0 0 0 0 1 0 1
 1 1 0 0 1 0 0 1 2 0 0 0 0 0 1 0 1 1 0 0 0 1 1 0 0 1 1 1 0 0 1 0 1 0 1 1 0
 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
6,Egreedy,1,6,15.5/13.25,0.02720499038696289,1146.312848329544,None,2,[0 2 0 0 0 0 0 1 0 0 1 2 0 0 0 0 0 1 0 0 0 2 2 2 0 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 0 0 1 0 0 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 1 1
 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
7,Egreedy,1,7,15.5/13.25,0.023462295532226562,1146.3363106250763,None,2,[0 2 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 1 0 0 0 2 2 2 0 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 0 0 1 0 0 1 2 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 1 1
 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
8,Egreedy,1,8,14.75/12.5,0.015752315521240234,1146.3520629405975,None,1,[0 0 1 0 1 1 0 0 0 0 1 0 1 1 0 0 0 1 1 0 0 2 2 2 0 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1 0 1 0 0 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 1 1 1
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 1 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
9,Egreedy,1,9,14.5/12.25,0.011996984481811523,1146.3640599250793,None,1,[0 0 1 0 1 1 0 0 0 0 1 0 1 1 0 0 0 1 1 0 0 2 2 2 0 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1 0 1 0 0 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 1 0 1
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 1 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
10,Explanation,1,10,14.25/12.0,0.018785953521728516,1146.382845878601,None,1,[0 0 1 0 1 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 2 2 2 0 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1 0 1 0 0 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 1 0 1
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 1 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
11,Egreedy,1,11,14.75/12.5,0.015830039978027344,1146.398675918579,None,1,[0 0 1 0 1 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 2 2 2 0 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1 0 1 0 0 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 2 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 1 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
12,Egreedy,1,12,15.75/13.5,0.028225183486938477,1146.426901102066,None,2,[0 0 1 0 1 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 2 2 2 0 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1 0 1 0 0 1 2 0 0 0 0 0 1 1 0 1 2 0 0 0 0 0 0 1 0 1 0 0 0 0 1 2 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 1 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
13,Egreedy,1,13,15.75/13.5,0.025935649871826172,1146.4528367519379,None,2,[0 0 1 0 1 1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 0 2 2 2 0 0 1 1 0 0 0 0 1 0 1 0 1
 1 0 1 0 1 0 0 1 2 0 0 0 0 0 1 1 0 1 2 0 0 0 0 0 0 1 0 1 0 0 0 0 1 2 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 1 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
14,Egreedy,1,14,15.75/13.5,0.05575966835021973,1146.508596420288,None,4,[0 0 1 1 1 1 0 1 1 0 0 0 1 1 0 0 0 1 0 0 0 2 0 2 0 0 1 1 1 1 2 0 0 0 0 0 1
 1 0 1 0 1 0 0 1 2 0 0 0 0 0 1 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 2 0 0 0
 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
15,Egreedy,1,15,15.25/13.0,0.058185577392578125,1146.5667819976807,None,4,[0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 2 0 0 0 0 1 1 1 1 2 0 0 0 0 0 1
 1 0 1 0 1 0 0 1 2 0 0 0 0 0 1 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 2 0 0 0
 0 0 1 0 1 0 0 1 0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
16,Egreedy,1,16,15.0/12.75,0.013109683990478516,1146.5798916816711,None,1,[0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 2 0 0 0 0 1 1 0 1 2 0 0 0 0 0 1
 1 0 1 0 1 0 0 1 2 0 0 0 0 0 1 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 2 0 0 0
 0 0 1 0 1 0 0 1 0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
17,Egreedy,1,17,13.75/12.0,0.016183853149414062,1146.5960755348206,None,1,[1 0 0 1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 0 2 2 0 2 0 1 1 0 0 0 0 0 0 0 0 1
 1 0 1 2 0 0 0 0 0 1 0 0 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 0 0 1
 0 0 1 0 1 1 0 0 0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
18,Egreedy,1,18,14.5/12.25,0.03861117362976074,1146.6346867084503,None,3,[0 0 0 1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 0 2 2 0 2 0 1 1 0 0 0 0 0 0 0 0 1
 1 0 1 2 0 0 0 0 0 1 0 0 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 1 0 1 1 0 0 0 1
 0 0 1 0 1 1 0 0 0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
19,Egreedy,1,19,12.75/12.5,0.015028715133666992,1146.649715423584,None,1,[0 0 0 1 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 2 2 0 2 0 1 1 0 0 0 0 0 0 0 0 1
 1 0 1 2 0 0 0 0 0 1 0 0 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 1 0 1 1 0 0 0 1
 0 0 1 0 1 1 0 0 0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
20,Explanation,1,20,12.5/12.25,0.017188072204589844,1146.6669034957886,None,1,[0 0 0 1 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 2 2 0 2 0 1 1 0 0 0 0 0 0 0 0 1
 1 0 1 2 0 0 0 0 0 1 0 0 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 1 0 1 1 0 0 0 1
 0 0 1 0 1 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
21,Egreedy,1,21,13.0/12.75,0.01604151725769043,1146.6829450130463,None,1,[0 0 0 1 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 2 2 0 2 2 0 0 0 0 0 0 0 0 0 0 1
 1 0 1 2 0 0 0 0 0 1 0 0 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 1 0 1 1 0 0 0 1
 0 0 1 0 1 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
22,Egreedy,1,22,14.25/14.0,0.10219049453735352,1146.7851355075836,None,7,[0 0 0 1 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 2 2 0 2 2 0 0 0 0 0 0 0 0 0 0 1
 1 0 1 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 2 0 0 0 0 2 0 0 0 0 0 1 0 1 1 0 0 0 1
 0 0 1 0 1 1 0 0 1 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
23,Egreedy,1,23,18.0/16.25,0.059800148010253906,1146.8449356555939,None,4,[0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 2 2 2 2 0 0 1 0 0 0 1 0 1 0 0 1
