#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel,si,ni
0,NewPanel,1,0,4.25/4.0,0.006437540054321289,0.006437540054321289,None,1,[1 0 1 1 1 1 2 0 0 0 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
1,Explanation,1,1,4.0/3.75,0.014209508895874023,0.020647048950195312,None,1,[1 0 1 0 1 1 2 0 0 0 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
2,Explanation,1,2,3.75/3.5,0.013622522354125977,0.03426957130432129,None,1,[1 0 1 0 1 1 2 0 0 0 0 0 0 0 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
3,Explanation,1,3,3.5/3.25,0.013585329055786133,0.04785490036010742,None,1,[1 0 1 0 1 1 2 0 0 0 0 0 0 0 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
4,Explanation,1,4,3.25/3.0,0.013387918472290039,0.06124281883239746,None,1,[1 0 1 0 0 1 2 0 0 0 0 0 0 0 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
5,Explanation,1,5,2.75/3.0,0.013921260833740234,0.0751640796661377,None,1,[1 0 1 0 0 1 0 0 0 0 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
6,Explanation,1,6,2.5/3.25,0.013111352920532227,0.08827543258666992,None,1,[1 0 1 0 0 1 0 0 0 0 1 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
7,Explanation,1,8,0.0/2.75,0.013598203659057617,0.10187363624572754,0,1,[1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
8,NewPanel,2,0,2.75,0.008131265640258789,0.11000490188598633,None,2,[0 0 1 1 1 1 0 1 1 1 1 2 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
9,Explanation,2,1,2.5,0.014863967895507812,0.12486886978149414,None,1,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
10,Explanation,2,2,2.25,0.014365434646606445,0.13923430442810059,None,1,[0 0 1 1 1 1 0 0 1 1 1 2 0 0 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
11,Explanation,2,3,2.0,0.013912677764892578,0.15314698219299316,None,1,[0 0 1 1 1 1 0 0 1 1 0 2 0 0 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
12,Explanation,2,4,1.75,0.013966083526611328,0.1671130657196045,None,1,[0 0 1 1 1 1 0 0 1 1 0 2 0 0 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
13,Explanation,2,5,1.5,0.01393437385559082,0.1810474395751953,None,1,[0 0 1 1 1 1 0 0 1 0 0 2 0 0 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
14,Explanation,2,6,1.25,0.013422489166259766,0.19446992874145508,None,1,[0 0 1 0 1 1 0 0 1 0 0 2 0 0 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
15,Explanation,2,7,1.0,0.013326883316040039,0.20779681205749512,None,1,[0 0 1 0 0 1 0 0 1 0 0 2 0 0 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
16,Explanation,2,8,0.75,0.013234376907348633,0.22103118896484375,None,1,[0 0 1 0 0 1 0 0 0 0 0 2 0 0 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
17,Explanation,2,9,0.5,0.012782812118530273,0.23381400108337402,None,1,[0 0 1 0 0 1 0 0 0 0 0 2 0 0 0 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
18,Explanation,2,10,0.25,0.012762784957885742,0.24657678604125977,None,1,[0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
19,Explanation,2,12,0.0,0.012164115905761719,0.2587409019470215,1,1,[0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
