#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel,si,ni
0,NewPanel,1,0,6.5/5.75,0.018671512603759766,0.018671512603759766,None,1,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
1,Egreedy,1,1,6.25/5.5,0.012050628662109375,0.03072214126586914,None,1,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 0 1 1 1 1 0 1 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
2,Egreedy,1,2,7.0/4.25,0.04979991912841797,0.08052206039428711,None,4,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 2 0 1 1 1 1 0 0 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
3,Egreedy,1,3,6.75/5.0,0.024234771728515625,0.10475683212280273,None,2,[1 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 2 2 0 0 0 0 0 0 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
4,Egreedy,1,4,6.5/4.75,0.011251688003540039,0.11600852012634277,None,1,[1 0 1 1 0 1 0 1 1 1 1 2 0 0 0 0 2 2 0 0 0 0 0 0 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
5,Egreedy,1,5,6.25/4.5,0.011179208755493164,0.12718772888183594,None,1,[1 0 1 1 0 1 0 1 1 1 0 2 0 0 0 0 2 2 0 0 0 0 0 0 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
6,Egreedy,1,6,6.0/4.25,0.011055707931518555,0.1382434368133545,None,1,[1 0 1 1 0 1 0 1 1 1 0 2 0 0 0 0 2 2 0 0 0 0 0 0 0 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
7,Egreedy,1,7,5.75/4.0,0.023009300231933594,0.16125273704528809,None,2,[1 0 1 1 0 1 0 1 1 0 0 2 0 0 0 0 2 2 0 0 0 0 0 0 0 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
8,Egreedy,1,8,5.75/4.0,0.045748233795166016,0.2070009708404541,None,4,[1 0 0 1 0 1 0 1 1 0 1 2 0 0 0 0 2 2 0 0 0 0 0 0 0 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
9,Egreedy,1,9,5.5/3.75,0.03524351119995117,0.24224448204040527,None,3,[1 0 0 0 0 1 0 1 1 0 1 2 0 0 0 0 2 2 0 0 0 0 0 0 0 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
10,Explanation,1,10,4.5/2.75,0.014624595642089844,0.2568690776824951,None,1,[1 0 0 0 0 1 0 1 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
11,Egreedy,1,11,5.0/3.25,0.06273102760314941,0.31960010528564453,None,5,[1 0 0 0 1 1 0 1 1 0 0 2 0 0 0 0 2 0 1 1 0 0 0 0 0 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
12,Egreedy,1,12,3.5/3.75,0.01278376579284668,0.3323838710784912,None,1,[1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 2 0 1 1 0 0 0 0 0 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
13,Egreedy,1,13,4.25/4.5,0.012798309326171875,0.3451821804046631,None,1,[1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 2 0 1 1 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
14,Egreedy,1,14,5.5/3.75,0.03816676139831543,0.3833489418029785,None,3,[1 0 0 0 1 1 0 0 0 0 1 2 0 0 0 0 2 0 1 1 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
15,Egreedy,1,15,5.25/3.5,0.011455535888671875,0.3948044776916504,None,1,[1 0 0 0 0 1 0 0 0 0 1 2 0 0 0 0 2 0 1 1 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
