#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5/5.75,0.017210006713867188,0.017210006713867188,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1]
1,Egreedy,1,1,6.25/5.5,0.007760524749755859,0.024970531463623047,None,1,[0 0 1 1 0 1 2 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1]
2,Egreedy,1,2,7.25/4.5,0.03413248062133789,0.05910301208496094,None,4,[0 0 1 1 1 1 2 0 0 0 0 2 0 1 1 1 1 0 1 0 1 1 0 1 1 1 1]
3,Egreedy,1,3,7.0/4.25,0.006884574890136719,0.06598758697509766,None,1,[0 0 1 1 1 1 2 0 0 0 0 2 0 1 1 1 1 0 1 0 1 0 0 1 1 1 1]
4,Egreedy,1,4,7.25/4.5,0.0077397823333740234,0.07372736930847168,None,1,[0 0 1 1 1 1 2 0 0 0 0 2 0 1 1 1 1 2 0 0 0 0 0 1 0 1 1]
5,Egreedy,1,5,5.75/3.0,0.006470203399658203,0.08019757270812988,None,1,[0 0 1 1 0 1 0 0 0 1 0 2 0 1 0 0 1 2 0 0 0 0 0 1 0 1 1]
6,Egreedy,1,6,5.75/3.0,0.026101112365722656,0.10629868507385254,None,2,[0 0 1 1 0 1 0 0 1 1 0 2 0 1 0 0 1 2 0 0 0 0 0 0 0 1 1]
7,Egreedy,1,7,5.5/2.75,0.0074465274810791016,0.11374521255493164,None,1,[0 0 0 1 0 1 0 0 1 1 0 2 0 1 0 0 1 2 0 0 0 0 0 0 0 1 1]
8,Egreedy,1,8,4.5/3.75,0.013836145401000977,0.12758135795593262,None,2,[0 0 0 1 0 1 0 0 1 1 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 1 1]
9,Egreedy,1,9,4.25/3.5,0.03090643882751465,0.15848779678344727,None,5,[0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 1 1]
10,Egreedy,1,10,4.25/3.5,0.028638839721679688,0.18712663650512695,None,2,[0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 1]
11,Egreedy,1,11,5.0/4.75,0.011669158935546875,0.19879579544067383,None,2,[0 0 0 0 0 1 0 1 1 1 0 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0]
12,Egreedy,1,12,6.25/4.0,0.025522232055664062,0.2243180274963379,None,4,[0 0 1 0 0 1 0 1 1 1 0 2 0 1 1 0 0 2 0 0 0 0 2 0 0 0 0]
13,Egreedy,1,13,6.0/3.75,0.022588491439819336,0.24690651893615723,None,1,[0 0 1 0 0 1 0 1 1 1 0 2 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0]
14,Egreedy,1,14,5.25/3.0,0.037294864654541016,0.28420138359069824,None,6,[0 0 1 1 0 1 0 1 1 1 1 2 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0]
15,Egreedy,1,15,4.75/3.5,0.01829218864440918,0.3024935722351074,None,3,[1 0 1 1 0 1 0 1 1 1 1 2 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0]
16,Egreedy,1,16,4.25/4.5,0.024495601654052734,0.32698917388916016,None,4,[1 0 1 1 0 1 0 1 1 1 1 0 0 1 0 1 0 2 0 0 0 0 0 0 0 1 0]
17,Egreedy,1,17,2.5/4.75,0.006071329116821289,0.33306050300598145,None,1,[1 2 0 0 0 0 0 1 1 1 1 0 0 1 0 1 0 2 0 0 0 0 0 0 0 1 0]
18,Egreedy,1,18,2.5/4.25,0.03631997108459473,0.36938047409057617,None,6,[0 2 0 0 0 0 0 0 1 1 1 0 0 1 0 1 0 2 0 0 0 0 0 0 0 1 0]
19,Egreedy,1,19,2.75/5.0,0.05673551559448242,0.4261159896850586,None,9,[1 2 0 0 0 0 0 1 1 1 1 0 0 1 0 0 0 2 0 0 0 0 0 1 1 1 0]
20,Egreedy,1,20,2.5/4.75,0.0061511993408203125,0.4322671890258789,None,1,[1 2 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0 2 0 0 0 0 0 1 1 1 0]
21,Egreedy,1,21,2.25/4.5,0.006002187728881836,0.43826937675476074,None,1,[1 2 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 2 0 0 0 0 0 1 1 1 0]
22,Egreedy,1,22,2.75/4.5,0.018424272537231445,0.4566936492919922,None,3,[0 2 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 2 0 0 0 0 0 1 1 1 0]
23,Egreedy,1,23,3.75/3.5,0.006021261215209961,0.46271491050720215,None,1,[0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 2 0 0 0 0 0 1 1 1 0]
24,Egreedy,1,24,4.5/4.75,0.01261758804321289,0.47533249855041504,None,2,[0 0 1 0 1 0 0 0 1 1 1 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0]
25,Egreedy,1,25,4.75/4.5,0.0055904388427734375,0.4809229373931885,None,1,[0 0 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0]
26,Egreedy,1,26,3.25/5.0,0.012085914611816406,0.4930088520050049,None,2,[0 2 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0]
27,Egreedy,1,27,2.75/4.5,0.012230873107910156,0.505239725112915,None,2,[0 2 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 2 0 0 0 0 0 0 0 0 1]
28,Egreedy,1,28,4.0/3.75,0.01854252815246582,0.5237822532653809,None,3,[0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 1 2 0 0 0 0 0 0 0 0 1]
29,Egreedy,1,29,3.75/4.0,0.02587151527404785,0.5496537685394287,None,4,[1 0 0 1 0 0 0 0 1 1 0 0 0 1 1 0 1 2 0 0 0 0 0 0 0 0 0]
30,Egreedy,1,30,5.25/3.5,0.03885197639465332,0.588505744934082,None,6,[1 0 1 1 0 0 2 0 0 0 0 2 0 1 1 1 1 0 0 0 0 0 0 1 1 0 0]
31,Egreedy,1,31,5.25/3.5,0.012934207916259766,0.6014399528503418,None,2,[1 0 1 0 0 0 2 0 0 0 0 2 0 1 1 1 1 0 0 0 1 0 0 1 1 0 0]
32,Egreedy,1,32,5.0/3.25,0.006661653518676758,0.6081016063690186,None,1,[1 0 1 0 0 0 2 0 0 0 0 2 0 1 1 1 0 0 0 0 1 0 0 1 1 0 0]
33,Egreedy,1,33,4.75/3.0,0.006851911544799805,0.6149535179138184,None,1,[1 0 1 0 0 0 2 0 0 0 0 2 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0]
34,Egreedy,1,34,4.0/3.75,0.00655055046081543,0.6215040683746338,None,1,[0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 1 0 0]
35,Egreedy,1,35,5.0/4.25,0.018428325653076172,0.63993239402771,None,3,[0 0 1 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 1 1 0]
36,Egreedy,1,36,4.75/4.0,0.005946159362792969,0.6458785533905029,None,1,[0 0 1 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 0 1 0]
37,Egreedy,1,37,4.5/3.75,0.005876779556274414,0.6517553329467773,None,1,[0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 0 1 0]
38,Egreedy,1,38,2.75/4.0,0.017426013946533203,0.6691813468933105,None,2,[0 2 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 0 1 0]
39,Egreedy,1,39,3.75/3.0,0.025523662567138672,0.6947050094604492,None,4,[0 2 0 0 0 0 0 0 1 0 0 2 2 0 0 0 0 0 0 0 1 0 0 1 1 1 0]
40,Egreedy,1,40,3.0/4.25,0.038572072982788086,0.7332770824432373,None,6,[0 2 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 1 0 1 1 1 1]
41,Egreedy,1,41,2.75/4.5,0.07498431205749512,0.8082613945007324,None,12,[0 2 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 1 0 1 1 0 1]
42,Egreedy,1,42,3.25/4.5,0.051397085189819336,0.8596584796905518,None,8,[0 2 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 1 0 0 1 0 1 1 1 0]
43,Egreedy,1,43,3.0/4.25,0.006239652633666992,0.8658981323242188,None,1,[0 2 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 1 0 0 1 0 1 0 1 0]
44,Egreedy,1,44,3.0/4.25,0.018655061721801758,0.8845531940460205,None,3,[0 2 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 0 0 1 0 1 1 1 0]
45,Egreedy,1,45,2.75/5.0,0.03519248962402344,0.919745683670044,None,3,[1 2 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 0 1 1 0 1 1 0 0]
46,Egreedy,1,46,5.5/2.75,0.0472102165222168,0.9669559001922607,None,6,[0 0 0 0 0 0 0 0 1 1 0 2 2 0 0 0 0 0 1 0 1 1 0 1 0 1 1]
47,Egreedy,1,47,5.5/2.75,0.013219594955444336,0.9801754951477051,None,2,[0 0 0 0 0 1 0 0 0 1 0 2 2 0 0 0 0 0 1 0 1 1 0 1 0 1 1]
48,Egreedy,1,48,4.5/3.75,0.032074928283691406,1.0122504234313965,None,5,[0 0 1 0 1 1 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 1 0 1 0 1 0]
49,Egreedy,1,49,4.75/5.0,0.012630224227905273,1.0248806476593018,None,2,[0 0 1 0 1 1 0 0 0 0 1 0 2 0 0 0 0 0 1 0 1 1 2 0 0 0 0]
50,Egreedy,1,50,3.0/5.25,0.006181001663208008,1.0310616493225098,None,1,[0 2 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 1 0 1 1 2 0 0 0 0]
51,Egreedy,1,51,2.25/4.5,0.012408971786499023,1.0434706211090088,None,2,[0 2 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 1 0 1 1 0 1 0 0 0]
52,Egreedy,1,52,3.25/3.5,0.024278640747070312,1.067749261856079,None,4,[0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 1 0 1 1 0 1 0 0 0]
53,Egreedy,1,53,3.5/3.75,0.017685651779174805,1.085434913635254,None,3,[0 0 0 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 1 0 1 0 0 1 0 0 0]
54,Egreedy,1,54,2.25/4.5,0.024033069610595703,1.1094679832458496,None,4,[0 2 0 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 1 0 1 0 0 1 0 0 0]
55,Egreedy,1,55,2.25/4.5,0.04204130172729492,1.1515092849731445,None,7,[0 2 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 1 1 1 0 1 0 0 0]
56,Egreedy,1,56,2.0/4.25,0.005929708480834961,1.1574389934539795,None,1,[0 2 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 1 1 0 0 1 0 0 0]
