#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5/5.75,0.2572047710418701,0.2572047710418701,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1]
1,Egreedy,1,1,6.25/5.5,0.0232694149017334,0.2804741859436035,None,1,[0 0 1 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1]
2,Egreedy,1,2,8.5/7.75,0.04388260841369629,0.3243567943572998,None,4,[0 0 1 1 1 1 2 0 0 0 0 0 2 2 0 0 0 0 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1]
3,Egreedy,1,3,7.0/7.25,0.013701677322387695,0.3380584716796875,None,2,[1 0 1 1 1 1 2 0 0 0 0 0 2 0 0 1 0 0 0 1 1 0 1 2 0 0 0 0 0 1 0 1 1]
4,Egreedy,1,4,6.75/7.0,0.007043123245239258,0.34510159492492676,None,1,[1 0 1 1 0 1 2 0 0 0 0 0 2 0 0 1 0 0 0 1 1 0 1 2 0 0 0 0 0 1 0 1 1]
5,Egreedy,1,5,7.0/7.25,0.006381034851074219,0.351482629776001,None,1,[1 0 1 1 0 1 2 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 1]
6,Egreedy,1,6,7.25/7.5,0.02592182159423828,0.37740445137023926,None,4,[1 0 1 1 0 0 2 0 0 0 0 0 2 0 0 1 1 0 2 0 0 0 0 2 0 0 0 0 0 1 1 1 1]
7,Egreedy,1,7,7.0/7.25,0.006422996520996094,0.38382744789123535,None,1,[1 0 1 1 0 0 2 0 0 0 0 0 2 0 0 1 1 0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1]
8,Egreedy,1,8,6.75/7.0,0.006295442581176758,0.3901228904724121,None,1,[1 0 1 1 0 0 2 0 0 0 0 0 2 0 0 1 1 0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 1]
9,Egreedy,1,9,6.5/6.75,0.006232261657714844,0.39635515213012695,None,1,[1 0 1 1 0 0 2 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 1]
10,Egreedy,1,10,5.5/5.75,0.013141155242919922,0.4094963073730469,None,2,[1 0 1 1 0 0 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 1]
11,Egreedy,1,11,4.5/4.75,0.006253719329833984,0.41575002670288086,None,1,[1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 1]
12,Egreedy,1,12,6.0/6.25,0.05047035217285156,0.4662203788757324,None,8,[1 0 0 1 0 0 0 0 0 1 0 0 2 0 0 1 1 0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 1]
13,Egreedy,1,13,4.75/7.0,0.006035804748535156,0.4722561836242676,None,1,[1 2 0 0 0 0 0 0 0 1 0 0 2 0 0 1 1 0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 1]
14,Egreedy,1,14,6.0/6.25,0.006537437438964844,0.4787936210632324,None,1,[1 0 0 0 0 0 0 0 1 1 0 0 2 0 0 1 1 1 2 0 0 0 0 2 0 0 0 0 0 1 0 1 0]
15,Egreedy,1,15,5.0/5.25,0.006414651870727539,0.48520827293395996,None,1,[1 0 0 0 0 0 0 0 1 1 0 0 2 0 0 1 1 1 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0]
16,Egreedy,1,16,4.0/4.25,0.006142377853393555,0.4913506507873535,None,1,[1 0 0 0 0 0 0 0 1 1 0 0 2 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0]
17,Egreedy,1,17,3.75/4.0,0.006220102310180664,0.4975707530975342,None,1,[1 0 0 0 0 0 0 0 1 1 0 0 2 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0]
18,Egreedy,1,18,4.5/4.75,0.01310420036315918,0.5106749534606934,None,2,[1 0 0 0 1 0 0 0 1 1 0 0 2 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0]
19,Egreedy,1,19,4.25/4.0,0.013303518295288086,0.5239784717559814,None,2,[1 0 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 1 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0]
20,Egreedy,1,20,5.5/5.25,0.03757834434509277,0.5615568161010742,None,6,[1 0 0 0 0 1 0 0 1 1 0 0 2 0 1 0 1 1 0 0 0 1 1 2 0 0 0 0 0 1 0 0 0]
