#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,4.25/4.0,0.005071878433227539,0.005071878433227539,None,1,[1 0 1 1 1 1 2 0 0 0 0 0 0 1 1 1 1]
1,Egreedy,1,1,4.0/3.75,0.029712915420532227,0.034784793853759766,None,1,[1 0 1 0 1 1 2 0 0 0 0 0 0 1 1 1 1]
2,Egreedy,1,2,3.75/3.5,0.009618759155273438,0.0444035530090332,None,2,[1 0 0 0 1 1 2 0 0 0 0 0 0 1 1 1 1]
3,Egreedy,1,3,3.75/4.0,0.024393320083618164,0.06879687309265137,None,2,[1 0 0 0 1 1 2 0 0 0 0 0 2 0 0 0 0]
4,Egreedy,1,4,2.75/3.5,0.029604673385620117,0.09840154647827148,None,2,[1 0 0 0 1 1 0 1 0 0 1 0 2 0 0 0 0]
5,Egreedy,1,5,0.25/3.0,0.02845907211303711,0.1268606185913086,None,2,[1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0]
6,Egreedy,1,6,2.5/2.25,0.023101329803466797,0.1499619483947754,None,4,[1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0]
7,Egreedy,1,7,2.5/0.25,0.02846074104309082,0.1784226894378662,None,4,[1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0]
8,Egreedy,1,8,3.0/0.75,0.06584572792053223,0.24426841735839844,None,11,[0 0 0 0 0 0 0 1 0 1 1 2 0 0 0 1 0]
9,Egreedy,1,9,4.0/2.25,0.01824498176574707,0.2625133991241455,None,3,[0 0 0 0 0 0 0 1 1 1 1 2 2 0 0 0 0]
10,Egreedy,1,10,3.75/2.0,0.006182432174682617,0.2686958312988281,None,1,[0 0 0 0 0 0 0 1 1 0 1 2 2 0 0 0 0]
11,Egreedy,1,11,3.5/1.75,0.005911350250244141,0.27460718154907227,None,1,[0 0 0 0 0 0 0 0 1 0 1 2 2 0 0 0 0]
12,Egreedy,1,12,2.5/0.75,0.006190776824951172,0.28079795837402344,None,1,[0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0]
13,Egreedy,1,13,2.5/2.75,0.006313323974609375,0.2871112823486328,None,1,[0 0 1 0 0 0 0 0 0 0 1 0 2 0 0 0 0]
14,Egreedy,1,14,2.5/3.25,0.07501053810119629,0.3621218204498291,None,10,[1 0 0 0 0 0 0 1 1 0 1 0 2 0 0 0 0]
15,Egreedy,1,15,0.75/3.0,0.05574750900268555,0.41786932945251465,None,5,[0 2 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0]
16,Egreedy,1,16,2.5/2.75,0.1387026309967041,0.5565719604492188,None,21,[1 2 0 0 0 0 2 0 0 0 0 2 0 0 1 0 0]
17,Egreedy,1,17,2.75/2.5,0.011578083038330078,0.5681500434875488,None,2,[0 2 0 0 0 0 2 0 0 0 0 2 0 0 1 0 0]
18,Egreedy,1,18,2.0/1.75,0.005871295928955078,0.5740213394165039,None,1,[0 2 0 0 0 0 0 0 1 0 0 2 0 0 1 0 0]
19,Egreedy,1,19,5.0/2.75,0.21975350379943848,0.7937748432159424,None,18,[0 0 1 0 1 1 0 1 1 1 0 2 2 0 0 0 0]
20,Egreedy,1,20,4.75/2.5,0.006232261657714844,0.8000071048736572,None,1,[0 0 1 0 1 1 0 1 0 1 0 2 2 0 0 0 0]
21,Egreedy,1,21,3.25/1.0,0.1901257038116455,0.9901328086853027,None,20,[0 0 1 0 0 0 0 1 1 0 0 2 0 0 0 0 0]
22,Egreedy,1,22,0.75/3.0,0.09257125854492188,1.0827040672302246,None,13,[0 2 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1]
23,Egreedy,1,23,1.0/2.75,0.05169677734375,1.1344008445739746,None,9,[0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1]
24,Egreedy,1,24,0.75/3.0,0.005380153656005859,1.1397809982299805,None,1,[0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1]
25,Egreedy,1,25,1.75/4.0,0.022709369659423828,1.1624903678894043,None,4,[1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 1]
26,Egreedy,1,26,2.5/2.75,0.017631053924560547,1.1801214218139648,None,3,[1 2 0 0 0 0 2 0 0 0 0 2 0 1 0 0 0]
27,Egreedy,1,27,3.0/2.75,0.011525392532348633,1.1916468143463135,None,2,[0 2 0 0 0 0 2 0 0 0 0 2 0 1 0 0 1]
28,Egreedy,1,28,2.25/2.0,0.00584864616394043,1.197495460510254,None,1,[0 2 0 0 0 0 0 1 0 0 0 2 0 1 0 0 1]
29,Egreedy,1,29,3.25/1.5,0.04078412055969238,1.2382795810699463,None,7,[1 0 0 0 0 0 0 1 0 1 0 2 0 1 0 0 1]
30,Egreedy,1,30,3.0/1.25,0.005826234817504883,1.2441058158874512,None,1,[1 0 0 0 0 0 0 1 0 1 0 2 0 0 0 0 1]
31,Egreedy,1,31,3.75/2.0,0.00590825080871582,1.250014066696167,None,1,[1 0 0 0 1 0 2 0 0 0 0 2 0 0 0 0 1]
32,Egreedy,1,32,3.0/1.25,0.011561870574951172,1.2615759372711182,None,2,[1 0 0 1 1 0 0 0 0 0 0 2 0 0 0 0 1]
33,Egreedy,1,33,1.75/2.0,0.01151895523071289,1.273094892501831,None,2,[1 2 0 0 0 0 0 0 0 0 0 2 0 0 1 0 1]
34,Egreedy,1,34,0.75/3.0,0.005646705627441406,1.2787415981292725,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1]
35,Egreedy,1,35,0.5/2.75,0.0055255889892578125,1.2842671871185303,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
36,Egreedy,1,36,2.5/2.75,0.016330718994140625,1.300597906112671,None,3,[1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1]
37,Egreedy,1,37,2.75/2.5,0.005272388458251953,1.3058702945709229,None,1,[0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1]
38,Egreedy,1,38,2.75/1.0,0.07774233818054199,1.3836126327514648,None,11,[1 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 1]
39,Egreedy,1,39,3.5/1.75,0.022119760513305664,1.4057323932647705,None,1,[1 0 0 0 0 1 0 0 0 0 0 2 2 0 0 0 0]
40,Egreedy,1,40,2.75/3.0,0.027858495712280273,1.4335908889770508,None,2,[1 0 0 0 0 1 0 0 1 0 0 0 2 0 0 0 0]
41,Egreedy,1,41,3.5/3.75,0.03351736068725586,1.4671082496643066,None,3,[1 0 0 0 0 1 2 0 0 0 0 0 2 0 0 0 0]
42,Egreedy,1,42,3.25/3.5,0.016919851303100586,1.4840281009674072,None,3,[1 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0]
