#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,4.25/4.0,0.003782510757446289,0.003782510757446289,None,1,[1 0 1 1 1 1 2 0 0 0 0 0 0 1 1 1 1]
1,Egreedy,1,1,2.25/4.0,0.0038383007049560547,0.007620811462402344,None,1,[1 2 0 0 0 0 2 0 0 0 0 0 0 1 1 1 1]
2,Egreedy,1,2,2.5/3.75,0.003738880157470703,0.011359691619873047,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 1 1]
3,Egreedy,1,3,2.25/3.5,0.003826618194580078,0.015186309814453125,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 1]
4,Egreedy,1,4,2.0/3.75,0.0036706924438476562,0.01885700225830078,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 1]
5,Egreedy,1,5,3.75/3.5,0.007472991943359375,0.026329994201660156,None,2,[0 0 1 0 1 1 2 0 0 0 0 0 0 0 1 0 1]
6,Egreedy,1,6,3.5/3.25,0.007448911666870117,0.03377890586853027,None,2,[0 0 1 0 1 0 2 0 0 0 0 0 0 0 1 0 1]
7,Egreedy,1,7,3.5/1.75,0.018750905990600586,0.05252981185913086,None,5,[1 0 1 0 1 1 0 0 0 0 0 2 0 0 1 0 1]
8,Egreedy,1,8,3.25/1.5,0.0037598609924316406,0.0562896728515625,None,1,[1 0 1 0 1 1 0 0 0 0 0 2 0 0 0 0 1]
9,Egreedy,1,9,3.0/1.25,0.0037126541137695312,0.06000232696533203,None,1,[1 0 1 0 1 0 0 0 0 0 0 2 0 0 0 0 1]
10,Egreedy,1,10,3.25/1.0,0.0038404464721679688,0.0638427734375,None,1,[1 0 1 0 0 0 0 0 0 1 0 2 0 0 0 1 1]
11,Egreedy,1,11,3.25/1.0,0.00751805305480957,0.07136082649230957,None,2,[1 0 1 0 0 0 0 0 0 0 0 2 0 1 0 1 1]
12,Egreedy,1,12,3.25/1.0,0.01507425308227539,0.08643507957458496,None,4,[1 0 1 0 1 0 0 0 0 0 0 2 0 1 0 1 0]
13,Egreedy,1,13,3.0/0.75,0.003725767135620117,0.09016084671020508,None,1,[1 0 1 0 0 0 0 0 0 0 0 2 0 1 0 1 0]
14,Egreedy,1,14,3.75/1.0,0.018820762634277344,0.10898160934448242,None,5,[0 0 1 0 0 0 0 0 1 0 0 2 0 1 0 1 1]
15,Egreedy,1,15,2.5/1.75,0.011285543441772461,0.12026715278625488,None,3,[0 2 0 0 0 0 0 0 1 0 0 2 0 1 0 1 1]
16,Egreedy,1,16,2.25/1.5,0.003717660903930664,0.12398481369018555,None,1,[0 2 0 0 0 0 0 0 1 0 0 2 0 0 0 1 1]
17,Egreedy,1,17,2.75/2.5,0.015095233917236328,0.13908004760742188,None,4,[0 2 0 0 0 0 0 0 1 1 0 2 0 1 1 0 1]
18,Egreedy,1,18,2.75/2.5,0.011617183685302734,0.1506972312927246,None,3,[0 2 0 0 0 0 0 1 1 0 0 2 0 1 1 0 1]
19,Egreedy,1,19,4.0/1.75,0.019006013870239258,0.16970324516296387,None,5,[0 0 0 0 0 0 0 1 1 1 0 2 0 1 1 0 1]
20,Egreedy,1,20,3.75/1.5,0.0037763118743896484,0.17347955703735352,None,1,[0 0 0 0 0 0 0 1 1 1 0 2 0 0 1 0 1]
21,Egreedy,1,21,3.5/1.25,0.003715991973876953,0.17719554901123047,None,1,[0 0 0 0 0 0 0 1 1 0 0 2 0 0 1 0 1]
22,Egreedy,1,22,3.25/1.0,0.003703594207763672,0.18089914321899414,None,1,[0 0 0 0 0 0 0 1 0 0 0 2 0 0 1 0 1]
23,Egreedy,1,23,2.75/1.0,0.0074710845947265625,0.1883702278137207,None,2,[1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 1]
24,Egreedy,1,24,3.5/0.75,0.011151313781738281,0.19952154159545898,None,3,[0 0 0 0 0 0 0 1 0 0 0 2 0 1 0 1 1]
25,Egreedy,1,25,3.25/0.5,0.003701448440551758,0.20322299003601074,None,1,[0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 1]
26,Egreedy,1,26,3.5/0.75,0.03723955154418945,0.2404625415802002,None,10,[0 0 0 0 0 0 0 1 1 0 0 2 0 1 0 1 0]
27,Egreedy,1,27,3.5/2.75,0.04163026809692383,0.282092809677124,None,11,[0 0 0 0 0 0 2 0 0 0 0 0 0 1 1 1 1]
28,Egreedy,1,28,3.25/2.5,0.003692150115966797,0.2857849597930908,None,1,[0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1 1]
29,Egreedy,1,29,2.0/1.75,0.02266407012939453,0.30844902992248535,None,6,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 1 0 1]
30,Egreedy,1,30,1.75/1.5,0.003634929656982422,0.3120839595794678,None,1,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0]
31,Egreedy,1,31,2.75/0.5,0.02169346809387207,0.33377742767333984,None,6,[0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0]
32,Egreedy,1,32,3.75/1.0,0.0072400569915771484,0.341017484664917,None,2,[0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 1 0]
33,Egreedy,1,33,4.5/2.75,0.018447399139404297,0.3594648838043213,None,5,[1 0 1 0 0 0 2 0 0 0 0 2 2 0 0 0 0]
34,Egreedy,1,34,3.5/1.75,0.003693819046020508,0.3631587028503418,None,1,[1 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0]
35,Egreedy,1,35,3.75/2.0,0.0371241569519043,0.4002828598022461,None,10,[1 0 1 1 0 0 0 0 0 0 0 2 2 0 0 0 0]
36,Egreedy,1,36,3.5/1.75,0.003696918487548828,0.4039797782897949,None,1,[1 0 1 0 0 0 0 0 0 0 0 2 2 0 0 0 0]
37,Egreedy,1,37,2.75/3.0,0.011073589324951172,0.4150533676147461,None,3,[1 0 1 0 0 0 0 0 1 0 0 0 2 0 0 0 0]
38,Egreedy,1,38,3.5/3.75,0.0037086009979248047,0.4187619686126709,None,1,[1 0 1 0 0 0 2 0 0 0 0 0 2 0 0 0 0]
39,Egreedy,1,39,2.75/3.0,0.014850616455078125,0.433612585067749,None,4,[1 0 1 0 0 1 0 0 0 0 0 0 2 0 0 0 0]
40,Egreedy,1,40,1.75/4.0,0.052889108657836914,0.48650169372558594,None,14,[1 2 0 0 0 0 2 0 0 0 0 0 0 1 1 0 0]
41,Egreedy,1,41,1.25/3.5,0.015035390853881836,0.5015370845794678,None,4,[1 2 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1]
42,Egreedy,1,42,1.5/3.75,0.0037145614624023438,0.5052516460418701,None,1,[1 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0]
43,Egreedy,1,43,0.5/2.75,0.003696441650390625,0.5089480876922607,None,1,[1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
44,Egreedy,1,44,0.75/3.5,0.018806934356689453,0.5277550220489502,None,5,[1 2 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1]
45,Egreedy,1,45,1.0/3.25,0.0038366317749023438,0.5315916538238525,None,1,[0 2 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1]
