,#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,"#generations
"
0,0,random,1,0,[9],0.007745981216430664,0.007745981216430664,False,"1
"
1,1,random,1,1,[5],0.005868434906005859,0.013614416122436523,False,"1
"
2,2,random,1,2,[5],0.005429744720458984,0.019044160842895508,False,"1
"
3,3,random,1,3,[8],0.00798487663269043,0.027029037475585938,False,"1
"
4,4,random,1,4,[9],0.005865812301635742,0.03289484977722168,False,"1
"
5,5,random,1,5,[5],0.005406379699707031,0.03830122947692871,False,"1
"
6,6,random,1,6,[11],0.0059757232666015625,0.04427695274353027,False,"1
"
7,7,random,1,7,[4],0.005454540252685547,0.04973149299621582,False,"1
"
8,8,random,1,8,[5],0.005460262298583984,0.055191755294799805,False,"1
"
9,9,random,1,9,[7],0.005990266799926758,0.06118202209472656,False,"1
"
10,10,random,1,10,[7],0.005487918853759766,0.06666994094848633,False,"1
"
11,11,random,1,11,[4],0.005677223205566406,0.07234716415405273,False,"1
"
12,12,random,1,12,[6],0.00603938102722168,0.07838654518127441,False,"1
"
13,13,random,1,13,[10],0.005973100662231445,0.08435964584350586,False,"1
"
14,14,random,1,14,[8],0.017091751098632812,0.10145139694213867,False,"3
"
15,15,random,1,15,[6],0.006089687347412109,0.10754108428955078,False,"1
"
16,16,random,1,16,[8],0.0056569576263427734,0.11319804191589355,False,"1
"
17,17,random,1,17,[4],0.0055620670318603516,0.1187601089477539,False,"1
"
18,18,random,1,18,[8],0.01151728630065918,0.13027739524841309,False,"2
"
19,19,random,1,19,[6],0.005674600601196289,0.13595199584960938,False,"1
"
20,20,random,1,20,[2],0.005653858184814453,0.14160585403442383,False,"1
"
21,21,random,1,21,[5],0.016559600830078125,0.15816545486450195,False,"3
"
22,22,random,1,22,[5],0.0055389404296875,0.16370439529418945,False,"1
"
23,23,random,1,23,[5],0.0064737796783447266,0.17017817497253418,False,"1
"
24,24,random,1,24,[5],0.00603938102722168,0.17621755599975586,False,"1
"
25,25,random,1,25,[9],0.011312723159790039,0.1875302791595459,False,"2
"
26,26,random,1,26,[8],0.015900135040283203,0.2034304141998291,False,"3
"
27,27,random,1,27,[5],0.005627155303955078,0.20905756950378418,False,"1
"
28,28,random,1,28,[6],0.006067514419555664,0.21512508392333984,False,"1
"
29,29,random,1,29,[4],0.016150951385498047,0.2312760353088379,False,"3
"
30,30,random,1,30,[5],0.01739358901977539,0.24866962432861328,False,"3
"
31,31,random,1,31,[8],0.006231069564819336,0.2549006938934326,False,"1
"
32,32,random,1,32,[7],0.00672149658203125,0.26162219047546387,False,"1
"
33,33,random,1,33,[7],0.011798858642578125,0.273421049118042,False,"2
"
34,34,random,1,34,[11],0.006684780120849609,0.2801058292388916,False,"1
"
35,35,random,1,35,[6],0.01122903823852539,0.291334867477417,False,"2
"
36,36,random,1,36,[8],0.011848926544189453,0.30318379402160645,False,"2
"
37,37,random,1,37,[7],0.00567626953125,0.30886006355285645,False,"1
"
38,38,random,1,38,[7],0.017433881759643555,0.3262939453125,False,"3
"
39,39,random,1,39,[8],0.023233652114868164,0.34952759742736816,False,"4
"
40,40,random,1,40,[4],0.011799097061157227,0.3613266944885254,False,"2
"
41,41,random,1,41,[7],0.011816263198852539,0.37314295768737793,False,"2
"
42,42,random,1,42,[7],0.00632786750793457,0.3794708251953125,False,"1
"
43,43,random,1,43,[8],0.006293773651123047,0.38576459884643555,False,"1
"
44,44,random,1,44,[5],0.011912345886230469,0.397676944732666,False,"2
"
45,45,random,1,45,[4],0.00616145133972168,0.4038383960723877,False,"1
"
46,46,random,1,46,[7],0.010901451110839844,0.41473984718322754,False,"2
"
47,47,random,1,47,[9],0.00601959228515625,0.4207594394683838,False,"1
"
48,48,random,1,48,[6],0.00575566291809082,0.4265151023864746,False,"1
"
49,49,random,1,49,[5],0.005441188812255859,0.43195629119873047,False,"1
"
50,50,random,1,50,[9],0.012012243270874023,0.4439685344696045,False,"2
"
51,51,random,1,51,[9],0.006265401840209961,0.45023393630981445,False,"1
"
52,52,random,1,52,[5],0.02919316291809082,0.4794270992279053,False,"5
"
53,53,random,1,53,[6],0.011255502700805664,0.49068260192871094,False,"2
"
54,54,random,1,54,[9],0.005789518356323242,0.4964721202850342,False,"1
"
55,55,random,1,55,[9],0.006741523742675781,0.50321364402771,False,"1
"
56,56,random,1,56,[4],0.005797863006591797,0.5090115070343018,False,"1
"
57,57,random,1,57,[5],0.006273746490478516,0.5152852535247803,False,"1
"
58,58,random,1,58,[4],0.012074947357177734,0.527360200881958,False,"2
"
59,59,random,1,59,[7],0.012098550796508789,0.5394587516784668,False,"2
"
60,60,random,1,60,[5],0.006165504455566406,0.5456242561340332,False,"1
"
61,61,random,1,61,[7],0.006131172180175781,0.551755428314209,False,"1
"
62,62,random,1,62,[8],0.023529052734375,0.575284481048584,False,"4
"
63,63,random,1,63,[5],0.006240367889404297,0.5815248489379883,False,"1
"
64,64,random,1,64,[11],0.006761074066162109,0.5882859230041504,False,"1
"
65,65,random,1,65,[9],0.006456613540649414,0.5947425365447998,False,"1
"
66,66,random,1,66,[8],0.012622594833374023,0.6073651313781738,False,"2
"
67,67,random,1,67,[9],0.006394386291503906,0.6137595176696777,False,"1
"
68,68,random,1,68,[5],0.00641322135925293,0.6201727390289307,False,"1
"
69,69,random,1,69,[4],0.02403855323791504,0.6442112922668457,False,"4
"
70,70,random,1,70,[7],0.00635528564453125,0.650566577911377,False,"1
"
71,71,random,1,71,[11],0.03464674949645996,0.6852133274078369,False,"6
"
72,72,random,1,72,[6],0.006479978561401367,0.6916933059692383,False,"1
"
73,73,random,1,73,[8],0.0063114166259765625,0.6980047225952148,False,"1
"
74,74,random,1,74,[8],0.04597353935241699,0.7439782619476318,False,"8
"
75,75,random,1,75,[6],0.01778244972229004,0.7617607116699219,False,"3
"
76,76,random,1,76,[8],0.011691093444824219,0.7734518051147461,False,"3
"
77,77,random,1,77,[9],0.014861345291137695,0.7883131504058838,False,"4
"
78,78,random,1,78,[4],0.010788679122924805,0.7991018295288086,False,"3
"
79,79,random,1,79,[8],0.004030942916870117,0.8031327724456787,False,"1
"
80,80,random,1,80,[9],0.004031658172607422,0.8071644306182861,False,"1
"
81,81,random,1,81,[10],0.018357276916503906,0.82552170753479,False,"5
"
82,82,random,1,82,[7],0.00405573844909668,0.8295774459838867,False,"1
"
83,83,random,1,83,[3],0.025052309036254883,0.8546297550201416,False,"7
"
84,84,random,1,84,[8],0.00775909423828125,0.8623888492584229,False,"2
"
85,85,random,1,85,[11],0.007822036743164062,0.8702108860015869,False,"2
"
86,86,random,1,86,[5],0.004080057144165039,0.874290943145752,False,"1
"
87,87,random,1,87,[6],0.00825190544128418,0.8825428485870361,False,"2
"
88,88,random,1,88,[6],0.029645919799804688,0.9121887683868408,False,"8
"
89,89,random,1,89,[6],0.003798961639404297,0.9159877300262451,False,"1
"
90,90,random,1,90,[8],0.004071950912475586,0.9200596809387207,False,"1
"
91,91,random,1,91,[3],0.01126408576965332,0.931323766708374,False,"3
"
92,92,random,1,92,[6],0.010694265365600586,0.9420180320739746,False,"3
"
93,93,random,1,93,[6],0.015194177627563477,0.9572122097015381,False,"4
"
94,94,random,1,94,[9],0.014936685562133789,0.9721488952636719,False,"4
"
95,95,random,1,95,[7],0.004353523254394531,0.9765024185180664,False,"1
"
96,96,random,1,96,[6],0.011438131332397461,0.9879405498504639,False,"3
"
97,97,random,1,97,[7],0.007721662521362305,0.9956622123718262,False,"2
"
98,98,random,1,98,[7],0.004086017608642578,0.9997482299804688,False,"1
"
99,99,random,1,99,[6],0.01822519302368164,1.0179734230041504,False,"5
"
100,100,random,1,100,[7],0.0041179656982421875,1.0220913887023926,False,"1
"
101,101,random,1,101,[10],0.008050918579101562,1.0301423072814941,False,"2
"
102,102,random,1,102,[7],0.011204719543457031,1.0413470268249512,False,"3
"
103,103,random,1,103,[8],0.004124164581298828,1.04547119140625,False,"1
"
104,104,random,1,104,[8],0.0038497447967529297,1.049320936203003,False,"1
"
105,105,random,1,105,[9],0.007742404937744141,1.057063341140747,False,"2
"
106,106,random,1,106,[7],0.0041217803955078125,1.0611851215362549,False,"1
"
107,107,random,1,107,[7],0.028526782989501953,1.0897119045257568,False,"8
"
108,108,random,1,108,[7],0.011495590209960938,1.1012074947357178,False,"3
"
109,109,random,1,109,[11],0.011862039566040039,1.1130695343017578,False,"3
"
110,110,random,1,110,[5],0.00760340690612793,1.1206729412078857,False,"2
"
111,111,random,1,111,[6],0.004163980484008789,1.1248369216918945,False,"1
"
112,112,random,1,112,[6],0.023502111434936523,1.148339033126831,False,"6
"
113,113,random,1,113,[4],0.02695465087890625,1.1752936840057373,False,"7
"
114,114,random,1,114,[6],0.004178285598754883,1.1794719696044922,False,"1
"
115,115,random,1,115,[5],0.008316993713378906,1.187788963317871,False,"2
"
116,116,random,1,116,[12],0.004435300827026367,1.1922242641448975,False,"1
"
117,117,random,1,117,[6],0.004450798034667969,1.1966750621795654,False,"1
"
118,118,random,1,118,[7],0.0076482295989990234,1.2043232917785645,False,"2
"
119,119,random,1,119,[10],0.05107903480529785,1.2554023265838623,False,"14
"
120,120,random,1,120,[6],0.007660865783691406,1.2630631923675537,False,"2
"
121,121,random,1,121,[8],0.007926225662231445,1.2709894180297852,False,"2
"
122,122,random,1,122,[7],0.00419163703918457,1.2751810550689697,False,"1
"
123,123,random,1,123,[7],0.004189252853393555,1.2793703079223633,False,"1
"
124,124,random,1,124,[7],0.034677743911743164,1.3140480518341064,False,"9
"
125,125,random,1,125,[7],0.0044841766357421875,1.3185322284698486,False,"1
"
126,126,random,1,126,[6],0.0042209625244140625,1.3227531909942627,False,"1
"
