,#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,"#generations
"
0,0,random,1,0,[4],0.007309436798095703,0.007309436798095703,False,"1
"
1,1,random,1,1,[3],0.005755186080932617,0.01306462287902832,False,"1
"
2,2,random,1,2,[6],0.005864381790161133,0.018929004669189453,False,"1
"
3,3,random,1,3,[4],0.005621910095214844,0.024550914764404297,False,"1
"
4,4,random,1,4,[6],0.006455421447753906,0.031006336212158203,False,"1
"
5,5,random,1,5,[6],0.011043071746826172,0.042049407958984375,False,"2
"
6,6,random,1,6,[6],0.010312318801879883,0.05236172676086426,False,"2
"
7,7,random,1,7,[7],0.005995035171508789,0.05835676193237305,False,"1
"
8,8,random,1,8,[5],0.0061304569244384766,0.06448721885681152,False,"1
"
9,9,random,1,9,[7],0.005554914474487305,0.07004213333129883,False,"1
"
10,10,random,1,10,[8],0.0064656734466552734,0.0765078067779541,False,"1
"
11,11,random,1,11,[5],0.005435943603515625,0.08194375038146973,False,"1
"
12,12,random,1,12,[6],0.011403083801269531,0.09334683418273926,False,"2
"
13,13,random,1,13,[8],0.00608515739440918,0.09943199157714844,False,"1
"
14,14,random,1,14,[7],0.005621671676635742,0.10505366325378418,False,"1
"
15,15,random,1,15,[6],0.011385679244995117,0.1164393424987793,False,"2
"
16,16,random,1,16,[5],0.011268854141235352,0.12770819664001465,False,"2
"
17,17,random,1,17,[7],0.005899190902709961,0.1336073875427246,False,"1
"
18,18,random,1,18,[5],0.005495548248291016,0.13910293579101562,False,"1
"
19,19,random,1,19,[5],0.00556492805480957,0.1446678638458252,False,"1
"
20,20,random,1,20,[6],0.016272783279418945,0.16094064712524414,False,"3
"
21,21,random,1,21,[6],0.00598907470703125,0.1669297218322754,False,"1
"
22,22,random,1,22,[10],0.00602412223815918,0.17295384407043457,False,"1
"
23,23,random,1,23,[9],0.005972146987915039,0.1789259910583496,False,"1
"
24,24,random,1,24,[6],0.00644683837890625,0.18537282943725586,False,"1
"
25,25,random,1,25,[7],0.011023521423339844,0.1963963508605957,False,"2
"
26,26,random,1,26,[5],0.01118326187133789,0.2075796127319336,False,"2
"
27,27,random,1,27,[5],0.006026268005371094,0.2136058807373047,False,"1
"
28,28,random,1,28,[5],0.01169443130493164,0.22530031204223633,False,"2
"
29,29,random,1,29,[7],0.01174783706665039,0.23704814910888672,False,"2
"
30,30,random,1,30,[5],0.011695384979248047,0.24874353408813477,False,"2
"
31,31,random,1,31,[5],0.005643367767333984,0.25438690185546875,False,"1
"
32,32,random,1,32,[5],0.01056814193725586,0.2649550437927246,False,"2
"
33,33,random,1,33,[7],0.006159782409667969,0.2711148262023926,False,"1
"
34,34,random,1,34,[10],0.012140989303588867,0.28325581550598145,False,"2
"
35,35,random,1,35,[5],0.0224001407623291,0.30565595626831055,False,"4
"
36,36,random,1,36,[5],0.03997397422790527,0.3456299304962158,False,"7
"
37,37,random,1,37,[8],0.012847661972045898,0.3584775924682617,False,"2
"
38,38,random,1,38,[8],0.0061495304107666016,0.3646271228790283,False,"1
"
39,39,random,1,39,[5],0.005609989166259766,0.3702371120452881,False,"1
"
40,40,random,1,40,[7],0.006089687347412109,0.3763267993927002,False,"1
"
41,41,random,1,41,[4],0.006061553955078125,0.3823883533477783,False,"1
"
42,42,random,1,42,[5],0.006375551223754883,0.3887639045715332,False,"1
"
43,43,random,1,43,[12],0.022896289825439453,0.41166019439697266,False,"4
"
44,44,random,1,44,[7],0.006206035614013672,0.41786623001098633,False,"1
"
45,45,random,1,45,[8],0.018455982208251953,0.4363222122192383,False,"3
"
46,46,random,1,46,[5],0.006303310394287109,0.4426255226135254,False,"1
"
47,47,random,1,47,[8],0.021292448043823242,0.46391797065734863,False,"4
"
48,48,random,1,48,[5],0.005735635757446289,0.4696536064147949,False,"1
"
49,49,random,1,49,[3],0.006237506866455078,0.47589111328125,False,"1
"
50,50,random,1,50,[10],0.023061037063598633,0.49895215034484863,False,"4
"
51,51,random,1,51,[4],0.011338472366333008,0.5102906227111816,False,"2
"
52,52,random,1,52,[8],0.005688905715942383,0.515979528427124,False,"1
"
53,53,random,1,53,[8],0.016511201858520508,0.5324907302856445,False,"3
"
54,54,random,1,54,[9],0.006731986999511719,0.5392227172851562,False,"1
"
55,55,random,1,55,[12],0.006742000579833984,0.5459647178649902,False,"1
"
56,56,random,1,56,[11],0.006738424301147461,0.5527031421661377,False,"1
"
57,57,random,1,57,[6],0.006284952163696289,0.558988094329834,False,"1
"
58,58,random,1,58,[7],0.006778717041015625,0.5657668113708496,False,"1
"
59,59,random,1,59,[7],0.0063364505767822266,0.5721032619476318,False,"1
"
60,60,random,1,60,[7],0.0067331790924072266,0.5788364410400391,False,"1
"
61,61,random,1,61,[7],0.012671470642089844,0.5915079116821289,False,"2
"
62,62,random,1,62,[7],0.005950927734375,0.5974588394165039,False,"1
"
63,63,random,1,63,[4],0.005950927734375,0.6034097671508789,False,"1
"
64,64,random,1,64,[5],0.0064411163330078125,0.6098508834838867,False,"1
"
65,65,random,1,65,[10],0.011426687240600586,0.6212775707244873,False,"2
"
66,66,random,1,66,[5],0.005956411361694336,0.6272339820861816,False,"1
"
67,67,random,1,67,[7],0.0063245296478271484,0.6335585117340088,False,"1
"
68,68,random,1,68,[7],0.017092466354370117,0.6506509780883789,False,"3
"
69,69,random,1,69,[8],0.0175626277923584,0.6682136058807373,False,"3
"
70,70,random,1,70,[7],0.01732778549194336,0.6855413913726807,False,"3
"
71,71,random,1,71,[5],0.006377696990966797,0.6919190883636475,False,"1
"
72,72,random,1,72,[10],0.03361058235168457,0.725529670715332,False,"6
"
73,73,random,1,73,[9],0.016635417938232422,0.7421650886535645,False,"3
"
74,74,random,1,74,[13],0.013092994689941406,0.7552580833435059,False,"2
"
75,75,random,1,75,[7],0.004353046417236328,0.7596111297607422,False,"1
"
76,76,random,1,76,[5],0.004117250442504883,0.7637283802032471,False,"1
"
77,77,random,1,77,[10],0.007500410079956055,0.7712287902832031,False,"2
"
78,78,random,1,78,[3],0.003804445266723633,0.7750332355499268,False,"1
"
79,79,random,1,79,[7],0.007284402847290039,0.7823176383972168,False,"2
"
80,80,random,1,80,[6],0.007612466812133789,0.7899301052093506,False,"2
"
81,81,random,1,81,[10],0.010720491409301758,0.8006505966186523,False,"3
"
82,82,random,1,82,[9],0.007647275924682617,0.808297872543335,False,"2
"
83,83,random,1,83,[9],0.004057168960571289,0.8123550415039062,False,"1
"
84,84,random,1,84,[8],0.007623434066772461,0.8199784755706787,False,"2
"
85,85,random,1,85,[9],0.00781869888305664,0.8277971744537354,False,"2
"
86,86,random,1,86,[9],0.011150598526000977,0.8389477729797363,False,"3
"
87,87,random,1,87,[9],0.007557392120361328,0.8465051651000977,False,"2
"
88,88,random,1,88,[10],0.00433802604675293,0.8508431911468506,False,"1
"
89,89,random,1,89,[7],0.004092693328857422,0.854935884475708,False,"1
"
90,90,random,1,90,[8],0.015353202819824219,0.8702890872955322,False,"4
"
91,91,random,1,91,[6],0.00825357437133789,0.8785426616668701,False,"2
"
92,92,random,1,92,[2],0.007528543472290039,0.8860712051391602,False,"2
"
93,93,random,1,93,[7],0.004136085510253906,0.8902072906494141,False,"1
"
94,94,random,1,94,[9],0.007862567901611328,0.8980698585510254,False,"2
"
95,95,random,1,95,[7],0.008117198944091797,0.9061870574951172,False,"2
"
96,96,random,1,96,[6],0.010767936706542969,0.9169549942016602,False,"3
"
97,97,random,1,97,[6],0.0038690567016601562,0.9208240509033203,False,"1
"
98,98,random,1,98,[5],0.003867626190185547,0.9246916770935059,False,"1
"
99,99,random,1,99,[8],0.014521121978759766,0.9392127990722656,False,"4
"
100,100,random,1,100,[10],0.011179447174072266,0.9503922462463379,False,"3
"
101,101,random,1,101,[8],0.0041217803955078125,0.9545140266418457,False,"1
"
102,102,random,1,102,[4],0.014533519744873047,0.9690475463867188,False,"4
"
