,#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,"#generations
"
0,0,random,1,0,[5],0.009979724884033203,0.009979724884033203,False,"1
"
1,1,random,1,1,[6],0.004027128219604492,0.014006853103637695,False,"1
"
2,2,random,1,2,[11],0.003854036331176758,0.017860889434814453,False,"1
"
3,3,random,1,3,[10],0.004004240036010742,0.021865129470825195,False,"1
"
4,4,random,1,4,[5],0.0034818649291992188,0.025346994400024414,False,"1
"
5,5,random,1,5,[4],0.003458261489868164,0.028805255889892578,False,"1
"
6,6,random,1,6,[7],0.003443479537963867,0.032248735427856445,False,"1
"
7,7,random,1,7,[9],0.0037093162536621094,0.035958051681518555,False,"1
"
8,8,random,1,8,[4],0.0036878585815429688,0.03964591026306152,False,"1
"
9,9,random,1,9,[6],0.003543853759765625,0.04318976402282715,False,"1
"
10,10,random,1,10,[4],0.00396418571472168,0.04715394973754883,False,"1
"
11,11,random,1,11,[4],0.003644704818725586,0.050798654556274414,False,"1
"
12,12,random,1,12,[6],0.003895282745361328,0.05469393730163574,False,"1
"
13,13,random,1,13,[8],0.003548145294189453,0.058242082595825195,False,"1
"
14,14,random,1,14,[6],0.0037963390350341797,0.062038421630859375,False,"1
"
15,15,random,1,15,[4],0.0036139488220214844,0.06565237045288086,False,"1
"
16,16,random,1,16,[9],0.007445335388183594,0.07309770584106445,False,"2
"
17,17,random,1,17,[8],0.0036695003509521484,0.0767672061920166,False,"1
"
18,18,random,1,18,[6],0.011112451553344727,0.08787965774536133,False,"3
"
19,19,random,1,19,[7],0.0037915706634521484,0.09167122840881348,False,"1
"
20,20,random,1,20,[6],0.0037975311279296875,0.09546875953674316,False,"1
"
21,21,random,1,21,[6],0.003554105758666992,0.09902286529541016,False,"1
"
22,22,random,1,22,[8],0.003530263900756836,0.10255312919616699,False,"1
"
23,23,random,1,23,[7],0.0039060115814208984,0.10645914077758789,False,"1
"
24,24,random,1,24,[7],0.003563404083251953,0.11002254486083984,False,"1
"
25,25,random,1,25,[7],0.003839731216430664,0.11386227607727051,False,"1
"
26,26,random,1,26,[9],0.0038347244262695312,0.11769700050354004,False,"1
"
27,27,random,1,27,[8],0.0038263797760009766,0.12152338027954102,False,"1
"
28,28,random,1,28,[8],0.003832578659057617,0.12535595893859863,False,"1
"
29,29,random,1,29,[5],0.0038526058197021484,0.12920856475830078,False,"1
"
30,30,random,1,30,[7],0.0035860538482666016,0.13279461860656738,False,"1
"
31,31,random,1,31,[6],0.004107475280761719,0.1369020938873291,False,"1
"
32,32,random,1,32,[10],0.003863811492919922,0.14076590538024902,False,"1
"
33,33,random,1,33,[8],0.004204511642456055,0.14497041702270508,False,"1
"
34,34,random,1,34,[7],0.007390737533569336,0.15236115455627441,False,"2
"
35,35,random,1,35,[6],0.003950834274291992,0.1563119888305664,False,"1
"
36,36,random,1,36,[12],0.0041544437408447266,0.16046643257141113,False,"1
"
37,37,random,1,37,[4],0.0036144256591796875,0.16408085823059082,False,"1
"
38,38,random,1,38,[4],0.003618478775024414,0.16769933700561523,False,"1
"
39,39,random,1,39,[7],0.004145145416259766,0.171844482421875,False,"1
"
40,40,random,1,40,[8],0.003867626190185547,0.17571210861206055,False,"1
"
41,41,random,1,41,[8],0.011364221572875977,0.18707633018493652,False,"3
"
42,42,random,1,42,[7],0.0036559104919433594,0.19073224067687988,False,"1
"
43,43,random,1,43,[6],0.011003255844116211,0.2017354965209961,False,"3
"
44,44,random,1,44,[9],0.014628887176513672,0.21636438369750977,False,"4
"
45,45,random,1,45,[7],0.003924369812011719,0.22028875350952148,False,"1
"
46,46,random,1,46,[5],0.0039052963256835938,0.22419404983520508,False,"1
"
47,47,random,1,47,[7],0.00765228271484375,0.23184633255004883,False,"2
"
48,48,random,1,48,[3],0.021366357803344727,0.25321269035339355,False,"6
"
49,49,random,1,49,[5],0.003925323486328125,0.2571380138397217,False,"1
"
50,50,random,1,50,[8],0.0036492347717285156,0.2607872486114502,False,"1
"
51,51,random,1,51,[4],0.003920078277587891,0.2647073268890381,False,"1
"
52,52,random,1,52,[7],0.007622480392456055,0.27232980728149414,False,"2
"
53,53,random,1,53,[6],0.004205465316772461,0.2765352725982666,False,"1
"
54,54,random,1,54,[5],0.003947734832763672,0.2804830074310303,False,"1
"
55,55,random,1,55,[5],0.0036940574645996094,0.2841770648956299,False,"1
"
56,56,random,1,56,[7],0.003961324691772461,0.28813838958740234,False,"1
"
57,57,random,1,57,[8],0.004207134246826172,0.2923455238342285,False,"1
"
58,58,random,1,58,[9],0.007870197296142578,0.3002157211303711,False,"2
"
59,59,random,1,59,[10],0.007870674133300781,0.3080863952636719,False,"2
"
60,60,random,1,60,[6],0.007583141326904297,0.31566953659057617,False,"2
"
61,61,random,1,61,[5],0.0142669677734375,0.32993650436401367,False,"4
"
62,62,random,1,62,[5],0.007645845413208008,0.3375823497772217,False,"2
"
63,63,random,1,63,[9],0.014383077621459961,0.35196542739868164,False,"4
"
64,64,random,1,64,[4],0.004000186920166016,0.35596561431884766,False,"1
"
65,65,random,1,65,[10],0.003998756408691406,0.35996437072753906,False,"1
"
66,66,random,1,66,[7],0.01531076431274414,0.3752751350402832,False,"4
"
67,67,random,1,67,[7],0.011142969131469727,0.38641810417175293,False,"3
"
68,68,random,1,68,[6],0.00983572006225586,0.3962538242340088,False,"2
"
69,69,random,1,69,[7],0.01170039176940918,0.40795421600341797,False,"2
"
70,70,random,1,70,[3],0.005875349044799805,0.4138295650482178,False,"1
"
71,71,random,1,71,[6],0.012455463409423828,0.4262850284576416,False,"2
"
72,72,random,1,72,[10],0.0062716007232666016,0.4325566291809082,False,"1
"
73,73,random,1,73,[6],0.005864381790161133,0.43842101097106934,False,"1
"
74,74,random,1,74,[9],0.011950969696044922,0.45037198066711426,False,"2
"
