,#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,"#generations
"
0,0,random,1,0,[6],0.005998134613037109,0.005998134613037109,False,"1
"
1,1,random,1,1,[7],0.004856586456298828,0.010854721069335938,False,"1
"
2,2,random,1,2,[6],0.004872560501098633,0.01572728157043457,False,"1
"
3,3,random,1,3,[7],0.004956483840942383,0.020683765411376953,False,"1
"
4,4,random,1,4,[5],0.0037543773651123047,0.024438142776489258,False,"1
"
5,5,random,1,5,[9],0.0037343502044677734,0.02817249298095703,False,"1
"
6,6,random,1,6,[6],0.003972530364990234,0.032145023345947266,False,"1
"
7,7,random,1,7,[4],0.003283262252807617,0.03542828559875488,False,"1
"
8,8,random,1,8,[6],0.0038301944732666016,0.039258480072021484,False,"1
"
9,9,random,1,9,[4],0.0036842823028564453,0.04294276237487793,False,"1
"
10,10,random,1,10,[8],0.0035889148712158203,0.04653167724609375,False,"1
"
11,11,random,1,11,[6],0.0037806034088134766,0.05031228065490723,False,"1
"
12,12,random,1,12,[10],0.007657051086425781,0.05796933174133301,False,"2
"
13,13,random,1,13,[6],0.007380485534667969,0.06534981727600098,False,"2
"
14,14,random,1,14,[4],0.0037963390350341797,0.06914615631103516,False,"1
"
15,15,random,1,15,[8],0.007375955581665039,0.0765221118927002,False,"2
"
16,16,random,1,16,[11],0.004032135009765625,0.08055424690246582,False,"1
"
17,17,random,1,17,[6],0.007281780242919922,0.08783602714538574,False,"2
"
18,18,random,1,18,[4],0.0071523189544677734,0.09498834609985352,False,"2
"
19,19,random,1,19,[4],0.0108642578125,0.10585260391235352,False,"3
"
20,20,random,1,20,[9],0.003785848617553711,0.10963845252990723,False,"1
"
21,21,random,1,21,[7],0.01737070083618164,0.12700915336608887,False,"5
"
22,22,random,1,22,[9],0.0037877559661865234,0.1307969093322754,False,"1
"
23,23,random,1,23,[9],0.007233142852783203,0.1380300521850586,False,"2
"
24,24,random,1,24,[7],0.003552675247192383,0.14158272743225098,False,"1
"
25,25,random,1,25,[4],0.003806591033935547,0.14538931846618652,False,"1
"
26,26,random,1,26,[5],0.003564596176147461,0.14895391464233398,False,"1
"
27,27,random,1,27,[9],0.0038084983825683594,0.15276241302490234,False,"1
"
28,28,random,1,28,[10],0.018302440643310547,0.1710648536682129,False,"5
"
29,29,random,1,29,[8],0.00382232666015625,0.17488718032836914,False,"1
"
30,30,random,1,30,[9],0.0072765350341796875,0.18216371536254883,False,"2
"
31,31,random,1,31,[5],0.007283926010131836,0.18944764137268066,False,"2
"
32,32,random,1,32,[9],0.0038480758666992188,0.19329571723937988,False,"1
"
33,33,random,1,33,[4],0.003573179244995117,0.196868896484375,False,"1
"
34,34,random,1,34,[4],0.0035829544067382812,0.20045185089111328,False,"1
"
35,35,random,1,35,[7],0.010781288146972656,0.21123313903808594,False,"3
"
36,36,random,1,36,[8],0.014693260192871094,0.22592639923095703,False,"4
"
37,37,random,1,37,[6],0.0035750865936279297,0.22950148582458496,False,"1
"
38,38,random,1,38,[4],0.014428377151489258,0.24392986297607422,False,"4
"
39,39,random,1,39,[4],0.02779245376586914,0.27172231674194336,False,"8
"
40,40,random,1,40,[12],0.004124879837036133,0.2758471965789795,False,"1
"
41,41,random,1,41,[9],0.022469758987426758,0.29831695556640625,False,"6
"
42,42,random,1,42,[2],0.003877401351928711,0.30219435691833496,False,"1
"
43,43,random,1,43,[5],0.01412510871887207,0.31631946563720703,False,"4
"
44,44,random,1,44,[10],0.00760650634765625,0.3239259719848633,False,"2
"
45,45,random,1,45,[7],0.00771784782409668,0.33164381980895996,False,"2
"
46,46,random,1,46,[6],0.017708301544189453,0.3493521213531494,False,"5
"
47,47,random,1,47,[9],0.007770538330078125,0.35712265968322754,False,"2
"
48,48,random,1,48,[4],0.010857582092285156,0.3679802417755127,False,"3
"
