,#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,"#generations
"
0,0,random,1,0,[6],0.0067021846771240234,0.0067021846771240234,False,"1
"
1,1,random,1,1,[6],0.00580906867980957,0.012511253356933594,False,"1
"
2,2,random,1,2,[4],0.0055696964263916016,0.018080949783325195,False,"1
"
3,3,random,1,3,[7],0.006094217300415039,0.024175167083740234,False,"1
"
4,4,random,1,4,[6],0.007803440093994141,0.031978607177734375,False,"1
"
5,5,random,1,5,[8],0.006203889846801758,0.03818249702453613,False,"1
"
6,6,random,1,6,[9],0.006006956100463867,0.044189453125,False,"1
"
7,7,random,1,7,[8],0.0054628849029541016,0.0496523380279541,False,"1
"
8,8,random,1,8,[8],0.005401134490966797,0.0550534725189209,False,"1
"
9,9,random,1,9,[7],0.011598825454711914,0.06665229797363281,False,"2
"
10,10,random,1,10,[6],0.005543947219848633,0.07219624519348145,False,"1
"
11,11,random,1,11,[8],0.012115478515625,0.08431172370910645,False,"2
"
12,12,random,1,12,[8],0.005940675735473633,0.09025239944458008,False,"1
"
13,13,random,1,13,[7],0.0058441162109375,0.09609651565551758,False,"1
"
14,14,random,1,14,[5],0.016374826431274414,0.11247134208679199,False,"3
"
15,15,random,1,15,[5],0.005842924118041992,0.11831426620483398,False,"1
"
16,16,random,1,16,[10],0.006500244140625,0.12481451034545898,False,"1
"
17,17,random,1,17,[7],0.016989946365356445,0.14180445671081543,False,"3
"
18,18,random,1,18,[6],0.010877132415771484,0.15268158912658691,False,"2
"
19,19,random,1,19,[5],0.010937213897705078,0.163618803024292,False,"2
"
20,20,random,1,20,[6],0.010843992233276367,0.17446279525756836,False,"2
"
21,21,random,1,21,[10],0.012074708938598633,0.186537504196167,False,"2
"
22,22,random,1,22,[6],0.005502939224243164,0.19204044342041016,False,"1
"
23,23,random,1,23,[5],0.005419492721557617,0.19745993614196777,False,"1
"
24,24,random,1,24,[4],0.010900259017944336,0.2083601951599121,False,"2
"
25,25,random,1,25,[5],0.006089210510253906,0.21444940567016602,False,"1
"
26,26,random,1,26,[4],0.006073713302612305,0.22052311897277832,False,"1
"
27,27,random,1,27,[8],0.01655721664428711,0.23708033561706543,False,"3
"
28,28,random,1,28,[9],0.011613607406616211,0.24869394302368164,False,"2
"
29,29,random,1,29,[7],0.016415119171142578,0.2651090621948242,False,"3
"
30,30,random,1,30,[3],0.005586385726928711,0.27069544792175293,False,"1
"
31,31,random,1,31,[8],0.006036281585693359,0.2767317295074463,False,"1
"
32,32,random,1,32,[7],0.0060901641845703125,0.2828218936920166,False,"1
"
33,33,random,1,33,[7],0.005621433258056641,0.28844332695007324,False,"1
"
34,34,random,1,34,[9],0.0060882568359375,0.29453158378601074,False,"1
"
35,35,random,1,35,[8],0.02335977554321289,0.31789135932922363,False,"4
"
36,36,random,1,36,[10],0.006094455718994141,0.3239858150482178,False,"1
"
37,37,random,1,37,[4],0.021558761596679688,0.34554457664489746,False,"4
"
38,38,random,1,38,[5],0.01726984977722168,0.36281442642211914,False,"3
"
39,39,random,1,39,[6],0.016242265701293945,0.3790566921234131,False,"3
"
40,40,random,1,40,[9],0.006195783615112305,0.3852524757385254,False,"1
"
41,41,random,1,41,[7],0.0062427520751953125,0.3914952278137207,False,"1
"
42,42,random,1,42,[7],0.017847061157226562,0.40934228897094727,False,"3
"
43,43,random,1,43,[6],0.018631935119628906,0.42797422409057617,False,"3
"
