,#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,"#generations
"
0,0,random,1,0,[4],0.006578207015991211,0.006578207015991211,False,"1
"
1,1,random,1,1,[6],0.005878448486328125,0.012456655502319336,False,"1
"
2,2,random,1,2,[7],0.0156402587890625,0.028096914291381836,False,"3
"
3,3,random,1,3,[3],0.005315542221069336,0.03341245651245117,False,"1
"
4,4,random,1,4,[9],0.011263132095336914,0.044675588607788086,False,"2
"
5,5,random,1,5,[4],0.005789041519165039,0.050464630126953125,False,"1
"
6,6,random,1,6,[6],0.005785465240478516,0.05625009536743164,False,"1
"
7,7,random,1,7,[6],0.005152463912963867,0.06140255928039551,False,"1
"
8,8,random,1,8,[3],0.0056645870208740234,0.06706714630126953,False,"1
"
9,9,random,1,9,[8],0.005406856536865234,0.07247400283813477,False,"1
"
10,10,random,1,10,[6],0.0058519840240478516,0.07832598686218262,False,"1
"
11,11,random,1,11,[3],0.005392551422119141,0.08371853828430176,False,"1
"
12,12,random,1,12,[9],0.021773815155029297,0.10549235343933105,False,"4
"
13,13,random,1,13,[4],0.005457401275634766,0.11094975471496582,False,"1
"
14,14,random,1,14,[5],0.02182769775390625,0.13277745246887207,False,"4
"
15,15,random,1,15,[7],0.006516695022583008,0.13929414749145508,False,"1
"
16,16,random,1,16,[5],0.016597270965576172,0.15589141845703125,False,"3
"
17,17,random,1,17,[10],0.0170745849609375,0.17296600341796875,False,"3
"
18,18,random,1,18,[8],0.01706075668334961,0.19002676010131836,False,"3
"
19,19,random,1,19,[6],0.005404472351074219,0.19543123245239258,False,"1
"
20,20,random,1,20,[8],0.011095285415649414,0.206526517868042,False,"2
"
21,21,random,1,21,[10],0.0064470767974853516,0.21297359466552734,False,"1
"
22,22,random,1,22,[6],0.010822296142578125,0.22379589080810547,False,"2
"
23,23,random,1,23,[5],0.005896568298339844,0.2296924591064453,False,"1
"
24,24,random,1,24,[6],0.017210721969604492,0.2469031810760498,False,"3
"
25,25,random,1,25,[6],0.006375789642333984,0.2532789707183838,False,"1
"
26,26,random,1,26,[9],0.006247997283935547,0.25952696800231934,False,"1
"
27,27,random,1,27,[6],0.005433797836303711,0.26496076583862305,False,"1
"
28,28,random,1,28,[8],0.006010532379150391,0.27097129821777344,False,"1
"
29,29,random,1,29,[7],0.005561351776123047,0.2765326499938965,False,"1
"
30,30,random,1,30,[5],0.016721487045288086,0.29325413703918457,False,"3
"
31,31,random,1,31,[7],0.006019115447998047,0.2992732524871826,False,"1
"
32,32,random,1,32,[7],0.021386146545410156,0.3206593990325928,False,"4
"
33,33,random,1,33,[9],0.006150007247924805,0.3268094062805176,False,"1
"
34,34,random,1,34,[3],0.011599302291870117,0.3384087085723877,False,"2
"
35,35,random,1,35,[7],0.00609898567199707,0.34450769424438477,False,"1
"
36,36,random,1,36,[7],0.006001472473144531,0.3505091667175293,False,"1
"
37,37,random,1,37,[3],0.010987997055053711,0.361497163772583,False,"2
"
38,38,random,1,38,[6],0.027456283569335938,0.38895344734191895,False,"5
"
39,39,random,1,39,[5],0.016370058059692383,0.40532350540161133,False,"3
"
