,#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,"#generations
"
0,0,random,1,0,[8],0.007828950881958008,0.007828950881958008,False,"1
"
1,1,random,1,1,[8],0.006405830383300781,0.014234781265258789,False,"1
"
2,2,random,1,2,[4],0.005815982818603516,0.020050764083862305,False,"1
"
3,3,random,1,3,[7],0.005735874176025391,0.025786638259887695,False,"1
"
4,4,random,1,4,[10],0.006153106689453125,0.03193974494934082,False,"1
"
5,5,random,1,5,[5],0.0051767826080322266,0.03711652755737305,False,"1
"
6,6,random,1,6,[7],0.005842447280883789,0.042958974838256836,False,"1
"
7,7,random,1,7,[6],0.010901927947998047,0.05386090278625488,False,"2
"
8,8,random,1,8,[5],0.005394935607910156,0.05925583839416504,False,"1
"
9,9,random,1,9,[4],0.005662679672241211,0.06491851806640625,False,"1
"
10,10,random,1,10,[4],0.005891323089599609,0.07080984115600586,False,"1
"
11,11,random,1,11,[8],0.0059146881103515625,0.07672452926635742,False,"1
"
12,12,random,1,12,[4],0.005471706390380859,0.08219623565673828,False,"1
"
13,13,random,1,13,[6],0.006407737731933594,0.08860397338867188,False,"1
"
14,14,random,1,14,[7],0.006292104721069336,0.09489607810974121,False,"1
"
15,15,random,1,15,[8],0.005499601364135742,0.10039567947387695,False,"1
"
16,16,random,1,16,[6],0.016899585723876953,0.1172952651977539,False,"3
"
17,17,random,1,17,[6],0.005970001220703125,0.12326526641845703,False,"1
"
18,18,random,1,18,[7],0.0058557987213134766,0.1291210651397705,False,"1
"
19,19,random,1,19,[7],0.01574087142944336,0.14486193656921387,False,"3
"
20,20,random,1,20,[5],0.011760473251342773,0.15662240982055664,False,"2
"
21,21,random,1,21,[7],0.01685333251953125,0.1734757423400879,False,"3
"
22,22,random,1,22,[10],0.006001949310302734,0.17947769165039062,False,"1
"
23,23,random,1,23,[6],0.011810779571533203,0.19128847122192383,False,"2
"
24,24,random,1,24,[7],0.0060062408447265625,0.1972947120666504,False,"1
"
25,25,random,1,25,[9],0.005986690521240234,0.20328140258789062,False,"1
"
26,26,random,1,26,[9],0.011697053909301758,0.21497845649719238,False,"2
"
27,27,random,1,27,[8],0.005909919738769531,0.22088837623596191,False,"1
"
28,28,random,1,28,[9],0.006330013275146484,0.2272183895111084,False,"1
"
29,29,random,1,29,[5],0.005239009857177734,0.23245739936828613,False,"1
"
30,30,random,1,30,[7],0.006043672561645508,0.23850107192993164,False,"1
"
31,31,random,1,31,[6],0.0055828094482421875,0.24408388137817383,False,"1
"
32,32,random,1,32,[7],0.006048679351806641,0.25013256072998047,False,"1
"
33,33,random,1,33,[4],0.011734724044799805,0.2618672847747803,False,"2
"
34,34,random,1,34,[11],0.0066678524017333984,0.26853513717651367,False,"1
"
35,35,random,1,35,[9],0.006562948226928711,0.2750980854034424,False,"1
"
36,36,random,1,36,[6],0.0061032772064208984,0.2812013626098633,False,"1
"
37,37,random,1,37,[9],0.01111459732055664,0.2923159599304199,False,"2
"
38,38,random,1,38,[6],0.011753559112548828,0.30406951904296875,False,"2
"
39,39,random,1,39,[5],0.011487245559692383,0.31555676460266113,False,"2
"
40,40,random,1,40,[4],0.005743741989135742,0.3213005065917969,False,"1
"
41,41,random,1,41,[8],0.04222226142883301,0.3635227680206299,False,"8
"
42,42,random,1,42,[5],0.00565338134765625,0.36917614936828613,False,"1
"
43,43,random,1,43,[2],0.010976076126098633,0.38015222549438477,False,"2
"
44,44,random,1,44,[7],0.02274322509765625,0.402895450592041,False,"4
"
45,45,random,1,45,[7],0.017895936965942383,0.4207913875579834,False,"3
"
46,46,random,1,46,[9],0.01723003387451172,0.4380214214324951,False,"3
"
47,47,random,1,47,[4],0.01744818687438965,0.45546960830688477,False,"3
"
48,48,random,1,48,[5],0.005768537521362305,0.46123814582824707,False,"1
"
49,49,random,1,49,[7],0.006150484085083008,0.4673886299133301,False,"1
"
50,50,random,1,50,[7],0.006188631057739258,0.47357726097106934,False,"1
"
51,51,random,1,51,[8],0.0062105655670166016,0.47978782653808594,False,"1
"
52,52,random,1,52,[7],0.005551338195800781,0.4853391647338867,False,"1
"
53,53,random,1,53,[4],0.005934238433837891,0.4912734031677246,False,"1
"
54,54,random,1,54,[4],0.0057713985443115234,0.49704480171203613,False,"1
"
55,55,random,1,55,[7],0.0063779354095458984,0.503422737121582,False,"1
"
56,56,random,1,56,[3],0.006701946258544922,0.510124683380127,False,"1
"
57,57,random,1,57,[7],0.01170659065246582,0.5218312740325928,False,"2
"
58,58,random,1,58,[4],0.0058345794677734375,0.5276658535003662,False,"1
"
59,59,random,1,59,[10],0.01865553855895996,0.5463213920593262,False,"3
"
60,60,random,1,60,[4],0.005875110626220703,0.5521965026855469,False,"1
"
61,61,random,1,61,[10],0.01828312873840332,0.5704796314239502,False,"3
"
62,62,random,1,62,[7],0.006300687789916992,0.5767803192138672,False,"1
"
63,63,random,1,63,[7],0.006768226623535156,0.5835485458374023,False,"1
"
64,64,random,1,64,[5],0.006352424621582031,0.5899009704589844,False,"1
"
65,65,random,1,65,[9],0.006322383880615234,0.5962233543395996,False,"1
"
66,66,random,1,66,[5],0.034095048904418945,0.6303184032440186,False,"6
"
67,67,random,1,67,[11],0.012119531631469727,0.6424379348754883,False,"2
"
68,68,random,1,68,[6],0.006409645080566406,0.6488475799560547,False,"1
"
69,69,random,1,69,[7],0.016950130462646484,0.6657977104187012,False,"3
"
70,70,random,1,70,[5],0.01235651969909668,0.6781542301177979,False,"2
"
71,71,random,1,71,[7],0.006407976150512695,0.6845622062683105,False,"1
"
72,72,random,1,72,[8],0.006544828414916992,0.6911070346832275,False,"1
"
73,73,random,1,73,[9],0.006289243698120117,0.6973962783813477,False,"1
"
74,74,random,1,74,[9],0.02998208999633789,0.7273783683776855,False,"5
"
75,75,random,1,75,[4],0.012689828872680664,0.7400681972503662,False,"2
"
76,76,random,1,76,[7],0.006371021270751953,0.7464392185211182,False,"1
"
77,77,random,1,77,[5],0.005900144577026367,0.7523393630981445,False,"1
"
78,78,random,1,78,[7],0.007843971252441406,0.7601833343505859,False,"1
"
79,79,random,1,79,[5],0.007096290588378906,0.7672796249389648,False,"1
"
80,80,random,1,80,[3],0.02328634262084961,0.7905659675598145,False,"4
"
81,81,random,1,81,[8],0.006826877593994141,0.7973928451538086,False,"1
"
82,82,random,1,82,[8],0.006165981292724609,0.8035588264465332,False,"1
"
83,83,random,1,83,[4],0.006318330764770508,0.8098771572113037,False,"1
"
84,84,random,1,84,[9],0.012242317199707031,0.8221194744110107,False,"2
"
85,85,random,1,85,[2],0.02394866943359375,0.8460681438446045,False,"4
"
86,86,random,1,86,[11],0.00687408447265625,0.8529422283172607,False,"1
"
87,87,random,1,87,[7],0.0063533782958984375,0.8592956066131592,False,"1
"
88,88,random,1,88,[4],0.012173891067504883,0.8714694976806641,False,"2
"
89,89,random,1,89,[5],0.03397417068481445,0.9054436683654785,False,"6
"
90,90,random,1,90,[7],0.04104757308959961,0.9464912414550781,False,"7
"
91,91,random,1,91,[7],0.012079000473022461,0.9585702419281006,False,"2
"
92,92,random,1,92,[9],0.007044553756713867,0.9656147956848145,False,"1
"
93,93,random,1,93,[7],0.0063436031341552734,0.9719583988189697,False,"1
"
94,94,random,1,94,[7],0.016734838485717773,0.9886932373046875,False,"3
"
95,95,random,1,95,[4],0.012060165405273438,1.000753402709961,False,"2
"
96,96,random,1,96,[4],0.017337322235107422,1.0180907249450684,False,"3
"
97,97,random,1,97,[4],0.006018877029418945,1.0241096019744873,False,"1
"
98,98,random,1,98,[7],0.006463527679443359,1.0305731296539307,False,"1
"
99,99,random,1,99,[7],0.0064203739166259766,1.0369935035705566,False,"1
"
100,100,random,1,100,[7],0.03470420837402344,1.07169771194458,False,"6
"
101,101,random,1,101,[7],0.0071868896484375,1.0788846015930176,False,"1
"
102,102,random,1,102,[6],0.013212442398071289,1.0920970439910889,False,"2
"
103,103,random,1,103,[10],0.024021625518798828,1.1161186695098877,False,"4
"
104,104,random,1,104,[8],0.007035732269287109,1.1231544017791748,False,"1
"
105,105,random,1,105,[9],0.05010509490966797,1.1732594966888428,False,"9
"
106,106,random,1,106,[9],0.013167619705200195,1.186427116394043,False,"2
"
107,107,random,1,107,[8],0.018687009811401367,1.2051141262054443,False,"3
"
108,108,random,1,108,[8],0.018636465072631836,1.2237505912780762,False,"3
"
109,109,random,1,109,[8],0.006996870040893555,1.2307474613189697,False,"1
"
110,110,random,1,110,[3],0.006655216217041016,1.2374026775360107,False,"1
"
111,111,random,1,111,[9],0.007210969924926758,1.2446136474609375,False,"1
"
112,112,random,1,112,[6],0.01244211196899414,1.2570557594299316,False,"2
"
113,113,random,1,113,[8],0.006264209747314453,1.263319969177246,False,"1
"
114,114,random,1,114,[9],0.0884389877319336,1.3517589569091797,False,"15
"
