,#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,"#generations
"
0,0,random,1,0,[8],0.008142471313476562,0.008142471313476562,False,"1
"
1,1,random,1,1,[7],0.00631403923034668,0.014456510543823242,False,"1
"
2,2,random,1,2,[5],0.005968332290649414,0.020424842834472656,False,"1
"
3,3,random,1,3,[6],0.00647282600402832,0.026897668838500977,False,"1
"
4,4,random,1,4,[8],0.006000041961669922,0.0328977108001709,False,"1
"
5,5,random,1,5,[8],0.0054683685302734375,0.038366079330444336,False,"1
"
6,6,random,1,6,[5],0.005460262298583984,0.04382634162902832,False,"1
"
7,7,random,1,7,[7],0.005980253219604492,0.04980659484863281,False,"1
"
8,8,random,1,8,[8],0.005472421646118164,0.05527901649475098,False,"1
"
9,9,random,1,9,[8],0.005962371826171875,0.06124138832092285,False,"1
"
10,10,random,1,10,[8],0.01091456413269043,0.07215595245361328,False,"2
"
11,11,random,1,11,[5],0.010944366455078125,0.0831003189086914,False,"2
"
12,12,random,1,12,[4],0.005566120147705078,0.08866643905639648,False,"1
"
13,13,random,1,13,[7],0.006318807601928711,0.0949852466583252,False,"1
"
14,14,random,1,14,[6],0.005955219268798828,0.10094046592712402,False,"1
"
15,15,random,1,15,[8],0.005471944808959961,0.10641241073608398,False,"1
"
16,16,random,1,16,[5],0.00536346435546875,0.11177587509155273,False,"1
"
17,17,random,1,17,[7],0.005876064300537109,0.11765193939208984,False,"1
"
18,18,random,1,18,[6],0.005429744720458984,0.12308168411254883,False,"1
"
19,19,random,1,19,[3],0.005427122116088867,0.1285088062286377,False,"1
"
20,20,random,1,20,[9],0.006386756896972656,0.13489556312561035,False,"1
"
21,21,random,1,21,[4],0.0055353641510009766,0.14043092727661133,False,"1
"
22,22,random,1,22,[7],0.005628824234008789,0.14605975151062012,False,"1
"
23,23,random,1,23,[6],0.005551338195800781,0.1516110897064209,False,"1
"
24,24,random,1,24,[8],0.006043195724487305,0.1576542854309082,False,"1
"
25,25,random,1,25,[7],0.005513906478881836,0.16316819190979004,False,"1
"
26,26,random,1,26,[6],0.0055539608001708984,0.16872215270996094,False,"1
"
27,27,random,1,27,[5],0.011606693267822266,0.1803288459777832,False,"2
"
28,28,random,1,28,[7],0.006093263626098633,0.18642210960388184,False,"1
"
29,29,random,1,29,[7],0.01695704460144043,0.20337915420532227,False,"3
"
30,30,random,1,30,[5],0.005559206008911133,0.2089383602142334,False,"1
"
31,31,random,1,31,[7],0.00643610954284668,0.21537446975708008,False,"1
"
32,32,random,1,32,[10],0.01163029670715332,0.2270047664642334,False,"2
"
33,33,random,1,33,[10],0.022760629653930664,0.24976539611816406,False,"4
"
