,#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,"#generations
"
0,0,random,1,0,[10],0.009081602096557617,0.009081602096557617,False,"1
"
1,1,random,1,1,[10],0.0042536258697509766,0.013335227966308594,False,"1
"
2,2,random,1,2,[8],0.003565073013305664,0.016900300979614258,False,"1
"
3,3,random,1,3,[3],0.0034780502319335938,0.02037835121154785,False,"1
"
4,4,random,1,4,[5],0.003916740417480469,0.02429509162902832,False,"1
"
5,5,random,1,5,[6],0.0034706592559814453,0.027765750885009766,False,"1
"
6,6,random,1,6,[7],0.00397944450378418,0.031745195388793945,False,"1
"
7,7,random,1,7,[7],0.007092714309692383,0.03883790969848633,False,"2
"
8,8,random,1,8,[6],0.0034935474395751953,0.04233145713806152,False,"1
"
9,9,random,1,9,[5],0.003756999969482422,0.046088457107543945,False,"1
"
10,10,random,1,10,[7],0.0037353038787841797,0.049823760986328125,False,"1
"
11,11,random,1,11,[5],0.006970405578613281,0.056794166564941406,False,"2
"
12,12,random,1,12,[7],0.007421970367431641,0.06421613693237305,False,"2
"
13,13,random,1,13,[8],0.0037720203399658203,0.06798815727233887,False,"1
"
14,14,random,1,14,[6],0.0037643909454345703,0.07175254821777344,False,"1
"
15,15,random,1,15,[6],0.007645606994628906,0.07939815521240234,False,"2
"
16,16,random,1,16,[7],0.007269382476806641,0.08666753768920898,False,"2
"
17,17,random,1,17,[6],0.003514528274536133,0.09018206596374512,False,"1
"
18,18,random,1,18,[9],0.0074961185455322266,0.09767818450927734,False,"2
"
19,19,random,1,19,[5],0.007454872131347656,0.105133056640625,False,"2
"
20,20,random,1,20,[4],0.010686874389648438,0.11581993103027344,False,"3
"
21,21,random,1,21,[8],0.003790616989135742,0.11961054801940918,False,"1
"
22,22,random,1,22,[6],0.0072536468505859375,0.12686419486999512,False,"2
"
23,23,random,1,23,[12],0.004076242446899414,0.13094043731689453,False,"1
"
24,24,random,1,24,[7],0.007036685943603516,0.13797712326049805,False,"2
"
25,25,random,1,25,[6],0.007624387741088867,0.14560151100158691,False,"2
"
26,26,random,1,26,[8],0.007254123687744141,0.15285563468933105,False,"2
"
27,27,random,1,27,[5],0.0073089599609375,0.16016459465026855,False,"2
"
28,28,random,1,28,[8],0.003592252731323242,0.1637568473815918,False,"1
"
29,29,random,1,29,[7],0.0038270950317382812,0.16758394241333008,False,"1
"
30,30,random,1,30,[8],0.0038242340087890625,0.17140817642211914,False,"1
"
31,31,random,1,31,[5],0.004081249237060547,0.1754894256591797,False,"1
"
32,32,random,1,32,[8],0.007338762283325195,0.18282818794250488,False,"2
"
33,33,random,1,33,[7],0.004094123840332031,0.18692231178283691,False,"1
"
34,34,random,1,34,[3],0.010169029235839844,0.19709134101867676,False,"3
"
35,35,random,1,35,[9],0.003839254379272461,0.20093059539794922,False,"1
"
36,36,random,1,36,[4],0.007306337356567383,0.2082369327545166,False,"2
"
37,37,random,1,37,[11],0.011040925979614258,0.21927785873413086,False,"3
"
38,38,random,1,38,[4],0.004112720489501953,0.2233905792236328,False,"1
"
39,39,random,1,39,[6],0.007330894470214844,0.23072147369384766,False,"2
"
40,40,random,1,40,[5],0.01136636734008789,0.24208784103393555,False,"3
"
41,41,random,1,41,[6],0.007080793380737305,0.24916863441467285,False,"2
"
42,42,random,1,42,[5],0.004128217697143555,0.2532968521118164,False,"1
"
43,43,random,1,43,[6],0.007098197937011719,0.2603950500488281,False,"2
"
44,44,random,1,44,[6],0.01417231559753418,0.2745673656463623,False,"4
"
45,45,random,1,45,[5],0.00734400749206543,0.28191137313842773,False,"2
"
46,46,random,1,46,[5],0.007474660873413086,0.2893860340118408,False,"2
"
47,47,random,1,47,[9],0.00789952278137207,0.2972855567932129,False,"2
"
48,48,random,1,48,[6],0.0039098262786865234,0.3011953830718994,False,"1
"
49,49,random,1,49,[7],0.003919839859008789,0.3051152229309082,False,"1
"
50,50,random,1,50,[3],0.0039048194885253906,0.3090200424194336,False,"1
"
51,51,random,1,51,[5],0.0036725997924804688,0.31269264221191406,False,"1
"
52,52,random,1,52,[6],0.003650665283203125,0.3163433074951172,False,"1
"
53,53,random,1,53,[9],0.003924846649169922,0.3202681541442871,False,"1
"
54,54,random,1,54,[5],0.011246919631958008,0.3315150737762451,False,"3
"
55,55,random,1,55,[3],0.007071018218994141,0.33858609199523926,False,"2
"
56,56,random,1,56,[4],0.003940582275390625,0.3425266742706299,False,"1
"
57,57,random,1,57,[8],0.007392406463623047,0.34991908073425293,False,"2
"
58,58,random,1,58,[8],0.007414579391479492,0.3573336601257324,False,"2
"
59,59,random,1,59,[5],0.0039632320404052734,0.3612968921661377,False,"1
"
60,60,random,1,60,[8],0.01863861083984375,0.37993550300598145,False,"5
"
61,61,random,1,61,[5],0.0039598941802978516,0.3838953971862793,False,"1
"
62,62,random,1,62,[4],0.00739598274230957,0.39129137992858887,False,"2
"
63,63,random,1,63,[10],0.01917886734008789,0.41047024726867676,False,"5
"
64,64,random,1,64,[9],0.03742051124572754,0.4478907585144043,False,"10
"
65,65,random,1,65,[4],0.007573843002319336,0.45546460151672363,False,"2
"
66,66,random,1,66,[4],0.003723621368408203,0.45918822288513184,False,"1
"
67,67,random,1,67,[6],0.003993988037109375,0.4631822109222412,False,"1
"
68,68,random,1,68,[4],0.015650510787963867,0.4788327217102051,False,"4
"
69,69,random,1,69,[5],0.0040018558502197266,0.4828345775604248,False,"1
"
70,70,random,1,70,[9],0.004019260406494141,0.48685383796691895,False,"1
"
71,71,random,1,71,[10],0.015185832977294922,0.5020396709442139,False,"4
"
72,72,random,1,72,[7],0.018547534942626953,0.5205872058868408,False,"5
"
73,73,random,1,73,[6],0.004010915756225586,0.5245981216430664,False,"1
"
74,74,random,1,74,[7],0.016852617263793945,0.5414507389068604,False,"4
"
75,75,random,1,75,[7],0.021895647048950195,0.5633463859558105,False,"5
"
76,76,random,1,76,[4],0.004674434661865234,0.5680208206176758,False,"1
"
77,77,random,1,77,[5],0.008640527725219727,0.5766613483428955,False,"2
"
78,78,random,1,78,[6],0.004665374755859375,0.5813267230987549,False,"1
"
79,79,random,1,79,[5],0.029893875122070312,0.6112205982208252,False,"7
"
80,80,random,1,80,[10],0.008619308471679688,0.6198399066925049,False,"2
"
81,81,random,1,81,[10],0.012812137603759766,0.6326520442962646,False,"3
"
82,82,random,1,82,[3],0.017238140106201172,0.6498901844024658,False,"4
"
83,83,random,1,83,[6],0.0213470458984375,0.6712372303009033,False,"5
"
84,84,random,1,84,[4],0.005020618438720703,0.676257848739624,False,"1
"
85,85,random,1,85,[6],0.012525081634521484,0.6887829303741455,False,"3
"
