,#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,"#generations
"
0,0,random,1,0,[4],0.007431745529174805,0.007431745529174805,False,"1
"
1,1,random,1,1,[6],0.006183624267578125,0.01361536979675293,False,"1
"
2,2,random,1,2,[4],0.006503105163574219,0.02011847496032715,False,"1
"
3,3,random,1,3,[4],0.005990028381347656,0.026108503341674805,False,"1
"
4,4,random,1,4,[6],0.006006002426147461,0.032114505767822266,False,"1
"
5,5,random,1,5,[4],0.010412454605102539,0.042526960372924805,False,"2
"
6,6,random,1,6,[6],0.0059473514556884766,0.04847431182861328,False,"1
"
7,7,random,1,7,[7],0.005595684051513672,0.05406999588012695,False,"1
"
8,8,random,1,8,[7],0.005614280700683594,0.05968427658081055,False,"1
"
9,9,random,1,9,[5],0.005590677261352539,0.06527495384216309,False,"1
"
10,10,random,1,10,[10],0.0061495304107666016,0.07142448425292969,False,"1
"
11,11,random,1,11,[8],0.0060024261474609375,0.07742691040039062,False,"1
"
12,12,random,1,12,[4],0.006007194519042969,0.0834341049194336,False,"1
"
13,13,random,1,13,[10],0.013145208358764648,0.09657931327819824,False,"2
"
14,14,random,1,14,[9],0.0060040950775146484,0.10258340835571289,False,"1
"
15,15,random,1,15,[7],0.005892515182495117,0.10847592353820801,False,"1
"
16,16,random,1,16,[5],0.005617380142211914,0.11409330368041992,False,"1
"
17,17,random,1,17,[9],0.011960983276367188,0.1260542869567871,False,"2
"
18,18,random,1,18,[6],0.010845661163330078,0.1368999481201172,False,"2
"
19,19,random,1,19,[5],0.011204719543457031,0.14810466766357422,False,"2
"
20,20,random,1,20,[6],0.005598783493041992,0.1537034511566162,False,"1
"
21,21,random,1,21,[4],0.006524085998535156,0.16022753715515137,False,"1
"
22,22,random,1,22,[11],0.01777505874633789,0.17800259590148926,False,"3
"
23,23,random,1,23,[6],0.005712985992431641,0.1837155818939209,False,"1
"
24,24,random,1,24,[10],0.006227731704711914,0.1899433135986328,False,"1
"
25,25,random,1,25,[5],0.011406898498535156,0.20135021209716797,False,"2
"
26,26,random,1,26,[4],0.006171703338623047,0.20752191543579102,False,"1
"
27,27,random,1,27,[4],0.01652669906616211,0.22404861450195312,False,"3
"
28,28,random,1,28,[5],0.005972146987915039,0.23002076148986816,False,"1
"
29,29,random,1,29,[7],0.01746225357055664,0.2474830150604248,False,"3
"
30,30,random,1,30,[5],0.011121511459350586,0.2586045265197754,False,"2
"
31,31,random,1,31,[3],0.005614757537841797,0.2642192840576172,False,"1
"
32,32,random,1,32,[7],0.006653308868408203,0.2708725929260254,False,"1
"
33,33,random,1,33,[6],0.005667686462402344,0.27654027938842773,False,"1
"
34,34,random,1,34,[10],0.00599217414855957,0.2825324535369873,False,"1
"
35,35,random,1,35,[4],0.011331558227539062,0.29386401176452637,False,"2
"
36,36,random,1,36,[6],0.006117820739746094,0.29998183250427246,False,"1
"
37,37,random,1,37,[7],0.006148099899291992,0.30612993240356445,False,"1
"
38,38,random,1,38,[10],0.0066182613372802734,0.3127481937408447,False,"1
"
39,39,random,1,39,[7],0.011731863021850586,0.3244800567626953,False,"2
"
40,40,random,1,40,[5],0.010660648345947266,0.3351407051086426,False,"2
"
41,41,random,1,41,[10],0.012207508087158203,0.3473482131958008,False,"2
"
42,42,random,1,42,[8],0.0063288211822509766,0.35367703437805176,False,"1
"
43,43,random,1,43,[6],0.006334543228149414,0.36001157760620117,False,"1
"
44,44,random,1,44,[9],0.006144046783447266,0.36615562438964844,False,"1
"
45,45,random,1,45,[5],0.011189699172973633,0.37734532356262207,False,"2
"
46,46,random,1,46,[6],0.006155967712402344,0.3835012912750244,False,"1
"
47,47,random,1,47,[5],0.005717754364013672,0.3892190456390381,False,"1
"
48,48,random,1,48,[8],0.012111663818359375,0.40133070945739746,False,"2
"
49,49,random,1,49,[8],0.006501436233520508,0.40783214569091797,False,"1
"
50,50,random,1,50,[8],0.012121200561523438,0.4199533462524414,False,"2
"
51,51,random,1,51,[8],0.011843204498291016,0.4317965507507324,False,"2
"
52,52,random,1,52,[2],0.005754232406616211,0.43755078315734863,False,"1
"
53,53,random,1,53,[6],0.006381988525390625,0.44393277168273926,False,"1
"
54,54,random,1,54,[8],0.01311182975769043,0.4570446014404297,False,"2
"
55,55,random,1,55,[3],0.022611141204833984,0.47965574264526367,False,"4
"
56,56,random,1,56,[4],0.011931657791137695,0.49158740043640137,False,"2
"
57,57,random,1,57,[4],0.012538433074951172,0.5041258335113525,False,"2
"
58,58,random,1,58,[10],0.0062901973724365234,0.5104160308837891,False,"1
"
59,59,random,1,59,[10],0.006342649459838867,0.5167586803436279,False,"1
"
60,60,random,1,60,[4],0.0059201717376708984,0.5226788520812988,False,"1
"
61,61,random,1,61,[10],0.006284236907958984,0.5289630889892578,False,"1
"
62,62,random,1,62,[9],0.006281375885009766,0.5352444648742676,False,"1
"
63,63,random,1,63,[7],0.01161956787109375,0.5468640327453613,False,"2
"
64,64,random,1,64,[4],0.0059010982513427734,0.5527651309967041,False,"1
"
65,65,random,1,65,[9],0.023465871810913086,0.5762310028076172,False,"4
"
66,66,random,1,66,[5],0.012267827987670898,0.5884988307952881,False,"2
"
67,67,random,1,67,[6],0.008016109466552734,0.5965149402618408,False,"2
"
68,68,random,1,68,[4],0.011625051498413086,0.6081399917602539,False,"3
"
69,69,random,1,69,[7],0.004267692565917969,0.6124076843261719,False,"1
"
70,70,random,1,70,[9],0.003757476806640625,0.6161651611328125,False,"1
"
71,71,random,1,71,[7],0.0077059268951416016,0.6238710880279541,False,"2
"
72,72,random,1,72,[3],0.021866321563720703,0.6457374095916748,False,"6
"
73,73,random,1,73,[5],0.022162437438964844,0.6678998470306396,False,"6
"
74,74,random,1,74,[7],0.0040056705474853516,0.671905517578125,False,"1
"
75,75,random,1,75,[12],0.00807642936706543,0.6799819469451904,False,"2
"
76,76,random,1,76,[8],0.004029989242553711,0.6840119361877441,False,"1
"
77,77,random,1,77,[10],0.011653423309326172,0.6956653594970703,False,"3
"
78,78,random,1,78,[7],0.004288196563720703,0.699953556060791,False,"1
"
79,79,random,1,79,[8],0.007953882217407227,0.7079074382781982,False,"2
"
