,#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,"#generations
"
0,0,random,1,0,[4],0.0062541961669921875,0.0062541961669921875,False,"1
"
1,1,random,1,1,[6],0.007539987564086914,0.013794183731079102,False,"1
"
2,2,random,1,2,[6],0.005983114242553711,0.019777297973632812,False,"1
"
3,3,random,1,3,[4],0.00541996955871582,0.025197267532348633,False,"1
"
4,4,random,1,4,[9],0.021004676818847656,0.04620194435119629,False,"4
"
5,5,random,1,5,[7],0.005934715270996094,0.05213665962219238,False,"1
"
6,6,random,1,6,[6],0.006399869918823242,0.058536529541015625,False,"1
"
7,7,random,1,7,[5],0.006028413772583008,0.06456494331359863,False,"1
"
8,8,random,1,8,[4],0.0054779052734375,0.07004284858703613,False,"1
"
9,9,random,1,9,[8],0.005879402160644531,0.07592225074768066,False,"1
"
10,10,random,1,10,[8],0.005781412124633789,0.08170366287231445,False,"1
"
11,11,random,1,11,[11],0.006201505661010742,0.0879051685333252,False,"1
"
12,12,random,1,12,[8],0.011362075805664062,0.09926724433898926,False,"2
"
13,13,random,1,13,[5],0.007755756378173828,0.10702300071716309,False,"1
"
14,14,random,1,14,[8],0.010945320129394531,0.11796832084655762,False,"2
"
15,15,random,1,15,[5],0.005511760711669922,0.12348008155822754,False,"1
"
16,16,random,1,16,[9],0.011904239654541016,0.13538432121276855,False,"2
"
17,17,random,1,17,[9],0.005992889404296875,0.14137721061706543,False,"1
"
18,18,random,1,18,[8],0.005560398101806641,0.14693760871887207,False,"1
"
19,19,random,1,19,[6],0.0054585933685302734,0.15239620208740234,False,"1
"
20,20,random,1,20,[5],0.005324363708496094,0.15772056579589844,False,"1
"
21,21,random,1,21,[8],0.006037473678588867,0.1637580394744873,False,"1
"
22,22,random,1,22,[6],0.006422519683837891,0.1701805591583252,False,"1
"
23,23,random,1,23,[4],0.005776405334472656,0.17595696449279785,False,"1
"
24,24,random,1,24,[7],0.005354166030883789,0.18131113052368164,False,"1
"
25,25,random,1,25,[7],0.012144088745117188,0.19345521926879883,False,"2
"
26,26,random,1,26,[2],0.011218786239624023,0.20467400550842285,False,"2
"
27,27,random,1,27,[4],0.005651712417602539,0.2103257179260254,False,"1
"
28,28,random,1,28,[6],0.016998767852783203,0.2273244857788086,False,"3
"
29,29,random,1,29,[4],0.016265392303466797,0.2435898780822754,False,"3
"
30,30,random,1,30,[4],0.017853975296020508,0.2614438533782959,False,"3
"
31,31,random,1,31,[6],0.006106138229370117,0.267549991607666,False,"1
"
32,32,random,1,32,[5],0.0226743221282959,0.2902243137359619,False,"4
"
33,33,random,1,33,[8],0.01783299446105957,0.3080573081970215,False,"3
"
34,34,random,1,34,[9],0.023247480392456055,0.33130478858947754,False,"4
"
35,35,random,1,35,[10],0.006101131439208984,0.3374059200286865,False,"1
"
36,36,random,1,36,[4],0.01776599884033203,0.35517191886901855,False,"3
"
37,37,random,1,37,[7],0.006242513656616211,0.36141443252563477,False,"1
"
38,38,random,1,38,[6],0.011115312576293945,0.3725297451019287,False,"2
"
39,39,random,1,39,[11],0.012074708938598633,0.38460445404052734,False,"2
"
40,40,random,1,40,[10],0.016550302505493164,0.4011547565460205,False,"3
"
41,41,random,1,41,[6],0.005690336227416992,0.4068450927734375,False,"1
"
42,42,random,1,42,[9],0.006165266036987305,0.4130103588104248,False,"1
"
43,43,random,1,43,[8],0.006545305252075195,0.4195556640625,False,"1
"
44,44,random,1,44,[9],0.02872014045715332,0.4482758045196533,False,"5
"
45,45,random,1,45,[7],0.011650323867797852,0.45992612838745117,False,"2
"
46,46,random,1,46,[9],0.02184009552001953,0.4817662239074707,False,"4
"
47,47,random,1,47,[6],0.00628662109375,0.4880528450012207,False,"1
"
48,48,random,1,48,[8],0.005864143371582031,0.49391698837280273,False,"1
"
49,49,random,1,49,[7],0.006318092346191406,0.5002350807189941,False,"1
"
50,50,random,1,50,[9],0.006291866302490234,0.5065269470214844,False,"1
"
51,51,random,1,51,[8],0.0062830448150634766,0.5128099918365479,False,"1
"
52,52,random,1,52,[8],0.01145172119140625,0.5242617130279541,False,"2
"
53,53,random,1,53,[11],0.006687164306640625,0.5309488773345947,False,"1
"
54,54,random,1,54,[4],0.011362075805664062,0.5423109531402588,False,"2
"
55,55,random,1,55,[9],0.006765127182006836,0.5490760803222656,False,"1
"
56,56,random,1,56,[4],0.03908395767211914,0.5881600379943848,False,"7
"
57,57,random,1,57,[11],0.011978387832641602,0.6001384258270264,False,"2
"
58,58,random,1,58,[7],0.006701231002807617,0.606839656829834,False,"1
"
59,59,random,1,59,[5],0.006014108657836914,0.6128537654876709,False,"1
"
60,60,random,1,60,[9],0.04018425941467285,0.6530380249023438,False,"7
"
61,61,random,1,61,[6],0.022603511810302734,0.6756415367126465,False,"4
"
62,62,random,1,62,[9],0.02280712127685547,0.698448657989502,False,"4
"
63,63,random,1,63,[9],0.0068356990814208984,0.7052843570709229,False,"1
"
64,64,random,1,64,[6],0.018160581588745117,0.723444938659668,False,"3
"
65,65,random,1,65,[5],0.025685787200927734,0.7491307258605957,False,"4
"
66,66,random,1,66,[9],0.0062754154205322266,0.7554061412811279,False,"1
"
67,67,random,1,67,[5],0.006462812423706055,0.761868953704834,False,"1
"
68,68,random,1,68,[5],0.011260747909545898,0.7731297016143799,False,"2
"
69,69,random,1,69,[8],0.017817258834838867,0.7909469604492188,False,"3
"
70,70,random,1,70,[5],0.012015819549560547,0.8029627799987793,False,"2
"
71,71,random,1,71,[7],0.017989158630371094,0.8209519386291504,False,"3
"
72,72,random,1,72,[7],0.006400108337402344,0.8273520469665527,False,"1
"
73,73,random,1,73,[8],0.005833864212036133,0.8331859111785889,False,"1
"
74,74,random,1,74,[9],0.006376028060913086,0.839561939239502,False,"1
"
75,75,random,1,75,[5],0.011410951614379883,0.8509728908538818,False,"2
"
76,76,random,1,76,[8],0.006527423858642578,0.8575003147125244,False,"1
"
77,77,random,1,77,[10],0.011931896209716797,0.8694322109222412,False,"2
"
78,78,random,1,78,[3],0.005977153778076172,0.8754093647003174,False,"1
"
79,79,random,1,79,[4],0.011908769607543945,0.8873181343078613,False,"2
"
80,80,random,1,80,[5],0.01202392578125,0.8993420600891113,False,"2
"
81,81,random,1,81,[11],0.006352663040161133,0.9056947231292725,False,"1
"
82,82,random,1,82,[5],0.0234529972076416,0.9291477203369141,False,"4
"
83,83,random,1,83,[8],0.0062062740325927734,0.9353539943695068,False,"1
"
84,84,random,1,84,[8],0.022743940353393555,0.9580979347229004,False,"4
"
85,85,random,1,85,[7],0.012000799179077148,0.9700987339019775,False,"2
"
86,86,random,1,86,[8],0.0063381195068359375,0.9764368534088135,False,"1
"
87,87,random,1,87,[3],0.017709016799926758,0.9941458702087402,False,"3
"
88,88,random,1,88,[10],0.012762308120727539,1.0069081783294678,False,"2
"
89,89,random,1,89,[9],0.03493618965148926,1.041844367980957,False,"6
"
90,90,random,1,90,[5],0.01789379119873047,1.0597381591796875,False,"3
"
91,91,random,1,91,[10],0.016469478607177734,1.0762076377868652,False,"3
"
92,92,random,1,92,[10],0.01385641098022461,1.0900640487670898,False,"2
"
93,93,random,1,93,[3],0.006651401519775391,1.0967154502868652,False,"1
"
94,94,random,1,94,[5],0.017042160034179688,1.113757610321045,False,"3
"
95,95,random,1,95,[3],0.006628990173339844,1.1203866004943848,False,"1
"
96,96,random,1,96,[6],0.017581939697265625,1.1379685401916504,False,"3
"
97,97,random,1,97,[6],0.01899099349975586,1.1569595336914062,False,"3
"
98,98,random,1,98,[8],0.011850833892822266,1.1688103675842285,False,"2
"
99,99,random,1,99,[7],0.01790904998779297,1.1867194175720215,False,"3
"
100,100,random,1,100,[10],0.02340555191040039,1.2101249694824219,False,"4
"
101,101,random,1,101,[5],0.012087821960449219,1.222212791442871,False,"2
"
102,102,random,1,102,[5],0.013424873352050781,1.2356376647949219,False,"2
"
103,103,random,1,103,[8],0.012760162353515625,1.2483978271484375,False,"2
"
104,104,random,1,104,[6],0.02336430549621582,1.2717621326446533,False,"4
"
105,105,random,1,105,[13],0.006987571716308594,1.278749704360962,False,"1
"
106,106,random,1,106,[9],0.012213468551635742,1.2909631729125977,False,"2
"
107,107,random,1,107,[9],0.01341557502746582,1.3043787479400635,False,"2
"
108,108,random,1,108,[8],0.012601375579833984,1.3169801235198975,False,"2
"
