,#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,"#generations
"
0,0,random,1,0,[2],0.006520271301269531,0.006520271301269531,False,"1
"
1,1,random,1,1,[8],0.006023883819580078,0.01254415512084961,False,"1
"
2,2,random,1,2,[10],0.00623631477355957,0.01878046989440918,False,"1
"
3,3,random,1,3,[5],0.0056002140045166016,0.02438068389892578,False,"1
"
4,4,random,1,4,[6],0.0060024261474609375,0.03038311004638672,False,"1
"
5,5,random,1,5,[6],0.006527900695800781,0.0369110107421875,False,"1
"
6,6,random,1,6,[5],0.006140947341918945,0.043051958084106445,False,"1
"
7,7,random,1,7,[6],0.0064716339111328125,0.04952359199523926,False,"1
"
8,8,random,1,8,[8],0.006139516830444336,0.055663108825683594,False,"1
"
9,9,random,1,9,[7],0.005625247955322266,0.06128835678100586,False,"1
"
10,10,random,1,10,[4],0.0059661865234375,0.06725454330444336,False,"1
"
11,11,random,1,11,[9],0.006547689437866211,0.07380223274230957,False,"1
"
12,12,random,1,12,[8],0.006102561950683594,0.07990479469299316,False,"1
"
13,13,random,1,13,[6],0.006041765213012695,0.08594655990600586,False,"1
"
14,14,random,1,14,[11],0.006483793258666992,0.09243035316467285,False,"1
"
15,15,random,1,15,[4],0.005109071731567383,0.09753942489624023,False,"1
"
16,16,random,1,16,[4],0.005600929260253906,0.10314035415649414,False,"1
"
17,17,random,1,17,[5],0.006144285202026367,0.10928463935852051,False,"1
"
18,18,random,1,18,[4],0.0056264400482177734,0.11491107940673828,False,"1
"
19,19,random,1,19,[8],0.006143331527709961,0.12105441093444824,False,"1
"
20,20,random,1,20,[6],0.006073713302612305,0.12712812423706055,False,"1
"
21,21,random,1,21,[6],0.0056340694427490234,0.13276219367980957,False,"1
"
22,22,random,1,22,[3],0.010723352432250977,0.14348554611206055,False,"2
"
23,23,random,1,23,[5],0.006215333938598633,0.14970088005065918,False,"1
"
24,24,random,1,24,[5],0.005651950836181641,0.15535283088684082,False,"1
"
25,25,random,1,25,[8],0.01770758628845215,0.17306041717529297,False,"3
"
26,26,random,1,26,[6],0.011670589447021484,0.18473100662231445,False,"2
"
27,27,random,1,27,[10],0.006655693054199219,0.19138669967651367,False,"1
"
28,28,random,1,28,[4],0.011870861053466797,0.20325756072998047,False,"2
"
29,29,random,1,29,[8],0.006530284881591797,0.20978784561157227,False,"1
"
30,30,random,1,30,[8],0.00604701042175293,0.2158348560333252,False,"1
"
31,31,random,1,31,[7],0.005982875823974609,0.2218177318572998,False,"1
"
32,32,random,1,32,[6],0.006015777587890625,0.22783350944519043,False,"1
"
33,33,random,1,33,[9],0.005950450897216797,0.23378396034240723,False,"1
"
34,34,random,1,34,[7],0.005590677261352539,0.23937463760375977,False,"1
"
35,35,random,1,35,[4],0.006070375442504883,0.24544501304626465,False,"1
"
36,36,random,1,36,[6],0.023580074310302734,0.2690250873565674,False,"4
"
37,37,random,1,37,[5],0.0065534114837646484,0.27557849884033203,False,"1
"
38,38,random,1,38,[9],0.01183009147644043,0.28740859031677246,False,"2
"
39,39,random,1,39,[7],0.023160457611083984,0.31056904792785645,False,"4
"
40,40,random,1,40,[7],0.011382579803466797,0.32195162773132324,False,"2
"
41,41,random,1,41,[10],0.018399715423583984,0.3403513431549072,False,"3
"
42,42,random,1,42,[7],0.006195783615112305,0.34654712677001953,False,"1
"
43,43,random,1,43,[4],0.005644083023071289,0.3521912097930908,False,"1
"
44,44,random,1,44,[5],0.005706071853637695,0.3578972816467285,False,"1
"
45,45,random,1,45,[8],0.016830921173095703,0.3747282028198242,False,"3
"
46,46,random,1,46,[4],0.006153583526611328,0.38088178634643555,False,"1
"
47,47,random,1,47,[5],0.05721592903137207,0.4380977153778076,False,"10
"
48,48,random,1,48,[5],0.006058216094970703,0.4441559314727783,False,"1
"
49,49,random,1,49,[5],0.006068706512451172,0.4502246379852295,False,"1
"
50,50,random,1,50,[3],0.023062944412231445,0.47328758239746094,False,"4
"
51,51,random,1,51,[5],0.0066449642181396484,0.4799325466156006,False,"1
"
52,52,random,1,52,[10],0.02935791015625,0.5092904567718506,False,"5
"
53,53,random,1,53,[4],0.03973960876464844,0.549030065536499,False,"7
"
54,54,random,1,54,[7],0.022652864456176758,0.5716829299926758,False,"4
"
55,55,random,1,55,[11],0.01822352409362793,0.5899064540863037,False,"3
"
56,56,random,1,56,[9],0.006764650344848633,0.5966711044311523,False,"1
"
57,57,random,1,57,[4],0.006819009780883789,0.6034901142120361,False,"1
"
58,58,random,1,58,[6],0.017465591430664062,0.6209557056427002,False,"3
"
59,59,random,1,59,[5],0.016994714736938477,0.6379504203796387,False,"3
"
60,60,random,1,60,[5],0.006247520446777344,0.644197940826416,False,"1
"
61,61,random,1,61,[7],0.028326988220214844,0.6725249290466309,False,"5
"
62,62,random,1,62,[4],0.011870622634887695,0.6843955516815186,False,"2
"
63,63,random,1,63,[3],0.012017011642456055,0.6964125633239746,False,"2
"
64,64,random,1,64,[5],0.03478693962097168,0.7311995029449463,False,"6
"
65,65,random,1,65,[8],0.006444215774536133,0.7376437187194824,False,"1
"
66,66,random,1,66,[5],0.0068836212158203125,0.7445273399353027,False,"1
"
67,67,random,1,67,[7],0.013579368591308594,0.7581067085266113,False,"2
"
68,68,random,1,68,[8],0.013185501098632812,0.7712922096252441,False,"2
"
69,69,random,1,69,[7],0.029552698135375977,0.8008449077606201,False,"5
"
70,70,random,1,70,[9],0.03402280807495117,0.8348677158355713,False,"6
"
71,71,random,1,71,[7],0.011826753616333008,0.8466944694519043,False,"2
"
72,72,random,1,72,[7],0.012122869491577148,0.8588173389434814,False,"2
"
73,73,random,1,73,[7],0.01654839515686035,0.8753657341003418,False,"3
"
74,74,random,1,74,[6],0.006365776062011719,0.8817315101623535,False,"1
"
75,75,random,1,75,[9],0.0062372684478759766,0.8879687786102295,False,"1
"
76,76,random,1,76,[9],0.017723798751831055,0.9056925773620605,False,"3
"
77,77,random,1,77,[8],0.023836135864257812,0.9295287132263184,False,"4
"
78,78,random,1,78,[6],0.006319522857666016,0.9358482360839844,False,"1
"
79,79,random,1,79,[5],0.0294034481048584,0.9652516841888428,False,"5
"
80,80,random,1,80,[10],0.006915092468261719,0.9721667766571045,False,"1
"
81,81,random,1,81,[2],0.013086557388305664,0.9852533340454102,False,"2
"
82,82,random,1,82,[9],0.00693202018737793,0.9921853542327881,False,"1
"
83,83,random,1,83,[10],0.024158716201782227,1.0163440704345703,False,"4
"
84,84,random,1,84,[12],0.012614011764526367,1.0289580821990967,False,"2
"
85,85,random,1,85,[7],0.018635272979736328,1.047593355178833,False,"3
"
86,86,random,1,86,[5],0.02533864974975586,1.0729320049285889,False,"4
"
87,87,random,1,87,[7],0.023250579833984375,1.0961825847625732,False,"4
"
88,88,random,1,88,[6],0.006466865539550781,1.102649450302124,False,"1
"
89,89,random,1,89,[5],0.006212949752807617,1.1088624000549316,False,"1
"
90,90,random,1,90,[9],0.006852626800537109,1.1157150268554688,False,"1
"
91,91,random,1,91,[7],0.0068511962890625,1.1225662231445312,False,"1
"
92,92,random,1,92,[4],0.012140274047851562,1.1347064971923828,False,"2
"
93,93,random,1,93,[5],0.01181173324584961,1.1465182304382324,False,"2
"
94,94,random,1,94,[5],0.016806840896606445,1.1633250713348389,False,"3
"
95,95,random,1,95,[7],0.006945133209228516,1.1702702045440674,False,"1
"
96,96,random,1,96,[4],0.02857041358947754,1.198840618133545,False,"5
"
97,97,random,1,97,[6],0.006554603576660156,1.205395221710205,False,"1
"
98,98,random,1,98,[5],0.01816534996032715,1.2235605716705322,False,"3
"
99,99,random,1,99,[9],0.013179779052734375,1.2367403507232666,False,"2
"
100,100,random,1,100,[3],0.030129671096801758,1.2668700218200684,False,"5
"
101,101,random,1,101,[4],0.006600856781005859,1.2734708786010742,False,"1
"
102,102,random,1,102,[9],0.01831793785095215,1.2917888164520264,False,"3
"
103,103,random,1,103,[6],0.005966663360595703,1.297755479812622,False,"1
"
104,104,random,1,104,[5],0.006466865539550781,1.3042223453521729,False,"1
"
105,105,random,1,105,[9],0.00644230842590332,1.3106646537780762,False,"1
"
106,106,random,1,106,[5],0.023011445999145508,1.3336760997772217,False,"4
"
107,107,random,1,107,[5],0.018807172775268555,1.3524832725524902,False,"3
"
108,108,random,1,108,[8],0.006448984146118164,1.3589322566986084,False,"1
"
109,109,random,1,109,[8],0.0289914608001709,1.3879237174987793,False,"5
"
110,110,random,1,110,[7],0.04991865158081055,1.4378423690795898,False,"9
"
111,111,random,1,111,[6],0.04121518135070801,1.4790575504302979,False,"7
"
112,112,random,1,112,[7],0.00722813606262207,1.48628568649292,False,"1
"
113,113,random,1,113,[5],0.013065576553344727,1.4993512630462646,False,"2
"
114,114,random,1,114,[9],0.012636899948120117,1.5119881629943848,False,"2
"
115,115,random,1,115,[5],0.018253087997436523,1.5302412509918213,False,"3
"
116,116,random,1,116,[3],0.011729240417480469,1.5419704914093018,False,"2
"
117,117,random,1,117,[7],0.05521249771118164,1.5971829891204834,False,"9
"
118,118,random,1,118,[8],0.007210493087768555,1.604393482208252,False,"1
"
119,119,random,1,119,[8],0.046709537506103516,1.6511030197143555,False,"8
"
120,120,random,1,120,[6],0.01263737678527832,1.6637403964996338,False,"2
"
121,121,random,1,121,[5],0.028918981552124023,1.6926593780517578,False,"5
"
122,122,random,1,122,[7],0.013260364532470703,1.7059197425842285,False,"2
"
123,123,random,1,123,[4],0.01779484748840332,1.7237145900726318,False,"3
"
124,124,random,1,124,[6],0.0066950321197509766,1.7304096221923828,False,"1
"
125,125,random,1,125,[5],0.028781890869140625,1.7591915130615234,False,"5
"
126,126,random,1,126,[5],0.018516063690185547,1.777707576751709,False,"3
"
127,127,random,1,127,[6],0.023567914962768555,1.8012754917144775,False,"4
"
128,128,random,1,128,[6],0.02347254753112793,1.8247480392456055,False,"4
"
129,129,random,1,129,[8],0.013381719589233398,1.8381297588348389,False,"2
"
130,130,random,1,130,[9],0.018288135528564453,1.8564178943634033,False,"3
"
131,131,random,1,131,[2],0.017858266830444336,1.8742761611938477,False,"3
"
132,132,random,1,132,[6],0.012725591659545898,1.8870017528533936,False,"2
"
133,133,random,1,133,[5],0.047453880310058594,1.9344556331634521,False,"8
"
134,134,random,1,134,[7],0.019690990447998047,1.9541466236114502,False,"3
"
135,135,random,1,135,[8],0.012450218200683594,1.9665968418121338,False,"2
"
136,136,random,1,136,[5],0.00679469108581543,1.9733915328979492,False,"1
"
137,137,random,1,137,[7],0.012218236923217773,1.985609769821167,False,"2
"
138,138,random,1,138,[9],0.013605833053588867,1.9992156028747559,False,"2
"
139,139,random,1,139,[4],0.012203454971313477,2.0114190578460693,False,"2
"
140,140,random,1,140,[7],0.006706953048706055,2.0181260108947754,False,"1
"
141,141,random,1,141,[2],0.012523889541625977,2.0306499004364014,False,"2
"
142,142,random,1,142,[9],0.006764650344848633,2.03741455078125,False,"1
"
143,143,random,1,143,[6],0.07452678680419922,2.111941337585449,False,"12
"
