,#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,"#generations
"
0,0,random,1,0,[7],0.0075931549072265625,0.0075931549072265625,False,"1
"
1,1,random,1,1,[6],0.005562543869018555,0.013155698776245117,False,"1
"
2,2,random,1,2,[6],0.00773930549621582,0.020895004272460938,False,"1
"
3,3,random,1,3,[10],0.005919218063354492,0.02681422233581543,False,"1
"
4,4,random,1,4,[8],0.005536556243896484,0.032350778579711914,False,"1
"
5,5,random,1,5,[7],0.005515098571777344,0.03786587715148926,False,"1
"
6,6,random,1,6,[5],0.0053119659423828125,0.04317784309387207,False,"1
"
7,7,random,1,7,[9],0.017172813415527344,0.060350656509399414,False,"3
"
8,8,random,1,8,[2],0.006301403045654297,0.06665205955505371,False,"1
"
9,9,random,1,9,[10],0.011438846588134766,0.07809090614318848,False,"2
"
10,10,random,1,10,[4],0.004916667938232422,0.0830075740814209,False,"1
"
11,11,random,1,11,[7],0.005354166030883789,0.08836174011230469,False,"1
"
12,12,random,1,12,[7],0.0055735111236572266,0.09393525123596191,False,"1
"
13,13,random,1,13,[3],0.005865812301635742,0.09980106353759766,False,"1
"
14,14,random,1,14,[8],0.027291059494018555,0.1270921230316162,False,"5
"
15,15,random,1,15,[5],0.005399942398071289,0.1324920654296875,False,"1
"
16,16,random,1,16,[10],0.00594639778137207,0.13843846321105957,False,"1
"
17,17,random,1,17,[7],0.005948066711425781,0.14438652992248535,False,"1
"
18,18,random,1,18,[5],0.005544185638427734,0.14993071556091309,False,"1
"
19,19,random,1,19,[6],0.0064525604248046875,0.15638327598571777,False,"1
"
20,20,random,1,20,[3],0.005398750305175781,0.16178202629089355,False,"1
"
21,21,random,1,21,[5],0.005820512771606445,0.1676025390625,False,"1
"
22,22,random,1,22,[5],0.005509614944458008,0.173112154006958,False,"1
"
23,23,random,1,23,[7],0.005996227264404297,0.1791083812713623,False,"1
"
24,24,random,1,24,[4],0.016493558883666992,0.1956019401550293,False,"3
"
25,25,random,1,25,[4],0.006296634674072266,0.20189857482910156,False,"1
"
