#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel,si,ni
0,NewPanel,1,0,6.0/4.5/4.5,0.006705284118652344,0.006705284118652344,None,1,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
1,Egreedy,1,1,5.75/4.25/4.75,0.011665105819702148,0.018370389938354492,None,1,[0 0 1 1 1 1 0 0 1 1 1 2 0 0 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
2,Egreedy,1,2,3.75/2.25/2.75,0.02414703369140625,0.04251742362976074,None,2,[0 2 0 0 0 0 0 0 1 1 1 2 0 0 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
3,Egreedy,1,3,3.5/2.5/2.5,0.021458148956298828,0.06397557258605957,None,2,[0 2 0 0 0 0 0 0 1 1 1 2 0 0 0 0 0 0 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
4,Egreedy,1,4,2.25/1.75/1.75,0.011247873306274414,0.07522344589233398,None,1,[0 2 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
5,Egreedy,1,5,3.25/2.75/2.25,0.020623207092285156,0.09584665298461914,None,2,[0 2 0 0 0 0 0 0 1 1 1 2 0 0 0 0 0 0 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
6,Egreedy,1,6,3.0/2.5/2.0,0.019824743270874023,0.11567139625549316,None,2,[0 2 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 0 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
7,Egreedy,1,7,4.0/3.0/3.0,0.03917956352233887,0.15485095977783203,None,4,[1 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 1 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
8,Egreedy,1,8,4.0/3.0/3.5,0.02928757667541504,0.18413853645324707,None,3,[1 0 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 1 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
9,Egreedy,1,9,3.75/2.75/3.25,0.00937795639038086,0.19351649284362793,None,1,[1 0 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 1 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
10,Explanation,1,10,4.0/2.5/3.5,0.013095855712890625,0.20661234855651855,None,1,[1 0 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 1 1 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
