#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel,si,ni
0,NewPanel,1,0,7.0/5.5/7.0,561.2136902809143,561.2136902809143,None,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0
 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
1,Egreedy,1,1,11.0/11.0/10.5,0.0233917236328125,561.2370820045471,None,3,[0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
 0 0 1 1 0 1 0 0 0 0 1 2 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 1 0 1 1 1 1 0 0 0 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
2,Egreedy,1,2,11.0/11.0/10.5,0.008436918258666992,561.2455189228058,None,1,[0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
 0 0 1 1 0 1 0 0 0 0 1 2 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 1 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
3,Egreedy,1,3,10.75/10.75/10.25,0.007185220718383789,561.2527041435242,None,1,[0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
 0 0 1 1 0 1 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 1 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
4,Egreedy,1,4,16.5/16.5/16.0,0.01706552505493164,561.2697696685791,None,2,[1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 1 0 2 2 2 0 0 1 0 0 0 0 0 1 0 0 0 0
 0 0 1 0 1 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
 1 0 1 1 0 1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0 0
 1 0 0 1 2 0 0 0 0 2 0 0 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
5,Egreedy,1,5,17.0/17.0/16.5,0.01809215545654297,561.2878618240356,None,2,[1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 1 0 2 2 2 0 0 1 0 0 0 0 0 1 0 0 0 0
 0 0 1 0 1 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
 1 0 1 1 0 1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 1 0 0 0 0
 1 0 0 1 2 0 0 0 0 2 0 0 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
6,Egreedy,1,6,16.75/16.75/16.25,0.007382392883300781,561.295244216919,None,1,[1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 1 0 2 2 2 0 0 1 0 0 0 0 0 1 0 0 0 0
 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
 1 0 1 1 0 1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 1 0 0 0 0
 1 0 0 1 2 0 0 0 0 2 0 0 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
7,Egreedy,1,7,16.5/16.5/16.5,0.007341623306274414,561.3025858402252,None,1,[1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 0 2 2 2 0 0 1 0 0 0 0 0 1 0 0 0 0
 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
 1 0 1 1 0 1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 1 0 0 0 0
 1 0 0 1 2 0 0 0 0 2 0 0 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
8,Egreedy,1,8,15.5/15.5/15.5,0.00731968879699707,561.3099055290222,None,1,[1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 0 2 2 2 0 0 1 0 0 0 0 0 1 0 0 0 0
 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
 1 0 1 1 0 1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 1 0 0 0 0
 1 0 0 1 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
9,Egreedy,1,9,16.75/16.75/16.75,0.023406028747558594,561.3333115577698,None,3,[1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 0 2 2 2 0 0 1 1 0 0 0 1 1 0 0 0 0
 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
 1 0 1 1 0 1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 2 0 0 0 0 0
 1 0 0 1 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
10,Explanation,1,10,16.5/16.5/16.5,0.011220693588256836,561.344532251358,None,1,[1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 0 2 2 2 0 0 1 1 0 0 0 1 1 0 0 0 0
 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
 1 0 1 1 0 1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 2 0 0 0 0 0
 1 0 0 1 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
