#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel,si,ni
0,NewPanel,1,0,7.0/5.5/7.0,0.09406518936157227,0.09406518936157227,None,1,[0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
1,MAB,1,1,5.0/3.5/5.0,0.010025739669799805,0.10409092903137207,None,0,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[2. 1. 1. 1. 1. 1. 1.]
2,MAB,1,2,0.5/2.0/2.0,0.008417367935180664,0.11250829696655273,None,0,[0 2 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[2. 2. 1. 1. 1. 1. 1.]
3,MAB,1,3,0.75/1.75/1.75,0.008209228515625,0.12071752548217773,None,0,[0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 1. 1. 1. 1.]
4,MAB,1,4,1.0/1.5/1.5,0.008002519607543945,0.12872004508972168,None,0,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 2. 1. 1. 1.]
5,MAB,1,5,0.75/1.25/1.25,0.008121728897094727,0.1368417739868164,None,0,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 2. 2. 1. 1.]
6,MAB,1,7,0.5/1.0/1.0,0.008066654205322266,0.14490842819213867,0,0,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 2. 1.],[2. 2. 2. 2. 2. 2. 1.]
7,NewPanel,2,0,5.5/7.0,0.09309196472167969,0.23800039291381836,None,1,[0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1],[1. 1. 1. 1. 1. 2. 1.],[2. 2. 2. 2. 2. 2. 1.]
8,MAB,2,1,5.25/6.75,0.00970602035522461,0.24770641326904297,None,0,[0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 0 0 1 1 1 1 0 1 1 1 1],[1. 1. 1. 1. 1. 2. 1.],[2. 2. 2. 2. 2. 2. 2.]
9,MAB,2,2,5.0/6.5,0.009522676467895508,0.2572290897369385,None,0,[0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1 1 1 1],[1. 1. 1. 1. 1. 2. 1.],[2. 2. 2. 2. 2. 3. 2.]
10,MAB,2,3,4.75/6.25,0.009467840194702148,0.2666969299316406,None,0,[0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 0 0 1 1 0 1 0 1 1 1 1],[1. 1. 1. 1. 1. 2. 1.],[2. 2. 2. 2. 2. 4. 2.]
11,MAB,2,4,2.75/4.25,0.00959324836730957,0.2762901782989502,None,0,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 0 0 1 1 0 1 0 1 1 1 1],[1. 1. 1. 1. 1. 2. 1.],[3. 2. 2. 2. 2. 4. 2.]
12,MAB,2,5,2.0/0.5,0.008535146713256836,0.28482532501220703,None,0,[0 2 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 2. 1.],[3. 3. 2. 2. 2. 4. 2.]
13,MAB,2,6,1.75/0.75,0.00820016860961914,0.29302549362182617,None,0,[0 2 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 2. 1.],[3. 3. 3. 2. 2. 4. 2.]
14,MAB,2,7,1.5/1.0,0.008026838302612305,0.3010523319244385,None,0,[0 2 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 2. 1.],[3. 3. 3. 3. 2. 4. 2.]
15,MAB,2,8,1.25/0.75,0.008176565170288086,0.30922889709472656,None,0,[1 2 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 2. 1.],[3. 3. 3. 3. 3. 4. 2.]
16,MAB,2,10,1.0/0.5,0.008086442947387695,0.31731534004211426,2,0,[1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 3. 1.],[3. 3. 3. 3. 3. 5. 2.]
17,NewPanel,3,0,5.5,0.09375333786010742,0.4110686779022217,None,1,[0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1],[1. 1. 1. 1. 1. 3. 1.],[3. 3. 3. 3. 3. 5. 2.]
18,MAB,3,1,5.25,0.010082721710205078,0.42115139961242676,None,0,[0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1],[1. 1. 1. 1. 1. 3. 1.],[3. 3. 3. 3. 3. 6. 2.]
19,MAB,3,2,5.0,0.009679317474365234,0.430830717086792,None,0,[0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 1 0 1 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1],[1. 1. 1. 1. 1. 3. 1.],[3. 3. 3. 3. 3. 7. 2.]
20,MAB,3,3,4.75,0.009428739547729492,0.4402594566345215,None,0,[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 1 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1],[1. 1. 1. 1. 1. 3. 1.],[3. 3. 3. 3. 3. 7. 3.]
21,MAB,3,4,4.5,0.009493827819824219,0.4497532844543457,None,0,[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 1 2 0 0 0 0 0 1 1 0 1 0 1 1 1 1],[1. 1. 1. 1. 1. 3. 1.],[3. 3. 3. 3. 3. 8. 3.]
22,MAB,3,5,4.25,0.009202241897583008,0.4589555263519287,None,0,[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 1 2 0 0 0 0 0 1 1 0 1 0 1 1 0 1],[1. 1. 1. 1. 1. 3. 1.],[3. 3. 3. 3. 3. 9. 3.]
23,MAB,3,6,2.25,0.009389638900756836,0.46834516525268555,None,0,[0 2 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1 1 0 1 0 1 1 0 1],[1. 1. 1. 1. 1. 3. 1.],[4. 3. 3. 3. 3. 9. 3.]
24,MAB,3,8,0.75,0.008292675018310547,0.4766378402709961,1,0,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 2. 1. 1. 1. 3. 1.],[4. 4. 3. 3. 3. 9. 3.]
