#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel,si,ni
0,NewPanel,1,0,7.0/5.5/5.5,0.17835664749145508,0.17835664749145508,None,1,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
1,Egreedy,1,1,6.75/5.25/5.25,0.023542404174804688,0.20189905166625977,None,2,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 0 0 1 0 1 1 0 1 1 1 1 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
2,Egreedy,1,2,6.5/5.0/5.0,0.010795831680297852,0.21269488334655762,None,1,[0 0 1 0 1 1 0 1 1 1 1 2 0 0 0 0 0 0 0 1 0 1 1 0 1 1 1 1 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
3,Egreedy,1,3,6.25/4.75/4.75,0.01073908805847168,0.2234339714050293,None,1,[0 0 1 0 1 1 0 1 1 1 1 2 0 0 0 0 0 0 0 1 0 0 1 0 1 1 1 1 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
4,Egreedy,1,4,6.0/5.0/4.5,0.01074528694152832,0.23417925834655762,None,1,[0 0 1 0 1 1 0 1 1 1 1 2 0 0 0 0 0 0 0 1 0 0 1 0 1 1 1 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
5,Egreedy,1,5,7.25/7.25/5.75,0.012582063674926758,0.24676132202148438,None,1,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 0 0 1 0 1 1 2 0 0 0 0 0 0 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
6,Egreedy,1,6,7.25/7.25/5.75,0.058592796325683594,0.30535411834716797,None,5,[0 0 1 0 1 1 0 1 1 1 1 2 0 0 0 0 0 0 0 1 0 1 1 2 0 0 0 0 0 1 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
7,Egreedy,1,7,7.0/7.0/5.5,0.0332331657409668,0.33858728408813477,None,3,[1 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 1 1 2 0 0 0 0 0 1 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
8,Egreedy,1,8,7.75/7.75/6.25,0.035247087478637695,0.37383437156677246,None,3,[1 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 2 0 0 0 0 1 1 2 0 0 0 0 0 0 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
9,Egreedy,1,9,7.75/7.75/6.25,0.021903514862060547,0.395737886428833,None,2,[1 0 1 1 1 1 0 1 1 0 1 2 0 0 0 0 2 0 0 0 0 1 1 2 0 0 0 0 0 1 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
10,Explanation,1,10,7.5/7.5/6.0,0.015139341354370117,0.4108772277832031,None,1,[1 0 1 1 1 1 0 1 1 0 1 2 0 0 0 0 2 0 0 0 0 0 1 2 0 0 0 0 0 1 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
11,Egreedy,1,11,7.25/7.25/5.75,0.012167692184448242,0.42304491996765137,None,1,[1 0 1 1 1 1 0 1 1 0 1 2 0 0 0 0 2 0 0 0 0 0 1 2 0 0 0 0 0 1 0 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
12,Egreedy,1,12,7.25/7.25/5.75,0.02383255958557129,0.44687747955322266,None,2,[1 0 1 1 1 0 0 1 1 0 1 2 0 0 0 0 2 0 0 0 0 0 1 2 0 0 0 0 0 1 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
