#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel,si,ni
0,NewPanel,1,0,7.0/5.5/5.5,0.19104576110839844,0.19104576110839844,None,1,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
1,MAB,1,1,7.0/5.5/5.5,0.011011362075805664,0.2020571231842041,None,0,[0 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 2 0 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[2. 1. 1. 1. 1. 1. 1.]
2,MAB,1,2,4.0/4.0/4.0,0.009493350982666016,0.21155047416687012,None,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[2. 2. 1. 1. 1. 1. 1.]
3,MAB,1,3,3.75/3.75/3.75,0.009177446365356445,0.22072792053222656,None,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 1. 1. 1. 1.]
4,MAB,1,4,3.5/3.5/3.5,0.009076595306396484,0.22980451583862305,None,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 2. 1. 1. 1.]
5,MAB,1,5,3.25/3.25/3.25,0.009168386459350586,0.23897290229797363,None,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 2. 2. 1. 1.]
6,MAB,1,6,3.0/3.0/3.0,0.009074687957763672,0.2480475902557373,None,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 2. 2. 2. 1.]
7,MAB,1,7,2.75/2.75/2.75,0.008955955505371094,0.2570035457611084,None,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 2. 2. 2. 2.]
8,MAB,1,8,2.75/2.75/2.75,0.009067535400390625,0.266071081161499,None,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[3. 2. 2. 2. 2. 2. 2.]
9,MAB,1,9,4.0/4.0/2.5,0.009355306625366211,0.27542638778686523,None,0,[0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[3. 3. 2. 2. 2. 2. 2.]
10,MAB,1,10,3.75/3.75/2.75,0.010036945343017578,0.2854633331298828,None,0,[0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[3. 3. 3. 2. 2. 2. 2.]
11,MAB,1,11,3.5/3.5/2.5,0.009111881256103516,0.29457521438598633,None,0,[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[3. 3. 3. 2. 2. 3. 2.]
12,MAB,1,12,3.25/3.25/2.75,0.008892297744750977,0.3034675121307373,None,0,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[3. 3. 3. 3. 2. 3. 2.]
13,MAB,1,13,3.0/3.0/2.5,0.009083986282348633,0.31255149841308594,None,0,[1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[3. 3. 3. 3. 3. 3. 2.]
