#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5,790.7138273715973,790.7138273715973,None,1,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 1 1 1]
1,Egreedy,1,1,10.25,0.028629779815673828,790.742457151413,None,4,[0 0 1 1 1 1 0 1 1 0 1 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
 0 1 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 1 2 0 0 0 0 0 1 1 1 1]
2,Egreedy,1,2,10.5,0.02108454704284668,790.7635416984558,None,3,[0 0 1 1 1 1 0 1 1 0 1 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1
 0 1 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 1 2 0 0 0 0 0 1 1 1 1]
3,Egreedy,1,3,9.5,0.007069110870361328,790.7706108093262,None,1,[0 0 1 1 1 1 0 1 1 0 1 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1
 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 1 2 0 0 0 0 0 1 1 1 1]
4,Egreedy,1,4,9.25,0.006804704666137695,790.7774155139923,None,1,[0 0 1 1 1 1 0 1 1 0 1 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1
 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 1 2 0 0 0 0 0 1 1 1 1]
5,Egreedy,1,5,8.5,0.021214723587036133,790.7986302375793,None,3,[0 0 1 1 1 1 0 1 1 0 1 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0
 1 2 0 0 0 0 0 1 1 1 1]
6,Egreedy,1,6,9.75,0.03736543655395508,790.8359956741333,None,3,[0 0 1 1 1 1 0 1 1 0 1 2 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 1 0 1
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1
 1 2 0 0 0 0 0 1 1 1 1]
7,Egreedy,1,7,12.0,0.029235363006591797,790.8652310371399,None,4,[0 2 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 2 0 2 0 1 0 0 0 2 0 0 0 0 0 0 0 0 1 0 1
 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 1
 1 0 0 0 0 1 0 1 1 1 1]
8,Egreedy,1,8,13.5,0.00812077522277832,790.8733518123627,None,1,[0 2 0 0 0 0 0 0 1 1 1 2 0 0 0 0 0 2 0 2 0 1 0 0 0 2 0 0 0 0 0 0 1 0 1 0 1
 0 1 1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 0 1 0 1
 1 0 1 0 0 1 0 1 1 1 1]
9,Egreedy,1,9,13.25,0.007158517837524414,790.8805103302002,None,1,[0 2 0 0 0 0 0 0 1 1 1 2 0 0 0 0 0 2 0 2 0 1 0 0 0 2 0 0 0 0 0 0 1 0 1 0 1
 0 1 1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 0 1 0 1
 1 0 1 0 0 1 0 1 1 1 0]
10,Egreedy,1,10,13.0,0.007166385650634766,790.8876767158508,None,1,[0 2 0 0 0 0 0 0 1 1 1 2 0 0 0 0 0 2 0 2 0 1 0 0 0 2 0 0 0 0 0 0 1 0 1 0 1
 0 1 1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 0 1 0 1
 1 0 1 0 0 1 0 1 0 1 0]
