#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5,0.41396474838256836,0.41396474838256836,None,1,[0 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
1,Explanation,1,1,6.25,0.034740447998046875,0.44870519638061523,None,1,[0 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0 1 1 1]
2,Explanation,1,2,6.0,0.010273218154907227,0.45897841453552246,None,1,[0 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1]
3,Explanation,1,3,6.0,0.02481245994567871,0.48379087448120117,None,1,[0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 2 0 1 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1]
4,Explanation,1,4,5.25,0.009257078170776367,0.49304795265197754,None,1,[0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 2 0 0 0 0 0 0 1 1 1]
5,Explanation,1,5,5.0,0.015116691589355469,0.508164644241333,None,1,[0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 2 0 0 0 0 0 0 1 1 1]
6,Explanation,1,6,3.0,0.03201627731323242,0.5401809215545654,None,1,[0 2 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1]
7,Explanation,1,7,2.75,0.028710365295410156,0.5688912868499756,None,1,[0 2 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1]
8,Explanation,1,8,2.5,0.010165691375732422,0.579056978225708,None,1,[0 2 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1]
9,Explanation,1,9,2.25,0.018519878387451172,0.5975768566131592,None,1,[1 2 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1]
10,Explanation,1,10,2.0,0.03499913215637207,0.6325759887695312,None,1,[1 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1]
11,Explanation,1,11,1.75,0.03319811820983887,0.6657741069793701,None,1,[1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1]
12,Explanation,1,12,1.5,0.01920151710510254,0.6849756240844727,None,1,[1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0]
13,Explanation,1,13,1.25,0.024873733520507812,0.7098493576049805,None,1,[1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
14,Explanation,1,14,1.0,0.009205102920532227,0.7190544605255127,None,1,[1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
15,Explanation,1,15,0.75,0.008770227432250977,0.7278246879577637,None,1,[1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
16,Explanation,1,16,0.5,0.008891820907592773,0.7367165088653564,None,1,[1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
17,Explanation,1,17,0.25,0.008615493774414062,0.7453320026397705,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
18,Explanation,1,19,0.0,0.008465766906738281,0.7537977695465088,0,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
