#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5,0.1179647445678711,0.1179647445678711,None,1,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
1,Explanation,1,1,5.5,0.010406494140625,0.1283712387084961,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
2,Explanation,1,2,4.5,0.026271343231201172,0.15464258193969727,None,1,[0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0]
3,Explanation,1,3,4.25,0.025259733200073242,0.1799023151397705,None,1,[0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0]
4,Explanation,1,4,4.25,0.009598493576049805,0.1895008087158203,None,1,[0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 1 1 0 0 0 0 0]
5,Explanation,1,5,4.0,0.025648117065429688,0.21514892578125,None,1,[0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 1 0 0 0 0 0]
6,Explanation,1,6,3.75,0.00930476188659668,0.22445368766784668,None,1,[0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 1 0 1 1 0 0 0 0 0]
7,Explanation,1,7,3.5,0.009155511856079102,0.23360919952392578,None,1,[0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 1 0 1 1 0 0 0 0 0]
8,Explanation,1,8,3.25,0.008934974670410156,0.24254417419433594,None,1,[0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 1 1 0 0 0 0 0]
9,Explanation,1,9,3.0,0.008791208267211914,0.25133538246154785,None,1,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 1 1 0 0 0 0 0]
10,Explanation,1,10,3.0,0.00862884521484375,0.2599642276763916,None,1,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 1 1 0 0 0 0 0]
11,Explanation,1,11,2.5,0.008739709854125977,0.2687039375305176,None,1,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0]
12,Explanation,1,12,2.5,0.008468151092529297,0.2771720886230469,None,1,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0]
13,Explanation,1,14,0.25,0.008398056030273438,0.2855701446533203,0,1,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
