#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,5.5,0.006513357162475586,0.006513357162475586,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
1,Egreedy,1,1,3.5,0.006783962249755859,0.013297319412231445,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
2,Egreedy,1,2,3.25,0.006245851516723633,0.019543170928955078,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 1 1 1 1]
3,Egreedy,1,3,3.0,0.006278276443481445,0.025821447372436523,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 1 1 0 1]
4,Egreedy,1,4,2.75,0.006102561950683594,0.03192400932312012,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 1 0 1 1 0 1]
5,Egreedy,1,5,3.0,0.010856389999389648,0.042780399322509766,None,2,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 1 0 1 1]
6,Egreedy,1,6,2.0,0.005328655242919922,0.04810905456542969,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 1 1]
7,Egreedy,1,7,2.25,0.005440235137939453,0.05354928970336914,None,1,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 1]
8,Egreedy,1,8,3.5,0.005372285842895508,0.05892157554626465,None,1,[0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 1]
9,Egreedy,1,9,3.25,0.005342006683349609,0.06426358222961426,None,1,[0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1]
10,Egreedy,1,10,2.0,0.01090860366821289,0.07517218589782715,None,2,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1]
11,Egreedy,1,11,1.25,0.005284309387207031,0.08045649528503418,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1]
12,Egreedy,1,12,3.75,0.0207061767578125,0.10116267204284668,None,4,[0 0 0 0 0 1 0 0 1 0 0 2 0 0 0 0 0 0 1 1 1]
13,Egreedy,1,13,4.0,0.0053217411041259766,0.10648441314697266,None,1,[0 0 0 1 0 1 0 0 1 0 0 2 0 0 0 0 0 1 1 0 1]
14,Egreedy,1,14,4.75,0.005641937255859375,0.11212635040283203,None,1,[0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1]
15,Egreedy,1,15,4.5,0.0056917667388916016,0.11781811714172363,None,1,[0 0 0 1 0 1 2 0 0 0 0 0 1 1 0 0 0 1 1 1 1]
16,Egreedy,1,16,4.5,0.005208492279052734,0.12302660942077637,None,1,[0 0 0 1 0 1 2 0 0 0 0 0 1 1 0 0 2 0 0 0 0]
17,Egreedy,1,17,4.5,0.02105116844177246,0.14407777786254883,None,4,[0 0 0 1 0 0 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0]
18,Egreedy,1,18,4.25,0.021269798278808594,0.16534757614135742,None,4,[0 0 0 1 0 0 2 0 0 0 0 0 1 1 0 0 2 0 0 0 0]
19,Egreedy,1,19,4.5,0.01099085807800293,0.17633843421936035,None,2,[0 0 0 0 0 1 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0]
20,Egreedy,1,20,4.75,0.032865285873413086,0.20920372009277344,None,6,[0 0 1 0 1 1 2 0 0 0 0 0 1 0 1 0 2 0 0 0 0]
21,Egreedy,1,21,4.5,0.005422353744506836,0.21462607383728027,None,1,[0 0 1 0 1 1 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0]
22,Egreedy,1,22,4.5,0.01099395751953125,0.22562003135681152,None,2,[0 0 1 0 1 0 2 0 0 0 0 0 0 1 1 0 2 0 0 0 0]
23,Egreedy,1,23,3.75,0.011345624923706055,0.23696565628051758,None,2,[1 0 1 0 1 1 0 0 0 1 0 0 0 1 1 0 2 0 0 0 0]
24,Egreedy,1,24,2.0,0.005469799041748047,0.24243545532226562,None,1,[1 2 0 0 0 0 0 0 0 1 0 0 0 1 1 0 2 0 0 0 0]
25,Egreedy,1,25,2.25,0.005394458770751953,0.24782991409301758,None,1,[0 2 0 0 0 0 0 0 0 1 0 0 0 1 1 0 2 0 0 0 0]
26,Egreedy,1,26,1.5,0.015917539596557617,0.2637474536895752,None,3,[0 2 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0]
27,Egreedy,1,27,1.25,0.005342960357666016,0.2690904140472412,None,1,[0 2 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0]
28,Egreedy,1,28,4.0,0.011057853698730469,0.2801482677459717,None,2,[0 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0]
29,Egreedy,1,29,2.75,0.005486965179443359,0.28563523292541504,None,1,[0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0]
30,Egreedy,1,30,3.5,0.021219253540039062,0.3068544864654541,None,4,[0 0 1 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
31,Egreedy,1,31,4.25,0.0055124759674072266,0.31236696243286133,None,1,[0 0 1 1 1 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0]
32,Egreedy,1,32,3.25,0.005356550216674805,0.31772351264953613,None,1,[0 0 1 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
33,Egreedy,1,33,4.0,0.03789186477661133,0.35561537742614746,None,7,[1 0 1 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0]
34,Egreedy,1,34,3.75,0.01606273651123047,0.37167811393737793,None,3,[1 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0]
35,Egreedy,1,35,3.0,0.016155242919921875,0.3878333568572998,None,3,[1 0 1 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0]
36,Egreedy,1,36,3.5,0.00568699836730957,0.3935203552246094,None,1,[0 0 1 1 0 0 0 0 1 0 0 2 0 0 0 0 0 0 1 0 0]
37,Egreedy,1,37,2.25,0.027722597122192383,0.42124295234680176,None,5,[1 2 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0 1 0 1]
38,Egreedy,1,38,2.5,0.005474567413330078,0.42671751976013184,None,1,[0 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 0 0 0 1]
39,Egreedy,1,39,3.0,0.005499124526977539,0.4322166442871094,None,1,[0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 1]
40,Egreedy,1,40,3.25,0.02721691131591797,0.45943355560302734,None,5,[1 0 0 0 1 0 2 0 0 0 0 0 1 0 0 0 0 0 1 1 0]
41,Egreedy,1,41,3.0,0.010682106018066406,0.47011566162109375,None,2,[1 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 1 0]
42,Egreedy,1,42,2.75,0.01086878776550293,0.4809844493865967,None,2,[1 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 1 0]
43,Egreedy,1,43,3.5,0.010755777359008789,0.49174022674560547,None,2,[1 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0]
44,Egreedy,1,44,2.75,0.021175622940063477,0.512915849685669,None,4,[1 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0]
45,Egreedy,1,45,4.0,0.02128458023071289,0.5342004299163818,None,4,[0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0]
46,Egreedy,1,46,3.5,0.03251075744628906,0.5667111873626709,None,6,[1 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0]
47,Egreedy,1,47,1.5,0.10565829277038574,0.6723694801330566,None,19,[1 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0]
