#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,5.5,0.006885051727294922,0.006885051727294922,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
1,Egreedy,1,1,3.5,0.006445407867431641,0.013330459594726562,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
2,Egreedy,1,2,3.25,0.005998134613037109,0.019328594207763672,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 1 1 1 1]
3,Egreedy,1,3,3.0,0.005983591079711914,0.025312185287475586,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 1 1 0 1]
4,Egreedy,1,4,2.75,0.005950212478637695,0.03126239776611328,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 1 0 1 1 0 1]
5,Egreedy,1,5,3.0,0.011934280395507812,0.043196678161621094,None,2,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 1 0 1 1]
6,Egreedy,1,6,2.0,0.005755186080932617,0.04895186424255371,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 1 1]
7,Egreedy,1,7,2.25,0.005662202835083008,0.05461406707763672,None,1,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 1]
8,Egreedy,1,8,3.5,0.005641460418701172,0.06025552749633789,None,1,[0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 1]
9,Egreedy,1,9,3.25,0.005530834197998047,0.06578636169433594,None,1,[0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1]
10,Egreedy,1,10,2.0,0.0107574462890625,0.07654380798339844,None,2,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1]
11,Egreedy,1,11,1.5,0.020920991897583008,0.09746479988098145,None,4,[0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1]
12,Egreedy,1,12,2.0,0.011388301849365234,0.10885310173034668,None,2,[0 2 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 1 0 1]
13,Egreedy,1,13,3.5,0.005616664886474609,0.11446976661682129,None,1,[0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 1 1 0 1]
14,Egreedy,1,14,4.5,0.005387067794799805,0.1198568344116211,None,1,[0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1 1 1 1]
15,Egreedy,1,15,3.25,0.01593804359436035,0.13579487800598145,None,3,[0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 1 1 1 1]
16,Egreedy,1,16,3.25,0.01629161834716797,0.15208649635314941,None,3,[0 0 0 0 0 1 0 0 0 0 1 2 0 0 0 0 0 0 1 1 1]
17,Egreedy,1,17,3.5,0.005411863327026367,0.15749835968017578,None,1,[0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 1 1 1]
18,Egreedy,1,18,3.5,0.01656317710876465,0.17406153678894043,None,3,[0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1 1]
19,Egreedy,1,19,5.0,0.08308124542236328,0.2571427822113037,None,15,[0 0 1 1 1 0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1]
20,Egreedy,1,20,4.75,0.021634817123413086,0.2787775993347168,None,4,[0 0 1 1 1 0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 1]
21,Egreedy,1,21,3.75,0.005487680435180664,0.28426527976989746,None,1,[0 0 1 1 1 1 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0]
22,Egreedy,1,22,3.25,0.005380392074584961,0.2896456718444824,None,1,[0 0 1 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
23,Egreedy,1,23,3.0,0.00507807731628418,0.2947237491607666,None,1,[0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
24,Egreedy,1,24,2.75,0.004983663558959961,0.29970741271972656,None,1,[0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
25,Egreedy,1,25,3.25,0.0316159725189209,0.33132338523864746,None,6,[0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 1 0 1]
26,Egreedy,1,26,1.0,0.016074657440185547,0.347398042678833,None,3,[1 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1]
27,Egreedy,1,27,0.75,0.005338191986083984,0.352736234664917,None,1,[1 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1]
28,Egreedy,1,28,1.75,0.03702044486999512,0.3897566795349121,None,7,[1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 1]
29,Egreedy,1,29,2.0,0.005274534225463867,0.395031213760376,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 1]
30,Egreedy,1,30,1.75,0.00507807731628418,0.40010929107666016,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
31,Egreedy,1,31,2.5,0.020679712295532227,0.4207890033721924,None,4,[1 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
32,Egreedy,1,32,3.0,0.005496978759765625,0.426285982131958,None,1,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 2 0 0 0 0]
33,Egreedy,1,33,1.75,0.0376436710357666,0.4639296531677246,None,7,[1 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 2 0 0 0 0]
34,Egreedy,1,34,2.5,0.02654886245727539,0.490478515625,None,5,[1 2 0 0 0 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0]
35,Egreedy,1,35,4.0,0.03781914710998535,0.5282976627349854,None,7,[1 0 0 0 0 0 0 1 1 1 0 2 0 0 0 0 2 0 0 0 0]
36,Egreedy,1,36,4.25,0.005373954772949219,0.5336716175079346,None,1,[0 0 0 0 0 0 0 1 1 1 0 2 0 0 0 0 2 0 0 0 0]
37,Egreedy,1,37,4.25,0.010709524154663086,0.5443811416625977,None,2,[0 0 0 0 1 0 0 1 0 1 0 2 0 0 0 0 2 0 0 0 0]
38,Egreedy,1,38,4.0,0.017013072967529297,0.561394214630127,None,3,[1 0 1 0 0 1 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0]
