#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
7,Egreedy,1,7,9.25,0.006880760192871094,428.4120924472809,None,1,[0 0 1 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
 1 0 1 1 1 1 2 0 0 0 0]
8,Egreedy,1,8,9.0,0.006830930709838867,428.4189233779907,None,1,[0 0 1 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
 1 0 1 1 1 1 2 0 0 0 0]
9,Egreedy,1,9,8.75,0.0066013336181640625,428.4255247116089,None,1,[0 0 1 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
 1 0 1 1 1 1 2 0 0 0 0]
10,Egreedy,1,10,8.25,0.026964187622070312,428.45248889923096,None,4,[0 0 1 1 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 1 0 1 1 1 0 0 1 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
 1 0 1 1 1 1 0 0 0 0 0]
11,Egreedy,1,11,7.25,0.006644487380981445,428.45913338661194,None,1,[0 0 1 1 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
 1 0 1 1 1 1 0 0 0 0 0]
12,Egreedy,1,12,7.0,0.006735086441040039,428.465868473053,None,1,[0 0 1 1 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
 1 0 1 1 0 1 0 0 0 0 0]
13,Egreedy,1,13,8.75,0.008010149002075195,428.47387862205505,None,1,[0 0 1 1 1 0 0 1 1 0 0 0 1 0 1 0 2 0 0 0 0 1 1 0 0 0 1 1 1 0 0 1 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0
 0 0 1 1 0 1 0 0 0 0 1]
14,Egreedy,1,14,8.5,0.007061958312988281,428.48094058036804,None,1,[0 0 1 1 1 0 0 1 1 0 0 0 1 0 1 0 2 0 0 0 0 1 1 0 0 0 1 1 1 0 0 1 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0
 0 0 1 1 0 1 0 0 0 0 1]
15,Egreedy,1,15,10.5,0.008367061614990234,428.48930764198303,None,1,[0 0 1 0 1 0 0 1 1 0 0 0 1 1 1 0 2 0 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 0 0 0 0
 0 0 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0
 0 0 1 1 1 1 0 1 0 1 1]
16,Egreedy,1,16,10.25,0.007342338562011719,428.49664998054504,None,1,[0 0 1 0 1 0 0 1 1 0 0 0 1 1 1 0 2 0 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 0 0 0 0
 0 0 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1]
17,Egreedy,1,17,10.0,0.0072784423828125,428.50392842292786,None,1,[0 0 1 0 1 0 0 1 1 0 0 0 1 1 1 0 2 0 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 0 0 0 0
 0 0 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1]
18,Egreedy,1,18,9.75,0.021705150604248047,428.5256335735321,None,3,[0 0 1 0 1 0 0 1 1 0 0 0 1 1 1 0 2 0 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 0 0 0 0
 0 0 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1]
19,Egreedy,1,19,9.75,0.021269559860229492,428.54690313339233,None,3,[0 0 0 0 1 0 0 1 1 0 0 0 1 1 1 0 2 0 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 0 0 0 0
 0 0 1 0 1 0 1 0 0 1 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1]
20,Egreedy,1,20,9.25,0.021630048751831055,428.56853318214417,None,3,[0 0 0 0 1 1 0 1 1 0 0 0 1 1 1 0 2 0 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 0 0 0 0
 0 0 1 0 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1]
21,Egreedy,1,21,10.25,0.014522314071655273,428.5830554962158,None,2,[0 0 0 0 1 1 0 1 1 0 0 0 1 1 1 0 2 0 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 0 0 2 0
 0 0 0 0 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1]
22,Egreedy,1,22,10.25,0.014610052108764648,428.5976655483246,None,2,[0 0 0 0 1 0 0 1 1 0 0 0 1 1 1 0 2 0 0 0 0 1 1 1 0 0 0 1 1 0 0 1 0 0 0 2 0
 0 0 0 0 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1]
23,Egreedy,1,23,10.0,0.007214784622192383,428.6048803329468,None,1,[0 0 0 0 1 0 0 1 1 0 0 0 1 1 1 0 2 0 0 0 0 0 1 1 0 0 0 1 1 0 0 1 0 0 0 2 0
 0 0 0 0 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
 0 0 1 1 0 1 0 1 0 1 1]
24,Egreedy,1,24,13.0,0.022791624069213867,428.627671957016,None,3,[0 0 0 0 1 0 0 1 1 0 0 0 1 1 1 0 2 0 0 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 0 2 0
 0 0 0 0 1 1 1 1 0 1 1 1 0 0 0 1 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 1 0
 1 0 1 1 0 1 2 0 0 0 0]
25,Egreedy,1,25,11.5,0.008246421813964844,428.63591837882996,None,1,[0 0 0 0 1 0 0 0 1 1 1 0 0 1 1 0 2 0 0 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1
 1 0 0 0 1 0 0 1 2 0 0 0 0 0 0 1 1 0 0 0 1 0 0 2 0 0 0 0 0 0 0 1 1 0 0 1 0
 1 0 0 1 0 1 2 0 0 0 0]
26,Egreedy,1,26,11.25,0.007082700729370117,428.6430010795593,None,1,[0 0 0 0 1 0 0 0 1 1 1 0 0 1 1 0 2 0 0 0 0 1 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1
 1 0 0 0 1 0 0 1 2 0 0 0 0 0 0 1 1 0 0 0 1 0 0 2 0 0 0 0 0 0 0 1 0 0 0 1 0
 1 0 0 1 0 1 2 0 0 0 0]
27,Egreedy,1,27,11.25,0.02106642723083496,428.66406750679016,None,3,[0 0 0 0 1 0 0 0 1 1 1 0 0 1 1 0 2 0 0 0 0 1 1 0 0 0 1 1 1 0 0 1 0 0 0 0 1
 1 0 0 0 1 0 0 1 2 0 0 0 0 0 0 1 1 0 0 0 1 0 0 2 0 0 0 0 0 0 0 1 0 0 0 1 0
 1 0 0 1 0 0 2 0 0 0 0]
28,Egreedy,1,28,11.25,0.014259815216064453,428.6783273220062,None,2,[0 0 0 0 1 0 0 0 1 1 1 0 0 1 1 0 2 0 0 0 0 1 1 0 0 0 1 1 1 0 0 1 0 0 0 0 1
 1 0 0 0 1 0 0 1 2 0 0 0 0 0 0 1 1 0 0 0 1 0 0 2 0 0 0 0 0 0 1 1 0 0 0 1 0
 1 0 0 0 0 0 2 0 0 0 0]
29,Egreedy,1,29,11.0,0.007078409194946289,428.6854057312012,None,1,[0 0 0 0 1 0 0 0 1 1 1 0 0 1 1 0 2 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0 1
 1 0 0 0 1 0 0 1 2 0 0 0 0 0 0 1 1 0 0 0 1 0 0 2 0 0 0 0 0 0 1 1 0 0 0 1 0
 1 0 0 0 0 0 2 0 0 0 0]
30,Egreedy,1,30,10.0,0.007061958312988281,428.69246768951416,None,1,[0 0 0 0 1 0 0 0 1 1 1 0 0 1 1 0 2 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0 1
 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 2 0 0 0 0 0 0 1 1 0 0 0 1 0
 1 0 0 0 0 0 2 0 0 0 0]
31,Egreedy,1,31,10.25,0.028189420700073242,428.72065711021423,None,4,[0 0 0 0 1 0 0 0 1 1 1 0 0 1 1 0 2 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0
 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 2 0 0 0 0 0 0 1 1 1 0 0 1 1
 1 0 0 0 0 0 2 0 0 0 0]
32,Egreedy,1,32,11.25,0.021172761917114258,428.74182987213135,None,3,[0 0 0 0 1 0 0 0 1 1 1 0 1 1 1 0 2 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 2 0
 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 2 0 0 0 0 0 0 1 1 1 0 0 1 1
 1 0 0 0 0 0 2 0 0 0 0]
33,Egreedy,1,33,11.75,0.028789281845092773,428.77061915397644,None,4,[0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 0 2 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 2 0
 0 0 0 0 1 0 0 1 0 0 0 0 1 0 1 1 1 0 0 0 1 0 0 2 0 0 0 0 0 1 1 1 1 0 0 1 1
 1 0 0 0 0 0 2 0 0 0 0]
34,Egreedy,1,34,11.5,0.007232666015625,428.77785181999207,None,1,[0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 0 2 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 2 0
 0 0 0 0 1 0 0 1 0 0 0 0 1 0 1 1 1 0 0 0 1 0 0 2 0 0 0 0 0 1 1 1 1 0 0 0 1
 1 0 0 0 0 0 2 0 0 0 0]
35,Egreedy,1,35,9.75,0.03701949119567871,428.81487131118774,None,5,[0 0 0 0 1 0 0 1 1 1 1 0 1 1 1 0 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 1 1 0 0 2 0
 0 0 0 0 1 0 0 1 0 0 1 1 0 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
 1 0 0 0 0 1 0 0 0 0 0]
36,Egreedy,1,36,10.25,0.008307218551635742,428.8231785297394,None,1,[0 0 0 0 0 1 0 1 1 0 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 1 2 0
 0 0 0 2 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 1 1 0 0 2 0 0 0 0 0 1 0 0 1 0 0 0 0
 1 0 0 0 0 1 0 0 0 0 1]
37,Egreedy,1,37,10.75,0.007113218307495117,428.8302917480469,None,1,[0 0 0 0 0 1 0 1 1 0 1 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 1 2 0
 0 0 0 2 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 1 1 0 0 2 0 0 0 0 0 1 0 0 1 0 0 0 0
 1 0 0 0 0 1 0 0 0 0 1]
38,Egreedy,1,38,10.75,0.013972043991088867,428.84426379203796,None,2,[0 0 0 0 0 1 0 1 1 0 1 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 1 2 0
 0 0 0 2 0 0 0 0 0 0 1 1 0 0 1 1 1 0 0 1 1 0 0 2 0 0 0 0 0 1 0 0 1 0 0 0 0
 1 0 0 0 0 1 0 0 0 0 1]
39,Egreedy,1,39,10.5,0.014008760452270508,428.85827255249023,None,2,[0 0 0 0 0 1 0 1 1 0 1 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 1 2 0
 0 0 0 2 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 1 1 0 0 2 0 0 0 0 0 1 0 0 1 0 0 0 0
 1 0 0 0 0 1 0 0 0 0 1]
40,Egreedy,1,40,12.0,0.008104324340820312,428.86637687683105,None,1,[0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 0 2 0 0 0 0 0 1 0 1 0 1 1 1 1 0 1 0 0 1 2 0
 0 0 0 2 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 1 0 0 1 0 1 0 0
 1 0 0 0 0 1 0 0 0 0 1]
41,Egreedy,1,41,11.75,0.007162332534790039,428.87353920936584,None,1,[0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 0 2 0 0 0 0 0 1 0 1 0 1 1 0 1 0 1 0 0 1 2 0
 0 0 0 2 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 1 0 0 1 0 1 0 0
 1 0 0 0 0 1 0 0 0 0 1]
42,Egreedy,1,42,11.75,0.014294147491455078,428.8878333568573,None,2,[0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 0 2 0 0 0 0 0 1 0 1 0 0 1 0 1 0 1 0 1 1 2 0
 0 0 0 2 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 1 0 0 1 0 1 0 0
 1 0 0 0 0 1 0 0 0 0 1]
43,Egreedy,1,43,11.5,0.007067203521728516,428.894900560379,None,1,[0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 0 2 0 0 0 0 0 1 0 1 0 0 1 0 1 0 1 0 1 1 2 0
 0 0 0 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 1 0 0 1 0 1 0 0
 1 0 0 0 0 1 0 0 0 0 1]
44,Egreedy,1,44,11.5,0.02086019515991211,428.91576075553894,None,3,[0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 1 0 1 0 1 0 1 1 2 0
 0 0 0 2 0 0 0 0 0 1 0 1 0 2 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 1 0 0 1 0 1 0 0
 1 0 0 0 0 1 0 0 0 0 1]
45,Egreedy,1,45,11.25,0.0077152252197265625,428.92347598075867,None,1,[0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 2 0 2 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0
 1 0 0 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 1
 0 0 0 0 0 1 0 0 0 0 1]
46,Egreedy,1,46,11.5,0.027291536331176758,428.95076751708984,None,4,[0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 2 0 2 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0
 1 0 0 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1
 0 0 0 1 0 1 0 0 0 1 1]
47,Egreedy,1,47,10.5,0.0203397274017334,428.9711072444916,None,3,[0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 2 0 2 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0
 1 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1
 0 0 0 1 0 1 0 0 0 1 1]
48,Egreedy,1,48,10.75,0.02057337760925293,428.99168062210083,None,3,[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 2 0 2 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0
 1 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 1 0 1 0 1
 0 0 0 1 0 1 0 0 0 1 1]
49,Egreedy,1,49,10.5,0.006854057312011719,428.99853467941284,None,1,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 2 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0
 1 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 1 0 1 0 1
 0 0 0 1 0 1 0 0 0 1 1]
50,Egreedy,1,50,10.25,0.027569055557250977,429.0261037349701,None,4,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0
 1 0 1 0 0 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 1 0 1 0 1
 0 0 0 1 0 1 0 1 0 1 1]
51,Egreedy,1,51,10.75,0.006766319274902344,429.032870054245,None,1,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0
 1 0 1 0 0 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 1 2 0 0 0
 0 0 0 1 0 1 0 1 0 1 1]
52,Egreedy,1,52,12.75,0.04824662208557129,429.08111667633057,None,7,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 2 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0
 1 1 1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 1 2 0 0 0
 0 0 0 1 0 1 0 1 0 1 1]
53,Egreedy,1,53,12.5,0.006923198699951172,429.0880398750305,None,1,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0
 1 1 1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 1 2 0 0 0
 0 0 0 1 0 1 0 1 0 1 1]
54,Egreedy,1,54,14.25,0.04823756217956543,429.1362774372101,None,7,[0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 2 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0
 1 1 1 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0
 0 0 0 1 1 1 0 1 0 1 1]
55,Egreedy,1,55,14.0,0.006881237030029297,429.1431586742401,None,1,[0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 2 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0
 1 1 1 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0
 0 0 0 1 1 1 0 1 0 1 0]
56,Egreedy,1,56,13.75,0.0068340301513671875,429.1499927043915,None,1,[0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 2 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0
 1 1 1 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0
 0 0 0 1 1 1 0 1 0 1 0]
57,Egreedy,1,57,14.0,0.04132080078125,429.19131350517273,None,6,[0 2 0 0 0 0 0 1 0 0 0 0 0 0 1 0 2 0 2 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0
 1 1 1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0
 0 0 0 1 1 1 0 1 0 1 0]
58,Egreedy,1,58,13.5,0.034851789474487305,429.2261652946472,None,5,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 2 0 2 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0
 1 1 1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 1 0
 0 0 0 1 1 1 0 1 0 1 0]
59,Egreedy,1,59,12.75,0.028360843658447266,429.25452613830566,None,4,[0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 2 0 2 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1
 1 1 1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 1 1
 0 0 0 1 1 1 0 1 0 1 0]
60,Egreedy,1,60,13.75,0.03579068183898926,429.29031682014465,None,5,[0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 2 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1
 1 1 1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 0 1 1 1 0 0 0 1 1 0 0 1 1
 0 0 0 1 1 1 0 1 0 1 0]
61,Egreedy,1,61,13.5,0.007112026214599609,429.29742884635925,None,1,[0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 2 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1
 1 1 1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 1 0 0 1 1 1 0 0 0 1 1 0 0 1 1
 0 0 0 1 1 1 0 1 0 1 0]
62,Egreedy,1,62,10.5,0.015116214752197266,429.31254506111145,None,2,[1 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 2 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 0 1
 0 1 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 1 1 0 0 0 1 1 1 0 1 1 1
 0 0 1 1 0 0 0 1 1 1 0]
63,Egreedy,1,63,10.25,0.014249801635742188,429.3267948627472,None,2,[1 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 2 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 0 1
 0 1 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1
 0 0 1 1 0 0 0 1 1 1 0]
64,Egreedy,1,64,10.0,0.02123546600341797,429.3480303287506,None,3,[1 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 2 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 0 1
 0 1 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 1 0 1
 0 0 1 1 0 0 0 1 1 1 0]
65,Egreedy,1,65,10.5,0.006983757019042969,429.35501408576965,None,1,[1 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 2 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1
 0 1 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 1 0 1
