#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5,0.1262800693511963,0.1262800693511963,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
1,Egreedy,1,1,6.25,0.004651784896850586,0.13093185424804688,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 1 1 1 0]
2,Egreedy,1,2,4.25,0.004339456558227539,0.13527131080627441,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 1 1 1 0]
3,Egreedy,1,3,4.0,0.004323244094848633,0.13959455490112305,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 1 0 1 0]
4,Egreedy,1,4,3.0,0.00424957275390625,0.1438441276550293,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 1 0 1 0]
5,Egreedy,1,5,3.0,0.012749671936035156,0.15659379959106445,None,3,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1 0 1 0 0 0]
6,Egreedy,1,6,3.0,0.012790441513061523,0.16938424110412598,None,3,[0 2 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 1 0 1 1 0 1 0 0 0]
7,Egreedy,1,7,3.0,0.012719869613647461,0.18210411071777344,None,3,[0 2 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 1 0 1 1 0 1 0 1 0]
8,Egreedy,1,8,4.5,0.013103246688842773,0.1952073574066162,None,3,[0 2 0 0 0 0 0 1 1 1 0 2 0 0 1 0 0 1 0 0 0 1 1 0 1 0 1 1 0 1 0 1 0]
9,Egreedy,1,9,4.25,0.00433349609375,0.1995408535003662,None,1,[0 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 1 0 0 0 1 1 0 1 0 1 1 0 1 0 1 0]
