#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel,si,ni
0,NewPanel,1,0,6.5,0.020291805267333984,0.020291805267333984,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
1,Egreedy,1,1,6.25,0.012661933898925781,0.032953739166259766,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1 0 1 1 0 1 0 0 0 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
2,Egreedy,1,2,6.0,0.012157917022705078,0.045111656188964844,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1 0 1 1 0 1 0 0 0 0 0 0 1 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
3,Egreedy,1,3,3.75,0.01357722282409668,0.05868887901306152,None,1,[0 2 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 1 1 0 1 2 0 0 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
4,Egreedy,1,4,3.5,0.02448439598083496,0.08317327499389648,None,2,[0 2 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 1 0 1 2 0 0 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
5,Egreedy,1,5,3.25,0.01111912727355957,0.09429240226745605,None,1,[0 2 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
6,Egreedy,1,6,4.25,0.02411818504333496,0.11841058731079102,None,2,[0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
7,Egreedy,1,7,4.0,0.011278629302978516,0.12968921661376953,None,1,[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
8,Egreedy,1,8,3.0,0.011152982711791992,0.14084219932556152,None,1,[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
9,Egreedy,1,9,3.0,0.012552022933959961,0.15339422225952148,None,1,[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 2 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
10,Egreedy,1,10,2.75,0.010881185531616211,0.1642754077911377,None,1,[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
11,Egreedy,1,11,3.75,0.022983789443969727,0.18725919723510742,None,2,[0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
12,Egreedy,1,12,3.5,0.022930145263671875,0.2101893424987793,None,2,[0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
13,Egreedy,1,13,2.25,0.0956723690032959,0.3058617115020752,None,8,[0 2 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
14,Egreedy,1,14,2.0,0.010950326919555664,0.31681203842163086,None,1,[0 2 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
15,Egreedy,1,15,3.0,0.08421683311462402,0.4010288715362549,None,7,[0 2 0 0 0 0 0 0 1 0 1 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
16,Egreedy,1,16,4.0,0.02397942543029785,0.42500829696655273,None,2,[0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
17,Egreedy,1,17,3.75,0.07113456726074219,0.4961428642272949,None,6,[1 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 1 1 2 0 0 0 0 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
18,Egreedy,1,18,3.5,0.026038169860839844,0.5221810340881348,None,2,[1 0 0 1 0 0 0 0 0 0 1 2 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
19,Egreedy,1,19,3.25,0.011708498001098633,0.5338895320892334,None,1,[1 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
20,Egreedy,1,20,3.5,0.012688875198364258,0.5465784072875977,None,1,[1 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
21,Egreedy,1,21,3.25,0.01128387451171875,0.5578622817993164,None,1,[1 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
22,Egreedy,1,22,3.5,0.03677201271057129,0.5946342945098877,None,3,[1 0 0 0 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
23,Egreedy,1,23,2.25,0.04663968086242676,0.6412739753723145,None,4,[1 2 0 0 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
24,Egreedy,1,24,2.0,0.011494636535644531,0.652768611907959,None,1,[1 2 0 0 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
25,Egreedy,1,25,2.25,0.011451244354248047,0.664219856262207,None,1,[1 2 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
26,Egreedy,1,26,2.0,0.011300325393676758,0.6755201816558838,None,1,[1 2 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
27,Egreedy,1,27,2.75,0.01253819465637207,0.6880583763122559,None,1,[1 2 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
28,Egreedy,1,28,3.75,0.011178970336914062,0.6992373466491699,None,1,[1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
29,Egreedy,1,29,3.0,0.05986213684082031,0.7590994834899902,None,5,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
30,Egreedy,1,30,1.75,0.014687776565551758,0.773787260055542,None,1,[1 2 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
31,Egreedy,1,31,3.25,0.047363996505737305,0.8211512565612793,None,4,[1 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
32,Egreedy,1,32,3.25,0.02280879020690918,0.8439600467681885,None,2,[1 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 1 1 0 0 1 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
33,Egreedy,1,33,3.0,0.011234045028686523,0.855194091796875,None,1,[1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
34,Egreedy,1,34,3.75,0.08414649963378906,0.9393405914306641,None,7,[1 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 1 1 1 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
35,Egreedy,1,35,4.0,0.03800487518310547,0.9773454666137695,None,3,[1 0 1 1 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
36,Egreedy,1,36,3.75,0.01186060905456543,0.989206075668335,None,1,[1 0 1 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
37,Egreedy,1,37,3.5,0.011662483215332031,1.000868558883667,None,1,[1 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
38,Egreedy,1,38,3.5,0.023490428924560547,1.0243589878082275,None,2,[1 0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
39,Egreedy,1,39,3.25,0.011652946472167969,1.0360119342803955,None,1,[1 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
40,Egreedy,1,40,3.0,0.011587858200073242,1.0475997924804688,None,1,[1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
41,Egreedy,1,41,2.75,0.01135396957397461,1.0589537620544434,None,1,[1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
42,Egreedy,1,42,3.75,0.048276424407958984,1.1072301864624023,None,4,[1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
43,Egreedy,1,43,2.5,0.013551950454711914,1.1207821369171143,None,1,[1 2 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
44,Egreedy,1,44,2.75,0.011635541915893555,1.1324176788330078,None,1,[0 2 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
45,Egreedy,1,45,2.25,0.027470827102661133,1.159888505935669,None,2,[0 2 0 0 0 0 0 1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
46,Egreedy,1,46,2.5,0.03595781326293945,1.1958463191986084,None,3,[0 2 0 0 0 0 0 1 0 0 1 0 0 1 1 1 0 0 1 1 0 0 0 1 1 1 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
47,Egreedy,1,47,2.25,0.036062002182006836,1.2319083213806152,None,3,[1 2 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 1 1 0 0 0 1 1 1 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
48,Egreedy,1,48,3.0,0.03841114044189453,1.2703194618225098,None,3,[1 2 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 0 1 1 0 0 0 1 1 1 0 1 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
49,Egreedy,1,49,3.0,0.02413034439086914,1.294449806213379,None,2,[1 2 0 0 0 0 0 0 1 1 1 2 0 0 0 0 0 0 1 1 0 0 0 1 1 1 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
50,Explanation,1,50,2.0,0.016746997833251953,1.3111968040466309,None,1,[1 2 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 1 1 1 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
51,Egreedy,1,51,3.75,0.04261064529418945,1.3538074493408203,None,3,[1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
52,Egreedy,1,52,4.25,0.026858806610107422,1.3806662559509277,None,2,[0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
53,Egreedy,1,53,4.75,0.02808690071105957,1.4087531566619873,None,2,[0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
54,Egreedy,1,54,4.25,0.015352249145507812,1.4241054058074951,None,1,[0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 1 0 0 1 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
55,Egreedy,1,55,5.25,0.05725407600402832,1.4813594818115234,None,4,[0 0 0 0 1 0 2 0 0 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 1 0 0 1 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
56,Egreedy,1,56,5.0,0.013025999069213867,1.4943854808807373,None,1,[0 0 0 0 1 0 2 0 0 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 1 0 0 1 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
57,Egreedy,1,57,5.25,0.03948521614074707,1.5338706970214844,None,3,[0 0 0 0 0 0 2 0 0 0 0 0 1 1 0 1 2 0 0 0 0 0 0 1 1 0 0 1 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
58,Egreedy,1,58,3.25,0.02655029296875,1.5604209899902344,None,2,[0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 1 2 0 0 0 0 0 0 1 1 0 0 1 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
59,Egreedy,1,59,3.0,0.013143062591552734,1.573564052581787,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 1 2 0 0 0 0 0 0 1 0 0 0 1 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
60,Egreedy,1,60,2.75,0.013092279434204102,1.5866563320159912,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 1 0 0 0 1 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
61,Egreedy,1,61,3.25,0.07057499885559082,1.657231330871582,None,5,[0 2 0 0 0 0 0 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
62,Egreedy,1,62,4.75,0.015235185623168945,1.672466516494751,None,1,[0 0 0 0 0 0 2 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
