#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5,617.3628377914429,617.3628377914429,None,1,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0]
1,Egreedy,1,1,9.75,0.04454684257507324,617.407384634018,None,6,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 1 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0]
2,Egreedy,1,2,12.0,0.02289295196533203,617.4302775859833,None,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 2 0 0 0 0 0 0 2 0 1 0 0 0 2 0 0 0 0 0 0 0
 0 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
 0 1 1 0 1 0 1 1 1 1 2 0 0 0 0]
3,Egreedy,1,3,12.5,0.007537126541137695,617.4378147125244,None,1,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 2 0 0 0 0 0 0 2 0 1 0 0 0 2 0 0 0 0 0 0 0
 0 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
 0 1 1 0 1 0 1 1 1 1 2 0 0 0 0]
4,Egreedy,1,4,12.25,0.0075457096099853516,617.4453604221344,None,1,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 2 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0
 0 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
 0 1 1 0 1 0 1 1 1 1 2 0 0 0 0]
5,Egreedy,1,5,12.0,0.016217470169067383,617.4615778923035,None,2,[0 0 1 1 1 0 0 0 1 0 0 0 1 1 0 1 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 1 0 0 0
 0 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0]
6,Egreedy,1,6,13.5,0.04510021209716797,617.5066781044006,None,6,[0 0 1 1 1 0 0 0 1 0 0 0 1 1 0 1 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 1 2 0 0
 0 0 0 1 0 1 0 0 1 1 0 1 0 1 0 0 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0]
7,Egreedy,1,7,13.5,0.030145645141601562,617.5368237495422,None,4,[0 0 1 1 1 0 0 0 1 0 0 0 0 1 0 1 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 1 2 0 0
 0 0 0 1 0 1 0 0 1 1 0 1 0 1 0 0 1 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0]
8,Egreedy,1,8,13.5,0.015775442123413086,617.5525991916656,None,2,[0 0 1 1 1 0 0 0 1 0 0 0 0 1 0 1 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 1 2 0 0
 0 0 0 1 0 1 0 0 1 1 0 1 0 1 0 0 1 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
 2 0 0 0 0 0 1 1 1 1 2 0 0 0 0]
9,Egreedy,1,9,13.25,0.007116794586181641,617.5597159862518,None,1,[0 0 1 1 1 0 0 0 1 0 0 0 0 1 0 1 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 1 2 0 0
 0 0 0 1 0 1 0 0 1 1 0 1 0 1 0 0 1 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
 2 0 0 0 0 0 1 1 0 1 2 0 0 0 0]
10,Egreedy,1,10,12.75,0.00895071029663086,617.5686666965485,None,1,[0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 2 2 2 0 0 0 0 0 0 0 1 1 2 0 0
 0 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0 1 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 1 0
