#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,5.5,0.00721430778503418,0.00721430778503418,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
1,Egreedy,1,1,3.5,0.00649571418762207,0.01371002197265625,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
2,Egreedy,1,2,3.25,0.005729198455810547,0.019439220428466797,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 1 1 1 1]
3,Egreedy,1,3,3.0,0.0055999755859375,0.025039196014404297,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 1 1 0 1]
4,Egreedy,1,4,2.75,0.00554656982421875,0.030585765838623047,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 1 0 1 1 0 1]
5,Egreedy,1,5,3.0,0.011654853820800781,0.04224061965942383,None,2,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 1 0 1 1]
6,Egreedy,1,6,2.0,0.005875349044799805,0.04811596870422363,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 1 1]
7,Egreedy,1,7,2.25,0.0057795047760009766,0.05389547348022461,None,1,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 1]
8,Egreedy,1,8,2.0,0.011328935623168945,0.06522440910339355,None,2,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1]
9,Egreedy,1,9,3.0,0.005484580993652344,0.0707089900970459,None,1,[0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1]
10,Egreedy,1,10,1.5,0.02747941017150879,0.09818840026855469,None,5,[0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1]
11,Egreedy,1,11,2.0,0.011575460433959961,0.10976386070251465,None,2,[0 2 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 1 0 1]
12,Egreedy,1,12,3.5,0.005626201629638672,0.11539006233215332,None,1,[0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 1 1 0 1]
13,Egreedy,1,13,4.25,0.011314153671264648,0.12670421600341797,None,2,[0 0 0 0 0 0 2 0 0 0 0 0 1 1 0 1 2 0 0 0 0]
14,Egreedy,1,14,3.0,0.010784149169921875,0.13748836517333984,None,2,[0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 2 0 0 0 0]
15,Egreedy,1,15,3.75,0.021754980087280273,0.15924334526062012,None,4,[0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0]
