#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel,si,ni
0,NewPanel,1,0,5.5,0.006431102752685547,0.006431102752685547,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
1,Egreedy,1,1,5.25,0.006318092346191406,0.012749195098876953,None,1,[0 0 0 1 1 1 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
2,Egreedy,1,2,5.25,0.005462646484375,0.018211841583251953,None,1,[0 0 0 1 1 1 2 0 0 0 0 2 0 0 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
3,Egreedy,1,3,4.0,0.011621475219726562,0.029833316802978516,None,2,[1 0 0 1 1 1 0 0 0 1 0 2 0 0 0 0 0 1 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
4,Egreedy,1,4,1.25,0.005623817443847656,0.03545713424682617,None,1,[1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
5,Egreedy,1,5,2.5,0.020774126052856445,0.05623126029968262,None,4,[1 2 0 0 0 0 0 1 0 1 0 2 0 0 0 0 0 1 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
6,Egreedy,1,6,2.25,0.015521526336669922,0.07175278663635254,None,3,[1 2 0 0 0 0 0 1 0 1 0 2 0 0 0 0 0 1 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
7,Egreedy,1,7,2.0,0.040650129318237305,0.11240291595458984,None,8,[1 2 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 1 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
8,Egreedy,1,8,3.0,0.018782615661621094,0.13118553161621094,None,3,[1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
9,Egreedy,1,9,2.25,0.021068096160888672,0.1522536277770996,None,5,[1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 1 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
10,Egreedy,1,10,2.0,0.003792285919189453,0.15604591369628906,None,1,[0 2 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
11,Egreedy,1,11,1.25,0.0072917938232421875,0.16333770751953125,None,2,[0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
12,Egreedy,1,12,1.0,0.0034923553466796875,0.16683006286621094,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
13,Egreedy,1,13,2.5,0.010547876358032227,0.17737793922424316,None,3,[0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
14,Egreedy,1,14,3.75,0.003522157669067383,0.18090009689331055,None,1,[0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
