#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5,139.31795167922974,139.31795167922974,None,1,[0 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 0 0
 0 0]
1,Egreedy,1,1,7.25,0.04368758201599121,139.36163926124573,None,7,[0 2 0 0 0 0 0 0 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 0 1 1 1 1 2 0 0
 0 0]
2,Egreedy,1,2,7.0,0.006433010101318359,139.36807227134705,None,1,[0 2 0 0 0 0 0 0 0 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 0 1 1 1 1 2 0 0
 0 0]
3,Egreedy,1,3,9.75,0.006941080093383789,139.37501335144043,None,1,[1 0 1 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0
 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 2 0 0
 0 0]
4,Egreedy,1,4,8.25,0.012248516082763672,139.3872618675232,None,2,[1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0
 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 2 0 0
 0 0]
5,Egreedy,1,5,8.25,0.02485346794128418,139.41211533546448,None,4,[1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0
 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 1 0 0 1 1 1 0 1 0 1 1 2 0 0
 0 0]
6,Egreedy,1,6,10.5,0.04162716865539551,139.45374250411987,None,6,[1 0 0 0 0 1 2 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 1 0 0 1 0 1 0 0 1 0 1 1 0
 1 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 1 0 0 2 0 0 0 0 0 1 0 1 1 2 0 0
 0 0]
7,Egreedy,1,7,10.25,0.0062601566314697266,139.46000266075134,None,1,[1 0 0 0 0 1 2 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 1 0 0 1 0 1 0 0 1 0 1 1 0
 1 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 2 0 0 0 0 0 1 0 1 1 2 0 0
 0 0]
8,Egreedy,1,8,10.75,0.006951093673706055,139.46695375442505,None,1,[1 0 0 0 0 1 2 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 1 0 1 1 0
 1 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 2 0 0 0 0 0 1 0 1 1 2 0 0
 0 0]
9,Egreedy,1,9,10.75,0.025611400604248047,139.4925651550293,None,4,[1 0 0 0 0 1 2 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 1 0 1 1 0
 1 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 1 2 0 0
 0 0]
10,Egreedy,1,10,10.75,0.01875591278076172,139.51132106781006,None,3,[1 0 1 0 0 1 2 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 1 0 1 1 0
 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 1 2 0 0
 0 0]
11,Egreedy,1,11,8.0,0.03290677070617676,139.54422783851624,None,5,[1 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 1 0 1 1 0
 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 0 0
 0 0]
12,Egreedy,1,12,8.0,0.01220560073852539,139.55643343925476,None,2,[1 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 1 0 1 1 0
 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 0 0
 0 0]
13,Egreedy,1,13,7.75,0.0063321590423583984,139.56276559829712,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 1 0 1 1 0
 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0
 0 0]
14,Egreedy,1,14,8.5,0.00666356086730957,139.56942915916443,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 1 0 1 1 2
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0
 0 0]
15,Egreedy,1,15,8.25,0.011778116226196289,139.58120727539062,None,2,[1 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 1 0 1 1 2
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0
 0 0]
16,Egreedy,1,16,8.0,0.005934953689575195,139.5871422290802,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 1 0 1 1 2
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0
 0 0]
17,Egreedy,1,17,8.0,0.012332916259765625,139.59947514533997,None,2,[1 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 1 0 1 1 2
 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0
 0 0]
18,Egreedy,1,18,8.5,0.005838155746459961,139.60531330108643,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 1 0 1 1 2
 0 0 0 0 0 1 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0
 0 0]
19,Egreedy,1,19,8.5,0.024028539657592773,139.62934184074402,None,4,[1 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 1 1 2
 0 0 0 0 0 1 0 0 0 0 1 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0
 0 0]
20,Egreedy,1,20,8.25,0.005758762359619141,139.63510060310364,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 1 2
 0 0 0 0 0 1 0 0 0 0 1 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0
 0 0]
21,Egreedy,1,21,7.75,0.006965160369873047,139.6420657634735,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 2
 0 0 0 0 0 1 0 1 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 1 0 2 0 0
 0 0]
22,Egreedy,1,22,7.5,0.00572657585144043,139.64779233932495,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 2
 0 0 0 0 0 1 0 1 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 1 0 2 0 0
 0 0]
23,Egreedy,1,23,6.25,0.02520275115966797,139.67299509048462,None,4,[1 2 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 1 0 0 1 0 1 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 1 1 2 0 0
 0 0]
24,Egreedy,1,24,7.0,0.011755704879760742,139.68475079536438,None,2,[1 2 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 1 0 0 1 0 1 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 2 0 0
 0 0]
25,Egreedy,1,25,7.5,0.018089771270751953,139.70284056663513,None,3,[0 2 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 1 1 0 0 1 0 1 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 2 0 0
 0 0]
26,Egreedy,1,26,7.25,0.019129514694213867,139.72197008132935,None,3,[0 2 0 0 0 0 0 0 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 1 0 1 0 0 0 0 1 0 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 1 1 2 0 0
 0 0]
27,Egreedy,1,27,7.25,0.011622428894042969,139.7335925102234,None,2,[0 2 0 0 0 0 0 0 1 1 1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 1 0 1 0 0 0 0 1 0 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 1 2 0 0
 0 0]
28,Egreedy,1,28,7.5,0.04807424545288086,139.78166675567627,None,8,[1 2 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 1 0 1 0 0 0 0 1 0 1 0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 1 0 1 2 0 0
 0 0]
29,Egreedy,1,29,8.25,0.005997896194458008,139.78766465187073,None,1,[1 2 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 1 2 0 0 0 0 0 1 0 1 0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 1 0 1 2 0 0
 0 0]
30,Egreedy,1,30,8.0,0.019410133361816406,139.80707478523254,None,3,[1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0
 0 1 1 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 1 0 1 2 0 0
 0 0]
31,Egreedy,1,31,7.75,0.006222963333129883,139.81329774856567,None,1,[1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0
 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 1 0 1 2 0 0
 0 0]
32,Egreedy,1,32,9.25,0.025924205780029297,139.8392219543457,None,4,[1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 1 1 0 0 1 1 1 0
 0 0 1 1 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 1 0 1 2 0 0
 0 0]
33,Egreedy,1,33,8.25,0.00635075569152832,139.84557271003723,None,1,[1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 1 1 0 0 1 1 1 0
 0 0 1 1 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 2 0 0
 0 0]
34,Egreedy,1,34,8.0,0.00643610954284668,139.85200881958008,None,1,[1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0
 0 0 1 1 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 2 0 0
 0 0]
35,Egreedy,1,35,7.75,0.006192684173583984,139.85820150375366,None,1,[1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0
 0 0 1 1 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 2 0 0
 0 0]
36,Egreedy,1,36,8.5,0.006258487701416016,139.86445999145508,None,1,[1 0 0 0 1 0 0 0 1 0 1 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0
 0 0 1 1 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 2 0 0
 0 0]
37,Egreedy,1,37,7.5,0.006812334060668945,139.87127232551575,None,1,[1 0 0 0 1 0 0 0 1 0 1 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0
 0 0 1 1 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0
 0 0]
38,Egreedy,1,38,7.25,0.006469011306762695,139.8777413368225,None,1,[1 0 0 0 1 0 0 0 1 0 1 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0
 0 0 1 1 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0
 0 0]
39,Egreedy,1,39,7.5,0.02490830421447754,139.902649641037,None,4,[1 0 0 0 1 0 0 0 1 0 1 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0
 0 0 1 1 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0
 0 1]
40,Egreedy,1,40,8.25,0.006357908248901367,139.9090075492859,None,1,[1 0 0 0 1 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0
 0 0 1 1 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0
 0 1]
41,Egreedy,1,41,9.25,0.006928205490112305,139.915935754776,None,1,[1 0 0 0 1 0 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 1 1 1 1 0
 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0
 0 1]
42,Egreedy,1,42,10.0,0.05178475379943848,139.96772050857544,None,8,[1 0 0 1 1 1 0 0 0 0 1 0 0 1 0 1 2 0 0 0 0 0 1 0 0 1 2 0 0 0 0 0 1 1 1 1 0
 0 1 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0
 1 1]
43,Egreedy,1,43,10.5,0.007117271423339844,139.97483777999878,None,1,[1 0 0 1 1 1 0 0 0 0 1 0 0 1 0 1 2 0 0 0 0 0 1 0 0 1 2 0 0 0 0 0 1 1 1 1 0
 0 1 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 2 0 0
 0 0]
44,Egreedy,1,44,10.25,0.006662130355834961,139.98149991035461,None,1,[1 0 0 1 1 0 0 0 0 0 1 0 0 1 0 1 2 0 0 0 0 0 1 0 0 1 2 0 0 0 0 0 1 1 1 1 0
 0 1 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 2 0 0
 0 0]
45,Egreedy,1,45,10.0,0.012521982192993164,139.9940218925476,None,2,[1 0 0 1 1 0 0 0 0 0 1 0 0 1 0 1 2 0 0 0 0 0 1 0 0 1 2 0 0 0 0 0 1 1 1 1 0
 0 1 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 2 0 0
 0 0]
46,Egreedy,1,46,10.75,0.00665736198425293,140.00067925453186,None,1,[1 0 0 1 1 0 0 0 0 0 1 0 0 1 0 1 2 0 0 0 0 0 1 0 0 1 2 0 0 0 0 0 1 1 1 1 0
 0 1 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1 2 0 0
 0 0]
47,Egreedy,1,47,11.0,0.00603175163269043,140.00671100616455,None,1,[1 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 2 0 0 0 0 0 1 0 0 1 2 0 0 0 0 0 1 1 1 1 0
 0 1 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1 2 0 0
 0 0]
