#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5,811.2666008472443,811.2666008472443,None,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1
 1 0 1 1 1 1 0 0 0 0 0]
1,Egreedy,1,1,12.75,0.14585661888122559,811.4124574661255,None,9,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 2 0 2 2 0 0 0 0 0 1 1 1 1 0 1
 0 0 1 0 1 0 1 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 1 1 1 1 0 1 1 1
 0 0 1 1 1 1 0 1 1 0 0]
2,Egreedy,1,2,12.0,0.01688361167907715,811.4293410778046,None,2,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 2 0 0 2 0 0 0 0 0 1 1 1 1 0 1
 0 0 1 0 1 0 1 0 0 1 1 1 0 0 0 1 0 1 0 0 0 0 1 0 1 0 1 0 0 1 1 1 1 0 1 1 1
 0 0 1 1 1 1 0 1 1 0 0]
3,Egreedy,1,3,11.75,0.008363723754882812,811.4377048015594,None,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 2 0 0 2 0 0 0 0 0 1 1 1 1 0 1
 0 0 1 0 1 0 1 0 0 1 1 1 0 0 0 1 0 1 0 0 0 0 1 0 1 0 1 0 0 1 1 1 1 0 0 1 1
 0 0 1 1 1 1 0 1 1 0 0]
4,Egreedy,1,4,14.0,0.009758710861206055,811.4474635124207,None,1,[0 0 1 1 1 0 0 1 0 0 0 0 0 0 1 0 2 0 0 0 0 0 2 0 0 2 0 0 0 0 0 1 0 1 1 0 0
 0 0 1 2 0 0 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 0 1 0 1 0 1 0 0 1 1 1 1 0 1 1 1
 0 0 1 1 1 1 2 0 0 0 0]
5,Egreedy,1,5,16.0,0.04171609878540039,811.489179611206,None,5,[0 0 1 1 1 0 0 1 0 0 0 0 0 0 1 0 2 0 0 0 0 0 2 2 0 2 0 0 0 0 0 1 1 1 1 0 0
 0 0 1 2 0 0 0 0 0 1 1 1 0 0 1 1 1 1 2 0 0 0 0 0 1 0 1 0 0 1 1 1 1 0 1 1 1
 0 0 1 1 1 1 2 0 0 0 0]
6,Egreedy,1,6,15.0,0.024825572967529297,811.5140051841736,None,1,[0 0 1 1 1 0 0 1 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 2 0 2 0 0 0 0 0 1 1 1 1 0 0
 0 0 1 2 0 0 0 0 0 1 1 1 0 0 1 1 1 1 2 0 0 0 0 0 1 0 1 0 0 1 1 1 1 0 1 1 1
 0 0 1 1 1 1 2 0 0 0 0]
7,Egreedy,1,7,14.0,0.008693456649780273,811.5226986408234,None,1,[0 0 1 1 1 0 0 1 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 0
 0 0 1 2 0 0 0 0 0 1 1 1 0 0 1 1 1 1 2 0 0 0 0 0 1 0 1 0 0 1 1 1 1 0 1 1 1
 0 0 1 1 1 1 2 0 0 0 0]
8,Egreedy,1,8,13.75,0.024670124053955078,811.5473687648773,None,1,[0 0 1 1 1 0 0 1 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 0
 0 0 1 2 0 0 0 0 0 1 1 1 0 0 0 1 1 1 2 0 0 0 0 0 1 0 1 0 0 1 1 1 1 0 1 1 1
 0 0 1 1 1 1 2 0 0 0 0]
9,Egreedy,1,9,13.0,0.041065216064453125,811.5884339809418,None,3,[0 0 1 1 1 0 0 1 0 0 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 0
 0 0 1 2 0 0 0 0 0 1 1 1 0 0 0 1 1 1 2 0 0 0 0 0 1 0 1 0 0 1 1 1 1 0 1 1 1
 0 0 1 1 1 1 0 0 0 0 0]
10,Egreedy,1,10,12.0,0.024455785751342773,811.6128897666931,None,1,[0 0 1 1 1 0 0 1 0 0 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 0
 0 0 1 2 0 0 0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0 1 0 1 0 0 1 1 1 1 0 1 1 1
 0 0 1 1 1 1 0 0 0 0 0]
11,Egreedy,1,11,11.75,0.008312463760375977,811.6212022304535,None,1,[0 0 1 1 1 0 0 1 0 0 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 0
 0 0 1 2 0 0 0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0 1 0 1 0 0 1 1 1 1 0 1 1 1
 0 0 1 1 0 1 0 0 0 0 0]
12,Egreedy,1,12,12.75,0.0260922908782959,811.6472945213318,None,1,[0 0 1 1 1 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 2 2 0 0 0 1 1 1 0 0 0 1 1 1 0 0
 0 0 1 2 0 0 0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 0 1 1 1
 1 0 1 1 0 1 0 0 0 0 1]
13,Egreedy,1,13,12.5,0.02500319480895996,811.6722977161407,None,1,[0 0 1 1 1 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 2 2 0 0 0 1 1 1 0 0 0 1 1 1 0 0
 0 0 1 2 0 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 0 1 1 1
 1 0 1 1 0 1 0 0 0 0 1]
14,Egreedy,1,14,15.0,0.01030731201171875,811.6826050281525,None,1,[0 0 1 0 1 0 0 1 1 0 0 0 1 1 1 0 0 0 0 0 0 2 2 2 0 0 0 1 1 0 0 0 1 1 1 2 0
 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 1 1 1 2 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 1 1 1
 1 0 1 1 1 1 0 1 0 1 1]
15,Egreedy,1,15,14.75,0.00870513916015625,811.6913101673126,None,1,[0 0 1 0 1 0 0 1 1 0 0 0 1 1 1 0 0 0 0 0 0 2 2 2 0 0 0 1 1 0 0 0 1 1 1 2 0
 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 1 1 1 2 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 1 1 1
 1 0 1 1 0 1 0 1 0 1 1]
16,Egreedy,1,16,14.5,0.008499860763549805,811.6998100280762,None,1,[0 0 1 0 1 0 0 1 1 0 0 0 1 1 1 0 0 0 0 0 0 2 2 2 0 0 0 1 1 0 0 0 1 1 1 2 0
 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 1 1 1 2 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 1 1 1
 1 0 1 1 0 1 0 1 0 1 1]
17,Egreedy,1,17,14.25,0.025932788848876953,811.725742816925,None,3,[0 0 1 0 1 0 0 1 1 0 0 0 1 1 1 0 0 0 0 0 0 2 2 2 0 0 0 1 1 0 0 0 1 1 1 2 0
 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1
 1 0 1 1 0 1 0 1 0 1 1]
18,Egreedy,1,18,14.25,0.02578878402709961,811.7515316009521,None,3,[0 0 0 0 1 0 0 1 1 0 0 0 1 1 1 0 0 0 0 0 0 2 2 2 0 0 0 1 1 0 0 0 1 1 1 2 0
 0 0 0 0 1 0 1 0 0 1 1 0 0 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1
