#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel,si,ni
0,NewPanel,1,0,5.25,0.020409107208251953,0.020409107208251953,None,1,[1 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
1,Egreedy,1,1,5.25,0.01460576057434082,0.03501486778259277,None,1,[1 2 0 0 0 0 0 1 1 1 1 2 0 0 0 0 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
2,Egreedy,1,2,5.25,0.013469219207763672,0.048484086990356445,None,1,[1 2 0 0 0 0 0 1 1 1 1 2 0 0 0 0 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
3,Egreedy,1,3,4.75,0.031023263931274414,0.07950735092163086,None,4,[1 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
4,Egreedy,1,4,5.5,0.02524733543395996,0.10475468635559082,None,2,[1 2 0 0 0 0 0 1 1 1 1 0 1 1 0 1 0 2 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
5,Egreedy,1,5,5.5,0.014143705368041992,0.11889839172363281,None,1,[1 2 0 0 0 0 0 1 1 1 1 0 1 1 0 1 0 2 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
6,Egreedy,1,6,5.25,0.026250600814819336,0.14514899253845215,None,2,[1 2 0 0 0 0 0 1 1 1 1 0 1 0 0 1 0 2 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
7,Egreedy,1,7,2.75,0.0209047794342041,0.16605377197265625,None,4,[1 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
8,Egreedy,1,8,2.75,0.014199018478393555,0.1802527904510498,None,1,[1 2 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
9,Egreedy,1,9,3.0,0.026388883590698242,0.20664167404174805,None,2,[1 2 0 0 0 0 2 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
10,Egreedy,1,10,2.75,0.01191568374633789,0.21855735778808594,None,1,[1 2 0 0 0 0 2 0 0 0 0 0 1 1 1 0 0 0 0 1 0 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
11,Egreedy,1,11,3.5,0.03795576095581055,0.2565131187438965,None,3,[1 2 0 0 0 0 2 0 0 0 0 0 1 1 1 0 2 0 0 1 0 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
12,Egreedy,1,12,3.25,0.012048006057739258,0.26856112480163574,None,1,[1 2 0 0 0 0 2 0 0 0 0 0 1 1 1 0 2 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
13,Egreedy,1,13,3.0,0.011891365051269531,0.2804524898529053,None,1,[1 2 0 0 0 0 2 0 0 0 0 0 1 0 1 0 2 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
14,Egreedy,1,14,6.0,0.09884953498840332,0.3793020248413086,None,11,[0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 2 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
15,Egreedy,1,15,6.0,0.026045560836791992,0.4053475856781006,None,2,[0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 2 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
16,Egreedy,1,16,5.75,0.01290750503540039,0.418255090713501,None,1,[0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 2 0 0 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
17,Egreedy,1,17,4.75,0.024994850158691406,0.4432499408721924,None,6,[1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
18,Egreedy,1,18,2.75,0.014069795608520508,0.4573197364807129,None,1,[1 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1 2 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
19,Egreedy,1,19,2.5,0.012210845947265625,0.4695305824279785,None,1,[1 0 1 1 1 1 2 0 0 0 0 0 0 1 1 1 2 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
20,Egreedy,1,20,2.25,0.012137174606323242,0.48166775703430176,None,1,[1 0 0 1 1 1 2 0 0 0 0 0 0 1 1 1 2 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
21,Egreedy,1,21,3.5,0.03766036033630371,0.5193281173706055,None,3,[1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 2 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
22,Egreedy,1,22,4.5,0.049218177795410156,0.5685462951660156,None,4,[1 0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 2 0 0 1 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
23,Egreedy,1,23,4.25,0.012342453002929688,0.5808887481689453,None,1,[1 0 0 0 1 1 0 0 0 0 0 0 1 1 1 0 2 0 0 1 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
