#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5,761.9952862262726,761.9952862262726,None,1,[0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0
 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0]
1,Egreedy,1,1,11.25,0.022389650344848633,762.0176758766174,None,3,[0 0 1 0 1 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 1 0 0 0
 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 2 0 0 0 0 0 1 1 1 1 2 0 0 0 0]
2,Egreedy,1,2,11.25,0.014972209930419922,762.0326480865479,None,2,[0 0 1 0 0 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 1 0 0 0
 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 1 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
 2 0 0 0 0 0 1 1 1 1 2 0 0 0 0]
3,Egreedy,1,3,12.75,0.05877184867858887,762.0914199352264,None,8,[0 0 1 0 0 1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 1 1 0 0 0 1 0 1 1 0 1 0 1 1 0 0 0
 0 0 0 1 1 1 1 0 0 0 0 1 0 0 1 1 1 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 1
 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0]
4,Egreedy,1,4,12.75,0.015535831451416016,762.1069557666779,None,2,[0 0 1 0 0 1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 1 1 0 0 0 1 0 0 1 0 1 0 1 1 0 0 0
 0 0 0 1 1 1 1 0 0 0 0 1 0 0 1 1 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 1
 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0]
5,Egreedy,1,5,13.25,0.008569478988647461,762.1155252456665,None,1,[0 0 0 1 1 1 0 1 0 0 1 0 0 0 0 0 2 2 2 0 1 1 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0
 1 0 0 1 1 0 1 2 0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1
 0 0 0 1 0 0 1 1 1 0 2 0 0 0 0]
6,Egreedy,1,6,13.25,0.0605320930480957,762.1760573387146,None,2,[0 0 0 1 1 1 0 1 0 0 1 0 0 0 0 0 2 2 2 0 1 1 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0
 1 1 0 1 1 0 1 2 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1
 0 0 0 1 0 0 1 1 1 0 2 0 0 0 0]
7,Egreedy,1,7,13.5,0.07391142845153809,762.2499687671661,None,3,[0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 0 2 2 2 0 1 1 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0
 1 1 0 1 1 0 1 2 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1
 0 0 0 1 0 0 0 1 1 0 2 0 0 0 0]
8,Egreedy,1,8,12.75,0.041162967681884766,762.291131734848,None,2,[0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 0 0 2 2 0 0 1 1 0 0 1 0 1 1 2 0 0 0 0 0 0 0
 1 1 0 1 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 1 0 0 0 1 1 0 1
 0 0 0 1 0 0 0 1 0 0 2 0 0 0 0]
9,Egreedy,1,9,13.5,0.06611108779907227,762.3572428226471,None,2,[1 0 0 1 1 0 0 1 0 1 1 0 0 1 0 1 2 2 0 0 0 1 1 0 0 1 0 1 1 2 0 0 0 0 0 0 0
 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 0
 0 1 0 1 0 0 0 1 1 0 2 0 0 0 0]
10,Explanation,1,10,13.25,0.037142276763916016,762.394385099411,None,1,[1 0 0 1 1 0 0 1 0 1 1 0 0 1 0 1 2 2 0 0 0 1 1 0 0 1 0 1 1 2 0 0 0 0 0 0 0
 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 0
 0 1 0 0 0 0 0 1 1 0 2 0 0 0 0]
11,Egreedy,1,11,12.25,0.0673818588256836,762.4617669582367,None,2,[1 0 0 1 1 0 0 1 0 1 1 0 0 1 0 1 2 2 0 0 0 1 1 0 0 1 0 1 1 2 0 0 0 0 0 0 0
 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 0
 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0]
12,Egreedy,1,12,12.5,0.00930333137512207,762.4710702896118,None,1,[1 0 0 1 1 0 0 1 0 1 1 0 0 1 0 1 2 2 0 0 0 1 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0
 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 0
 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0]
13,Egreedy,1,13,12.25,0.03357815742492676,762.5046484470367,None,1,[1 0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 2 2 0 0 0 1 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0
 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 0
 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0]
14,Egreedy,1,14,12.0,0.04561567306518555,762.5502641201019,None,1,[1 0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 2 2 0 0 0 1 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0
 1 1 0 1 1 0 0 0 0 0 1 1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 0
 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0]
15,Egreedy,1,15,11.5,0.09693098068237305,762.6471951007843,None,4,[0 0 0 1 1 0 0 0 0 1 0 0 1 0 0 1 0 2 0 0 0 1 1 0 0 1 0 0 0 2 0 0 0 0 0 0 1
