#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,5.5,0.00665736198425293,0.00665736198425293,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
1,Egreedy,1,1,3.5,0.0063898563385009766,0.013047218322753906,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
2,Egreedy,1,2,3.25,0.0059795379638671875,0.019026756286621094,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 1 1 1 1]
3,Egreedy,1,3,3.0,0.006005048751831055,0.02503180503845215,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 1 1 0 1]
4,Egreedy,1,4,2.75,0.005898237228393555,0.030930042266845703,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 1 0 1 1 0 1]
5,Egreedy,1,5,3.0,0.01179194450378418,0.04272198677062988,None,2,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 1 0 1 1]
6,Egreedy,1,6,2.0,0.0057523250579833984,0.04847431182861328,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 1 1]
7,Egreedy,1,7,2.25,0.005621671676635742,0.05409598350524902,None,1,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 1]
8,Egreedy,1,8,3.5,0.0056421756744384766,0.0597381591796875,None,1,[0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 1]
9,Egreedy,1,9,3.25,0.005539417266845703,0.0652775764465332,None,1,[0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1]
10,Egreedy,1,10,3.0,0.032013893127441406,0.09729146957397461,None,6,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0]
11,Egreedy,1,11,4.5,0.016539812088012695,0.1138312816619873,None,3,[0 0 0 1 1 1 2 0 0 0 0 0 0 0 0 1 2 0 0 0 0]
12,Egreedy,1,12,4.0,0.010810375213623047,0.12464165687561035,None,2,[0 0 0 1 1 1 2 0 0 0 0 0 1 1 0 1 0 0 0 0 0]
13,Egreedy,1,13,4.0,0.02108287811279297,0.14572453498840332,None,4,[0 0 0 1 1 0 2 0 0 0 0 0 1 1 1 1 0 0 0 0 0]
14,Egreedy,1,14,3.75,0.0211489200592041,0.16687345504760742,None,4,[0 0 0 1 1 0 2 0 0 0 0 0 1 1 0 1 0 0 0 0 0]
15,Egreedy,1,15,4.0,0.010482549667358398,0.17735600471496582,None,2,[0 0 0 0 1 1 2 0 0 0 0 0 1 1 1 1 0 0 0 0 0]
16,Egreedy,1,16,4.0,0.021039485931396484,0.1983954906463623,None,4,[0 0 1 0 0 1 2 0 0 0 0 0 1 1 1 1 0 0 0 0 0]
17,Egreedy,1,17,4.0,0.010507345199584961,0.20890283584594727,None,2,[0 0 1 0 0 1 2 0 0 0 0 0 1 0 1 1 0 1 0 0 0]
18,Egreedy,1,18,3.75,0.005105018615722656,0.21400785446166992,None,1,[0 0 1 0 0 1 2 0 0 0 0 0 0 0 1 1 0 1 0 0 0]
19,Egreedy,1,19,3.75,0.010574102401733398,0.22458195686340332,None,2,[0 0 1 0 0 0 2 0 0 0 0 0 0 1 1 1 0 1 0 0 0]
20,Egreedy,1,20,3.5,0.005316972732543945,0.22989892959594727,None,1,[0 0 1 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 0 0 0]
21,Egreedy,1,21,3.0,0.005444526672363281,0.23534345626831055,None,1,[1 0 1 0 0 1 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0]
22,Egreedy,1,22,1.5,0.005143642425537109,0.24048709869384766,None,1,[1 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0]
23,Egreedy,1,23,1.75,0.004888772964477539,0.2453758716583252,None,1,[0 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0]
24,Egreedy,1,24,2.0,0.020514249801635742,0.26589012145996094,None,4,[0 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 1 0]
25,Egreedy,1,25,1.5,0.010631799697875977,0.2765219211578369,None,2,[0 2 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0]
26,Egreedy,1,26,1.25,0.005333662033081055,0.28185558319091797,None,1,[0 2 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0]
27,Egreedy,1,27,1.25,0.0581967830657959,0.34005236625671387,None,11,[1 2 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1]
28,Egreedy,1,28,1.5,0.021406888961791992,0.36145925521850586,None,4,[1 2 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1]
29,Egreedy,1,29,2.25,0.021574735641479492,0.38303399085998535,None,4,[1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 1 1 1]
30,Egreedy,1,30,2.5,0.005484580993652344,0.3885185718536377,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 1 1 1]
31,Egreedy,1,31,2.25,0.0051691532135009766,0.39368772506713867,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 1 1 0]
32,Egreedy,1,32,3.0,0.020816326141357422,0.4145040512084961,None,4,[1 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 1 1 0]
33,Egreedy,1,33,1.25,0.005440235137939453,0.41994428634643555,None,1,[0 2 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0]
34,Egreedy,1,34,3.25,0.005409955978393555,0.4253542423248291,None,1,[0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 1 1 0]
35,Egreedy,1,35,2.75,0.010138988494873047,0.43549323081970215,None,2,[1 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
36,Egreedy,1,36,3.0,0.03730654716491699,0.47279977798461914,None,7,[1 0 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 0 1]
37,Egreedy,1,37,3.5,0.01031637191772461,0.48311614990234375,None,2,[1 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1]
38,Egreedy,1,38,2.75,0.02063894271850586,0.5037550926208496,None,4,[1 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1]
39,Egreedy,1,39,4.0,0.02072882652282715,0.5244839191436768,None,4,[0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1]
40,Egreedy,1,40,4.5,0.07070660591125488,0.5951905250549316,None,13,[1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 1 1 1 0]
41,Egreedy,1,41,4.25,0.005443572998046875,0.6006340980529785,None,1,[1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 1 1 0]
42,Egreedy,1,42,4.0,0.01051187515258789,0.6111459732055664,None,2,[1 0 0 0 1 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 0]
43,Egreedy,1,43,3.75,0.0054433345794677734,0.6165893077850342,None,1,[1 0 1 0 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0]
44,Egreedy,1,44,3.25,0.03711891174316406,0.6537082195281982,None,7,[1 0 1 0 1 0 0 0 0 0 0 2 0 0 0 0 0 1 1 0 0]
45,Egreedy,1,45,1.5,0.005425214767456055,0.6591334342956543,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0]
46,Egreedy,1,46,2.0,0.010253190994262695,0.669386625289917,None,2,[0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0]
47,Egreedy,1,47,3.25,0.020853757858276367,0.6902403831481934,None,4,[0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 2 0 0 0 0]
48,Egreedy,1,48,3.5,0.03178834915161133,0.7220287322998047,None,6,[0 0 1 0 0 1 0 0 0 1 0 0 1 0 0 0 2 0 0 0 0]
49,Egreedy,1,49,2.0,0.015623092651367188,0.7376518249511719,None,3,[0 2 0 0 0 0 0 0 0 1 0 0 1 0 0 0 2 0 0 0 0]
50,Egreedy,1,50,1.0,0.04724907875061035,0.7849009037017822,None,9,[1 2 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0]
