#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5,0.013786077499389648,0.013786077499389648,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1]
1,Egreedy,1,1,6.25,0.007622718811035156,0.021408796310424805,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0]
2,Egreedy,1,2,4.25,0.006826877593994141,0.028235673904418945,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0]
3,Egreedy,1,3,4.0,0.005145549774169922,0.03338122367858887,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 0 1 0]
4,Egreedy,1,4,3.0,0.007359027862548828,0.040740251541137695,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 0 1 0]
5,Egreedy,1,5,2.75,0.014802932739257812,0.05554318428039551,None,2,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1 0 1 0 1 0]
6,Egreedy,1,6,2.5,0.006088972091674805,0.06163215637207031,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1 0 1 0 0 0]
7,Egreedy,1,7,2.5,0.015678882598876953,0.07731103897094727,None,3,[0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 0 1 0 1 0 0 0]
8,Egreedy,1,8,2.75,0.02431488037109375,0.10162591934204102,None,4,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 1 1 0 1 0 1 0 1 0]
9,Egreedy,1,9,3.0,0.019405603408813477,0.12103152275085449,None,3,[0 2 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 1 1 1 0 1 1 0 1 0 1 0 1 0]
10,Egreedy,1,10,3.0,0.005913257598876953,0.12694478034973145,None,1,[1 2 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 1 0 1 0 1 1 0 1 2 0 0 0 0]
11,Egreedy,1,11,2.75,0.0055866241455078125,0.13253140449523926,None,1,[1 2 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 1 0 0 0 1 1 0 1 2 0 0 0 0]
12,Egreedy,1,12,3.75,0.011316537857055664,0.14384794235229492,None,2,[1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 1 0 0 0 1 1 0 1 2 0 0 0 0]
13,Egreedy,1,13,1.75,0.0056285858154296875,0.1494765281677246,None,1,[1 2 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 1 0 0 0 1 1 0 1 0 0 0 0 0]
14,Egreedy,1,14,3.0,0.03398013114929199,0.1834566593170166,None,6,[1 2 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 1 1 1 0 0 1 1 0 1 0 1 0 0 0]
15,Egreedy,1,15,4.0,0.010822534561157227,0.19427919387817383,None,2,[1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1 1 1 0 0 1 1 0 1 0 1 0 0 0]
16,Egreedy,1,16,3.75,0.005507946014404297,0.19978713989257812,None,1,[1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 1 1 0 1 0 1 0 0 0]
17,Egreedy,1,17,5.0,0.022234678268432617,0.22202181816101074,None,4,[1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 1 1 0 1 0 0 0 0 0]
18,Egreedy,1,18,4.75,0.005439281463623047,0.2274610996246338,None,1,[1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0]
19,Egreedy,1,19,4.5,0.010953903198242188,0.23841500282287598,None,2,[1 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0]
20,Egreedy,1,20,4.75,0.02281641960144043,0.2612314224243164,None,4,[1 0 1 0 0 1 2 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 1 1 0 1 0 0 0]
21,Egreedy,1,21,4.75,0.0177309513092041,0.2789623737335205,None,3,[1 0 1 0 1 1 2 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 1 1 0 0 0 0 0]
22,Egreedy,1,22,5.0,0.0056726932525634766,0.284635066986084,None,1,[1 0 1 0 1 1 2 0 0 0 0 0 1 0 1 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0]
23,Egreedy,1,23,4.75,0.011602401733398438,0.2962374687194824,None,2,[1 0 1 1 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 1 0 1]
