#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,5.5,0.006685018539428711,0.006685018539428711,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
1,Egreedy,1,1,3.5,0.005927562713623047,0.012612581253051758,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
2,Egreedy,1,2,3.25,0.005876779556274414,0.018489360809326172,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 1 1 1 1]
3,Egreedy,1,3,3.0,0.005894660949707031,0.024384021759033203,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 1 1 0 1]
4,Egreedy,1,4,2.75,0.0058252811431884766,0.03020930290222168,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 1 0 1 1 0 1]
5,Egreedy,1,5,3.0,0.011972665786743164,0.042181968688964844,None,2,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 1 0 1 1]
6,Egreedy,1,6,2.0,0.005778312683105469,0.04796028137207031,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 1 1]
7,Egreedy,1,7,1.75,0.017061710357666016,0.06502199172973633,None,3,[0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 1]
8,Egreedy,1,8,3.25,0.005619525909423828,0.07064151763916016,None,1,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 2 0 0 0 0]
9,Egreedy,1,9,2.0,0.010879993438720703,0.08152151107788086,None,2,[0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0]
10,Egreedy,1,10,1.25,0.005417823791503906,0.08693933486938477,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0]
11,Egreedy,1,11,2.0,0.01072072982788086,0.09766006469726562,None,2,[0 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 1 0 0]
12,Egreedy,1,12,3.25,0.0056002140045166016,0.10326027870178223,None,1,[0 0 0 0 0 1 0 0 1 0 0 2 0 0 0 0 0 0 1 0 0]
13,Egreedy,1,13,2.5,0.011359214782714844,0.11461949348449707,None,2,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 1 1 0]
14,Egreedy,1,14,2.75,0.005401134490966797,0.12002062797546387,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 1 0 0 1 1 0 0]
15,Egreedy,1,15,2.5,0.021418333053588867,0.14143896102905273,None,4,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 1 1 0 0]
16,Egreedy,1,16,2.25,0.01029348373413086,0.1517324447631836,None,2,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 0 1 0 0]
17,Egreedy,1,17,2.0,0.05841183662414551,0.2101442813873291,None,11,[0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0]
18,Egreedy,1,18,1.75,0.005164623260498047,0.21530890464782715,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
19,Egreedy,1,19,1.25,0.021379709243774414,0.23668861389160156,None,4,[1 2 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0]
20,Egreedy,1,20,2.75,0.005371570587158203,0.24206018447875977,None,1,[1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 2 0 0 0 0]
21,Egreedy,1,21,3.0,0.005243062973022461,0.24730324745178223,None,1,[0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 2 0 0 0 0]
22,Egreedy,1,22,3.0,0.02085590362548828,0.2681591510772705,None,4,[0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 2 0 0 0 0]
23,Egreedy,1,23,4.0,0.010326862335205078,0.2784860134124756,None,2,[0 0 0 0 0 1 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0]
24,Egreedy,1,24,3.0,0.005159616470336914,0.2836456298828125,None,1,[0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0]
25,Egreedy,1,25,4.25,0.021088838577270508,0.304734468460083,None,4,[0 0 1 1 1 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0]
26,Egreedy,1,26,3.25,0.004977226257324219,0.3097116947174072,None,1,[0 0 1 1 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0]
27,Egreedy,1,27,3.5,0.031880855560302734,0.34159255027770996,None,6,[1 0 1 1 1 0 0 1 0 1 0 0 0 0 0 0 2 0 0 0 0]
28,Egreedy,1,28,3.25,0.01049041748046875,0.3520829677581787,None,2,[1 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 2 0 0 0 0]
29,Egreedy,1,29,3.25,0.01053476333618164,0.36261773109436035,None,2,[1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 1 2 0 0 0 0]
30,Egreedy,1,30,3.0,0.005111217498779297,0.36772894859313965,None,1,[1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 2 0 0 0 0]
31,Egreedy,1,31,4.0,0.01612114906311035,0.38385009765625,None,3,[1 0 1 1 0 0 2 0 0 0 0 0 0 0 0 1 2 0 0 0 0]
32,Egreedy,1,32,4.25,0.005254268646240234,0.38910436630249023,None,1,[0 0 1 1 0 0 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0]
33,Egreedy,1,33,2.5,0.02664470672607422,0.41574907302856445,None,5,[1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0]
34,Egreedy,1,34,2.0,0.0051059722900390625,0.4208550453186035,None,1,[0 2 0 0 0 0 0 1 0 0 0 0 0 0 1 0 2 0 0 0 0]
35,Egreedy,1,35,3.0,0.005414724349975586,0.4262697696685791,None,1,[0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
36,Egreedy,1,36,3.25,0.048101186752319336,0.47437095642089844,None,9,[1 0 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 1 1]
37,Egreedy,1,37,3.75,0.010360002517700195,0.48473095893859863,None,2,[1 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1]
38,Egreedy,1,38,3.0,0.020681381225585938,0.5054123401641846,None,4,[1 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1]
39,Egreedy,1,39,3.0,0.020745038986206055,0.5261573791503906,None,4,[0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1]
40,Egreedy,1,40,4.25,0.004969596862792969,0.5311269760131836,None,1,[0 0 0 0 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1]
41,Egreedy,1,41,4.0,0.02663898468017578,0.5577659606933594,None,5,[1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1]
42,Egreedy,1,42,4.5,0.0052678585052490234,0.5630338191986084,None,1,[0 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1]
43,Egreedy,1,43,4.5,0.0327754020690918,0.5958092212677002,None,6,[1 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0]
44,Egreedy,1,44,4.25,0.0051648616790771484,0.6009740829467773,None,1,[1 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0]
45,Egreedy,1,45,4.0,0.010828018188476562,0.6118021011352539,None,2,[1 0 1 0 1 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0]
46,Egreedy,1,46,3.75,0.005265712738037109,0.617067813873291,None,1,[1 0 0 0 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0]
47,Egreedy,1,47,3.25,0.037305355072021484,0.6543731689453125,None,7,[1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1 0]
48,Egreedy,1,48,1.5,0.005240678787231445,0.659613847732544,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0]
49,Egreedy,1,49,2.0,0.010538339614868164,0.6701521873474121,None,2,[0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0]
50,Egreedy,1,50,3.5,0.052910804748535156,0.7230629920959473,None,10,[0 0 1 0 0 1 0 0 0 1 0 0 1 0 0 0 2 0 0 0 0]
51,Egreedy,1,51,2.0,0.015655040740966797,0.7387180328369141,None,3,[0 2 0 0 0 0 0 0 0 1 0 0 1 0 0 0 2 0 0 0 0]
52,Egreedy,1,52,3.0,0.04730486869812012,0.7860229015350342,None,9,[1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 2 0 0 0 0]
53,Egreedy,1,53,3.5,0.007828474044799805,0.793851375579834,None,1,[1 0 1 1 0 0 2 0 0 0 0 0 1 0 0 0 0 1 0 1 0]
54,Egreedy,1,54,2.25,0.016858816146850586,0.8107101917266846,None,3,[1 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 1 0 1 0]
55,Egreedy,1,55,2.0,0.005419731140136719,0.8161299228668213,None,1,[1 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 1 0 0 0]
56,Egreedy,1,56,1.75,0.005316495895385742,0.821446418762207,None,1,[1 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 0 0 0 0]
57,Egreedy,1,57,4.25,0.04340720176696777,0.8648536205291748,None,8,[1 0 1 1 0 1 2 0 0 0 0 0 1 0 0 0 2 0 0 0 0]
58,Egreedy,1,58,4.0,0.0051364898681640625,0.8699901103973389,None,1,[1 0 1 1 0 1 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0]
59,Egreedy,1,59,3.75,0.0051517486572265625,0.8751418590545654,None,1,[1 0 1 0 0 1 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0]
60,Egreedy,1,60,2.5,0.010694265365600586,0.885836124420166,None,2,[1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 2 0 0 0 0]
61,Egreedy,1,61,2.75,0.010433435440063477,0.8962695598602295,None,2,[0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 2 0 0 0 0]
62,Egreedy,1,62,2.75,0.0106201171875,0.9068896770477295,None,2,[0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 2 0 0 0 0]
63,Egreedy,1,63,3.0,0.04350590705871582,0.9503955841064453,None,8,[0 0 0 0 1 1 0 0 0 1 1 2 0 0 0 0 0 0 0 0 0]
64,Egreedy,1,64,3.5,0.02177143096923828,0.9721670150756836,None,4,[1 0 0 0 1 1 2 0 0 0 0 0 1 0 0 0 0 0 0 1 1]
65,Egreedy,1,65,3.25,0.005224466323852539,0.9773914813995361,None,1,[1 0 0 0 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1]
66,Egreedy,1,66,4.25,0.04337763786315918,1.0207691192626953,None,8,[0 0 1 0 1 1 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0]
67,Egreedy,1,67,3.5,0.005324125289916992,1.0260932445526123,None,1,[0 0 1 0 1 1 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
68,Egreedy,1,68,3.5,0.03238821029663086,1.0584814548492432,None,6,[1 0 1 0 1 0 2 0 0 0 0 0 0 1 0 1 0 0 1 0 0]
69,Egreedy,1,69,3.25,0.021475791931152344,1.0799572467803955,None,4,[1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 2 0 0 0 0]
70,Egreedy,1,70,3.0,0.021869659423828125,1.1018269062042236,None,4,[1 0 1 0 1 0 0 0 0 0 1 0 1 0 0 1 2 0 0 0 0]
71,Egreedy,1,71,4.25,0.010946035385131836,1.1127729415893555,None,2,[1 0 1 0 1 0 2 0 0 0 0 0 1 0 0 1 2 0 0 0 0]
72,Egreedy,1,72,4.0,0.0052912235260009766,1.1180641651153564,None,1,[1 0 1 0 0 0 2 0 0 0 0 0 1 0 0 1 2 0 0 0 0]
73,Egreedy,1,73,3.0,0.01065373420715332,1.1287178993225098,None,2,[1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 2 0 0 0 0]
