#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,5.25,0.016493558883666992,0.016493558883666992,None,1,[1 0 1 1 1 1 2 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
1,Explanation,1,1,5.0,0.009874820709228516,0.026368379592895508,None,1,[1 0 1 0 1 1 2 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
2,Explanation,1,2,4.75,0.009834527969360352,0.03620290756225586,None,1,[1 0 1 0 1 0 2 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
3,Explanation,1,3,4.5,0.00966787338256836,0.04587078094482422,None,1,[1 0 1 0 1 0 2 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 1]
4,Explanation,1,4,4.5,0.009871721267700195,0.055742502212524414,None,1,[1 0 1 0 1 0 0 0 0 0 0 0 2 0 1 1 1 1 0 0 1 1 1]
5,Explanation,1,5,2.0,0.009639501571655273,0.06538200378417969,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 1]
6,Explanation,1,6,1.75,0.00933384895324707,0.07471585273742676,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 0 1]
7,Explanation,1,7,1.5,0.00939178466796875,0.08410763740539551,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1]
8,Explanation,1,8,1.25,0.009219884872436523,0.09332752227783203,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1]
9,Explanation,1,9,1.0,0.00905466079711914,0.10238218307495117,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1]
10,Explanation,1,10,0.75,0.009035110473632812,0.11141729354858398,None,1,[1 2 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1]
11,Explanation,1,11,0.5,0.008967399597167969,0.12038469314575195,None,1,[1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1]
12,Explanation,1,12,0.25,0.008879423141479492,0.12926411628723145,None,1,[1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
13,Explanation,1,14,0.0,0.008717060089111328,0.13798117637634277,0,1,[1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
