#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,5.25,0.01398324966430664,0.01398324966430664,None,1,[1 0 1 1 1 1 2 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
1,Egreedy,1,1,5.0,0.0070078372955322266,0.020991086959838867,None,1,[1 0 1 1 1 1 2 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 0]
2,Egreedy,1,2,5.25,0.007119178771972656,0.028110265731811523,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 0]
3,Egreedy,1,3,5.0,0.007161378860473633,0.035271644592285156,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 0]
4,Egreedy,1,4,4.75,0.006979942321777344,0.0422515869140625,None,1,[0 0 1 1 0 1 2 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 0]
5,Egreedy,1,5,4.5,0.006544589996337891,0.04879617691040039,None,1,[0 0 1 0 0 1 2 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 0]
6,Egreedy,1,6,4.25,0.005810737609863281,0.05460691452026367,None,1,[0 0 1 0 0 1 2 0 0 0 0 0 0 0 1 0 1 1 0 1 1 0 0]
7,Egreedy,1,7,4.25,0.011579751968383789,0.06618666648864746,None,2,[0 0 1 0 0 0 2 0 0 0 0 0 0 0 1 0 1 1 0 1 1 0 1]
8,Egreedy,1,8,4.25,0.011574745178222656,0.07776141166687012,None,2,[0 0 1 1 0 0 2 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 1]
9,Egreedy,1,9,4.0,0.005717039108276367,0.08347845077514648,None,1,[0 0 1 0 0 0 2 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 1]
10,Egreedy,1,10,2.25,0.029399633407592773,0.11287808418273926,None,5,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 1 1 1]
11,Egreedy,1,11,1.25,0.01725029945373535,0.1301283836364746,None,3,[0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 1 0]
12,Egreedy,1,12,2.75,0.022965192794799805,0.15309357643127441,None,4,[1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 2 0 0 0 0]
13,Egreedy,1,13,2.25,0.05832624435424805,0.21141982078552246,None,10,[1 2 0 0 0 0 0 0 1 0 1 0 0 2 0 0 0 0 2 0 0 0 0]
14,Egreedy,1,14,5.0,0.023110389709472656,0.23453021049499512,None,4,[1 0 0 0 1 0 0 1 1 0 0 0 2 2 0 0 0 0 2 0 0 0 0]
