#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,5.5,0.006651163101196289,0.006651163101196289,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
1,Egreedy,1,1,3.5,0.00617527961730957,0.01282644271850586,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
2,Egreedy,1,2,3.25,0.005957841873168945,0.018784284591674805,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 1 1 1 1]
3,Egreedy,1,3,3.0,0.005990743637084961,0.024775028228759766,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 1 1 0 1]
4,Egreedy,1,4,2.75,0.005921363830566406,0.030696392059326172,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 1 0 1 1 0 1]
5,Egreedy,1,5,3.0,0.011891365051269531,0.0425877571105957,None,2,[0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 1 0 1 0 1 1]
6,Egreedy,1,6,2.0,0.00578618049621582,0.04837393760681152,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 1 1]
7,Egreedy,1,7,2.25,0.0056912899017333984,0.05406522750854492,None,1,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 1]
8,Egreedy,1,8,2.0,0.011083841323852539,0.06514906883239746,None,2,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1]
9,Egreedy,1,9,3.0,0.005457162857055664,0.07060623168945312,None,1,[0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1]
10,Egreedy,1,10,1.25,0.010774850845336914,0.08138108253479004,None,2,[0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1]
11,Egreedy,1,11,1.75,0.02160191535949707,0.10298299789428711,None,4,[0 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 1]
12,Egreedy,1,12,2.0,0.005523681640625,0.10850667953491211,None,1,[0 2 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 1 0 1]
13,Egreedy,1,13,3.5,0.005434989929199219,0.11394166946411133,None,1,[0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 1 1 0 1]
14,Egreedy,1,14,4.25,0.010757923126220703,0.12469959259033203,None,2,[0 0 0 0 0 0 2 0 0 0 0 0 1 1 0 1 2 0 0 0 0]
15,Egreedy,1,15,3.0,0.00535130500793457,0.1300508975982666,None,1,[0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 2 0 0 0 0]
16,Egreedy,1,16,3.25,0.005265474319458008,0.1353163719177246,None,1,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 2 0 0 0 0]
17,Egreedy,1,17,4.25,0.07745814323425293,0.21277451515197754,None,14,[0 0 1 1 1 0 0 0 0 1 0 0 1 0 1 1 2 0 0 0 0]
18,Egreedy,1,18,4.0,0.005559444427490234,0.21833395957946777,None,1,[0 0 1 1 1 0 0 0 0 1 0 0 0 0 1 1 2 0 0 0 0]
19,Egreedy,1,19,4.75,0.022646188735961914,0.2409801483154297,None,4,[1 0 1 1 1 0 2 0 0 0 0 0 0 1 1 1 2 0 0 0 0]
20,Egreedy,1,20,5.0,0.011183500289916992,0.2521636486053467,None,2,[0 0 1 1 1 0 2 0 0 0 0 0 0 1 1 1 2 0 0 0 0]
21,Egreedy,1,21,4.0,0.016239166259765625,0.2684028148651123,None,3,[0 0 1 1 1 0 2 0 0 0 0 0 0 1 1 1 0 0 0 0 0]
22,Egreedy,1,22,4.0,0.0164797306060791,0.2848825454711914,None,3,[0 0 1 1 1 1 0 1 0 0 0 2 0 0 0 0 0 0 1 0 0]
