#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5,140.29083013534546,140.29083013534546,None,1,[0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0 0
 0 0]
1,Egreedy,1,1,9.5,0.014110326766967773,140.30494046211243,None,2,[1 2 0 0 0 0 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 0 0 0 0 2 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 0 0 0 0 1 0 1 1 1 1 0 0 0
 1 0]
2,Egreedy,1,2,9.75,0.020070314407348633,140.32501077651978,None,3,[1 2 0 0 0 0 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 0 1 1 1 1 0 0 0 0 0 2 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 1 1 0 0 0 0 1 2 0 0 0 0 0 0 0
 1 0]
3,Egreedy,1,3,9.5,0.0068302154541015625,140.33184099197388,None,1,[0 0 0 1 0 1 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2
 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0
 1 0]
4,Egreedy,1,4,10.0,0.01864790916442871,140.3504889011383,None,3,[0 0 0 1 0 1 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2
 0 0 0 0 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0
 1 0]
5,Egreedy,1,5,9.25,0.018076181411743164,140.36856508255005,None,3,[0 0 0 1 0 1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0
 1 0]
6,Egreedy,1,6,9.25,0.012181997299194336,140.38074707984924,None,2,[0 0 0 1 0 1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0
 1 1]
7,Egreedy,1,7,9.5,0.018613815307617188,140.39936089515686,None,3,[0 0 0 1 0 1 0 1 1 0 1 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0
 1 1]
8,Egreedy,1,8,9.5,0.024648666381835938,140.4240095615387,None,4,[0 0 0 1 0 1 0 1 1 0 1 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0
 0 0 0 0 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 1]
9,Egreedy,1,9,10.0,0.025645017623901367,140.4496545791626,None,4,[1 2 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 1 1 1 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0
 0 0 0 1 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0
 1 0]
10,Explanation,1,10,9.0,0.009375572204589844,140.4590301513672,None,1,[1 2 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 1 1 1 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0
 1 0]
11,Egreedy,1,11,10.0,0.03022456169128418,140.48925471305847,None,4,[1 2 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 1 1 1 2 0 0 0 0 2 0 0 0 0 0 1 1 1 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0
 1 0]
12,Egreedy,1,12,8.0,0.008351564407348633,140.49760627746582,None,1,[1 2 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 1 1 1 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
 0 0]
13,Egreedy,1,13,8.25,0.007908105850219727,140.50551438331604,None,1,[1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
 1 0 1 1 0 1 0 1 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
 0 0]
14,Egreedy,1,14,7.75,0.02956414222717285,140.5350785255432,None,4,[1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
 1 0 1 1 0 1 0 1 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1
 0 1]
15,Egreedy,1,15,7.5,0.007546186447143555,140.54262471199036,None,1,[1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
 1 0 1 1 0 1 0 1 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1
 0 1]
16,Egreedy,1,16,7.5,0.014757633209228516,140.55738234519958,None,2,[1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0
 1 0 1 1 0 1 0 1 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1
 0 0]
17,Egreedy,1,17,8.0,0.007304191589355469,140.56468653678894,None,1,[1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0
 1 0 1 1 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1
 0 0]
18,Egreedy,1,18,8.25,0.02221369743347168,140.5869002342224,None,3,[1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0
 0 0 1 1 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 1
 0 0]
19,Egreedy,1,19,9.0,0.00756525993347168,140.59446549415588,None,1,[1 0 0 0 0 0 0 1 0 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0
 0 0 1 1 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 1
 0 0]
20,Explanation,1,20,8.75,0.008632898330688477,140.60309839248657,None,1,[1 0 0 0 0 0 0 1 0 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
 0 0 1 1 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 1
 0 0]
21,Egreedy,1,21,10.75,0.06326651573181152,140.66636490821838,None,7,[1 0 0 0 0 1 0 0 0 1 0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0 1 0 1 0 0
 1 0 1 1 0 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 1 1 0 1 2 0 0 0 0 2 0 0 0 0 0 1 1
 0 0]
22,Egreedy,1,22,10.75,0.018138885498046875,140.68450379371643,None,2,[1 0 0 0 0 1 0 0 0 1 0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0 1 0 1 0 0
