#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel,si,ni
0,NewPanel,1,0,6.5,0.02135181427001953,0.02135181427001953,None,1,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
1,Egreedy,1,1,6.5,0.015273332595825195,0.03662514686584473,None,1,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 2 0 0 0 0 0 1 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
2,Egreedy,1,2,6.25,0.01264643669128418,0.049271583557128906,None,1,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 2 0 0 0 0 0 1 1 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
3,Egreedy,1,3,4.75,0.014682769775390625,0.06395435333251953,None,1,[0 0 1 1 1 1 0 1 1 0 1 0 0 0 0 0 0 2 0 0 0 0 0 1 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
4,Egreedy,1,4,4.75,0.0265045166015625,0.09045886993408203,None,2,[0 0 1 1 1 1 0 1 1 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
5,Egreedy,1,5,4.5,0.0531003475189209,0.14355921745300293,None,4,[0 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
6,Egreedy,1,6,5.0,0.01354837417602539,0.15710759162902832,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
7,Egreedy,1,7,4.75,0.025342941284179688,0.182450532913208,None,2,[0 0 0 1 1 1 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
8,Egreedy,1,8,4.5,0.025035619735717773,0.20748615264892578,None,2,[0 0 0 1 1 1 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
9,Egreedy,1,9,4.5,0.06103205680847168,0.26851820945739746,None,5,[1 0 0 1 1 1 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 1 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
10,Egreedy,1,10,4.25,0.038877248764038086,0.30739545822143555,None,3,[1 0 0 1 1 1 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
11,Egreedy,1,11,3.5,0.037114620208740234,0.3445100784301758,None,3,[1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
12,Egreedy,1,12,4.5,0.03548550605773926,0.37999558448791504,None,3,[0 0 0 1 0 1 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
13,Egreedy,1,13,4.0,0.0497891902923584,0.42978477478027344,None,4,[1 0 0 1 0 1 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
14,Egreedy,1,14,2.75,0.03786134719848633,0.46764612197875977,None,3,[1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
15,Egreedy,1,15,3.25,0.023389816284179688,0.49103593826293945,None,2,[0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 2 0 0 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
16,Egreedy,1,16,2.5,0.04858565330505371,0.5396215915679932,None,4,[0 2 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 2 0 0 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
17,Egreedy,1,17,2.25,0.06320858001708984,0.602830171585083,None,5,[0 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 2 0 0 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
18,Egreedy,1,18,2.0,0.02446579933166504,0.627295970916748,None,2,[0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
19,Egreedy,1,19,2.5,0.07571840286254883,0.7030143737792969,None,6,[0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
20,Egreedy,1,20,2.75,0.06390881538391113,0.766923189163208,None,5,[0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 1 0 0 0 1 1 1 0 0 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
21,Egreedy,1,21,5.25,0.016449451446533203,0.7833726406097412,None,1,[0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
22,Egreedy,1,22,6.25,0.09295105934143066,0.8763236999511719,None,7,[0 0 0 1 1 0 2 0 0 0 0 2 0 0 0 0 2 0 0 1 0 1 0 0 1 1 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
23,Egreedy,1,23,6.0,0.011992692947387695,0.8883163928985596,None,1,[0 0 0 1 1 0 2 0 0 0 0 2 0 0 0 0 2 0 0 1 0 1 0 0 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
24,Egreedy,1,24,5.0,0.012056350708007812,0.9003727436065674,None,1,[0 0 0 1 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
25,Egreedy,1,25,3.5,0.013094902038574219,0.9134676456451416,None,1,[0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
26,Egreedy,1,26,2.5,0.024773836135864258,0.9382414817810059,None,2,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
27,Egreedy,1,27,2.25,0.03789710998535156,0.9761385917663574,None,3,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
28,Egreedy,1,28,2.25,0.023306608200073242,0.9994451999664307,None,2,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
29,Egreedy,1,29,5.5,0.07728457450866699,1.0767297744750977,None,6,[0 0 0 1 1 0 0 0 1 0 0 2 0 0 0 0 2 0 1 1 0 1 0 0 1 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
30,Egreedy,1,30,5.5,0.024411678314208984,1.1011414527893066,None,2,[0 0 0 1 1 0 0 0 1 0 1 2 0 0 0 0 2 0 1 1 0 0 0 0 1 0 1],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
31,Egreedy,1,31,5.25,0.012109756469726562,1.1132512092590332,None,1,[0 0 0 1 1 0 0 0 1 0 1 2 0 0 0 0 2 0 1 1 0 0 0 0 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
32,Egreedy,1,32,5.0,0.049137115478515625,1.1623883247375488,None,4,[0 0 1 1 1 0 0 0 1 0 1 0 0 0 0 0 2 0 1 1 0 0 0 1 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
33,Egreedy,1,33,4.75,0.01217794418334961,1.1745662689208984,None,1,[0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 2 0 1 1 0 0 0 1 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
34,Egreedy,1,34,4.75,0.02472710609436035,1.1992933750152588,None,2,[0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 2 0 1 1 0 0 0 1 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
35,Egreedy,1,35,3.25,0.013773918151855469,1.2130672931671143,None,1,[0 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 2 0 1 1 0 0 0 1 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
36,Egreedy,1,36,3.0,0.011805295944213867,1.2248725891113281,None,1,[0 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 2 0 1 1 0 0 0 0 1 1 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
37,Egreedy,1,37,3.5,0.013155460357666016,1.2380280494689941,None,1,[0 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 2 0 1 1 0 0 2 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
38,Egreedy,1,38,5.5,0.06337428092956543,1.3014023303985596,None,5,[0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 2 0 1 1 0 0 0 1 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
39,Egreedy,1,39,5.5,0.036743879318237305,1.3381462097167969,None,3,[0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 2 0 1 1 1 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
40,Egreedy,1,40,4.75,0.013172388076782227,1.351318597793579,None,1,[0 0 0 1 0 0 0 0 0 1 0 2 0 0 0 0 2 0 1 1 1 0 0 0 0 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
41,Egreedy,1,41,4.75,0.025671720504760742,1.3769903182983398,None,2,[0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0],[1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1.]
