#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5,0.03197789192199707,0.03197789192199707,None,1,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
1,Explanation,1,1,6.25,0.025624752044677734,0.057602643966674805,None,1,[0 0 1 1 1 1 0 0 1 1 1 2 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
2,Explanation,1,2,6.0,0.009026050567626953,0.06662869453430176,None,1,[0 0 1 1 1 0 0 0 1 1 1 2 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
3,Explanation,1,3,5.75,0.025362253189086914,0.09199094772338867,None,1,[0 0 1 1 1 0 0 0 1 0 1 2 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
4,Explanation,1,4,3.0,0.00878000259399414,0.10077095031738281,None,1,[0 2 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
5,Explanation,1,5,2.75,0.009183645248413086,0.1099545955657959,None,1,[0 2 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 1 1 1]
6,Explanation,1,6,2.5,0.02488994598388672,0.13484454154968262,None,1,[0 2 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 1 1]
7,Explanation,1,7,2.25,0.008524656295776367,0.14336919784545898,None,1,[0 2 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1]
8,Explanation,1,8,2.0,0.02474355697631836,0.16811275482177734,None,1,[0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1]
9,Explanation,1,9,1.75,0.008190393447875977,0.17630314826965332,None,1,[0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1]
10,Explanation,1,10,1.5,0.02459716796875,0.20090031623840332,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1]
11,Explanation,1,11,1.25,0.008053779602050781,0.2089540958404541,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0]
12,Explanation,1,12,1.0,0.024338483810424805,0.2332925796508789,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0]
13,Explanation,1,13,0.75,0.007801055908203125,0.24109363555908203,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
14,Explanation,1,14,0.5,0.02437615394592285,0.2654697895050049,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
15,Explanation,1,15,0.25,0.024222612380981445,0.28969240188598633,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
16,Explanation,1,17,0.0,0.008007049560546875,0.2976994514465332,0,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
