#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5,22.97652006149292,22.97652006149292,None,1,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1,Egreedy,1,1,7.25,0.014043569564819336,22.99056363105774,None,2,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1 1
 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0]
2,Egreedy,1,2,7.5,0.006757974624633789,22.997321605682373,None,1,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1
 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0]
3,Egreedy,1,3,7.25,0.013338327407836914,23.01065993309021,None,2,[0 0 1 1 1 0 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1
 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0]
4,Egreedy,1,4,6.25,0.006655216217041016,23.01731514930725,None,1,[0 0 1 1 1 0 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
5,Egreedy,1,5,9.5,0.02688765525817871,23.04420280456543,None,4,[0 0 0 1 1 0 0 1 1 1 1 2 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1
 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0]
6,Egreedy,1,6,9.25,0.013536691665649414,23.05773949623108,None,2,[0 0 0 1 1 0 0 1 1 1 1 2 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1
 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0]
7,Egreedy,1,7,9.0,0.006710052490234375,23.064449548721313,None,1,[0 0 0 1 1 0 0 0 1 1 1 2 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1
 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0]
8,Egreedy,1,8,8.75,0.006612062454223633,23.071061611175537,None,1,[0 0 0 1 1 0 0 0 1 1 1 2 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1
 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0]
9,Egreedy,1,9,8.25,0.019416332244873047,23.09047794342041,None,3,[0 0 0 1 1 0 0 1 1 1 1 2 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1
 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0]
10,Explanation,1,10,7.25,0.009983539581298828,23.10046148300171,None,1,[0 0 0 1 1 0 0 1 1 1 1 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1
 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0]
11,Egreedy,1,11,8.5,0.055811405181884766,23.156272888183594,None,7,[0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 2 2 0 0 1 1 1 0 1 0 1 0 2 0 0 0 0 0 0 1 1
 0 0 0 0 1 1 0 0 0 1 0 0 0 1 1 0]
12,Egreedy,1,12,7.5,0.008649110794067383,23.16492199897766,None,1,[0 2 0 0 0 0 0 0 1 1 0 0 0 1 1 0 2 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 1 1
