#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5,690.8536260128021,690.8536260128021,None,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
1,Egreedy,1,1,7.25,0.01505422592163086,690.8686802387238,None,2,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1]
2,Egreedy,1,2,10.75,0.045328617095947266,690.9140088558197,None,6,[0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 2 0 0 0 0 0 2 0 1 0 0 1 0 0 1 0 0 0 0 0 0
 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 2 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1]
3,Egreedy,1,3,13.0,0.009181499481201172,690.9231903553009,None,1,[1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 2 0 1 0 0 1 0 0 1 0 0 2 0 0 0
 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 1 0 0 1 0 1 0 2 0 0 0 0 0
 1 0 0 0 0 0 1 0 0 0 1 1 1 0 0 1 1 0 1]
4,Egreedy,1,4,13.0,0.01623678207397461,690.9394271373749,None,2,[1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 2 0 1 0 0 1 0 0 1 0 0 2 0 0 0
 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 1 0 0 1 0 1 0 2 0 0 0 0 0
 1 0 0 1 0 0 1 0 0 0 1 1 1 0 0 1 1 0 1]
5,Egreedy,1,5,13.75,0.009401321411132812,690.948828458786,None,1,[1 0 0 0 1 1 0 0 0 1 0 0 1 1 0 0 2 0 0 0 0 0 2 0 1 0 0 1 0 1 0 0 0 0 0 0 1
 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0
 1 1 0 1 2 0 0 0 0 0 1 1 1 0 0 1 0 0 1]
6,Egreedy,1,6,14.5,0.01648736000061035,690.9653158187866,None,2,[1 0 1 0 1 1 0 0 0 1 0 0 1 1 0 0 2 0 0 0 0 0 2 0 1 0 0 1 0 1 0 0 0 0 0 0 1
 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0
 1 1 0 1 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0]
7,Egreedy,1,7,14.25,0.007624149322509766,690.9729399681091,None,1,[1 0 1 0 1 1 0 0 0 1 0 0 1 1 0 0 2 0 0 0 0 0 2 0 1 0 0 0 0 1 0 0 0 0 0 0 1
 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0
 1 1 0 1 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0]
8,Egreedy,1,8,13.5,0.04070568084716797,691.0136456489563,None,5,[1 0 1 0 1 1 0 0 0 1 0 0 1 1 0 0 2 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1
 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0
 1 1 0 1 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0]
9,Egreedy,1,9,13.25,0.008005142211914062,691.0216507911682,None,1,[1 0 1 0 1 0 0 0 0 1 0 0 1 1 0 0 2 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1
 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0
 1 1 0 1 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0]
10,Explanation,1,10,12.25,0.012125968933105469,691.0337767601013,None,1,[1 0 1 0 1 0 0 0 0 1 0 0 1 1 0 0 2 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1
 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0
 1 1 0 1 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0]
11,Egreedy,1,11,12.75,0.018764495849609375,691.0525412559509,None,2,[1 0 1 1 1 0 0 0 0 1 0 0 1 1 0 0 2 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1
 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
 1 1 0 1 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0]
12,Egreedy,1,12,12.5,0.009105205535888672,691.0616464614868,None,1,[1 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 2 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1
 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
 1 1 0 1 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0]
13,Egreedy,1,13,13.0,0.04656243324279785,691.1082088947296,None,5,[1 0 1 1 1 0 2 0 0 0 0 0 1 1 0 0 0 0 1 1 0 2 2 2 0 0 0 0 0 1 0 0 0 0 1 0 1
 0 0 1 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 1 1 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0
 1 0 0 1 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0]
14,Egreedy,1,14,13.25,0.009160280227661133,691.1173691749573,None,1,[0 0 1 1 1 0 2 0 0 0 0 0 1 1 0 0 0 0 1 1 0 2 2 2 0 0 0 0 0 1 0 0 0 0 1 0 1
 0 0 1 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 1 1 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0
 1 0 0 1 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0]
15,Egreedy,1,15,13.5,0.018186330795288086,691.1355555057526,None,2,[0 0 1 1 1 0 2 0 0 0 0 0 1 1 0 0 0 0 1 1 0 2 2 2 0 0 0 0 0 1 0 0 0 0 1 0 1
 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0
 1 0 0 1 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0]
16,Egreedy,1,16,13.0,0.026951074600219727,691.1625065803528,None,3,[0 0 1 1 1 0 2 0 0 0 0 0 1 1 1 0 0 0 1 1 0 2 2 2 0 0 0 0 0 1 0 0 0 0 1 0 1
 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0
 1 0 1 1 2 0 0 0 0 0 1 1 1 0 0 0 0 0 0]
17,Egreedy,1,17,13.25,0.009011268615722656,691.1715178489685,None,1,[0 0 1 1 1 0 2 0 0 0 0 0 1 1 1 0 0 0 1 1 0 2 2 2 0 0 0 0 0 1 0 0 0 0 1 0 1
 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0
 1 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0]
18,Egreedy,1,18,12.25,0.01804828643798828,691.1895661354065,None,2,[0 0 1 1 1 0 2 0 0 0 0 0 1 1 1 0 0 0 1 1 0 2 2 2 0 0 0 0 0 1 0 0 0 0 1 0 1
 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0
 1 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0]
19,Egreedy,1,19,12.0,0.008795022964477539,691.198361158371,None,1,[0 0 1 1 1 0 2 0 0 0 0 0 1 1 1 0 0 0 1 1 0 2 2 2 0 0 0 0 0 1 0 0 0 0 0 0 1
 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0
 1 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0]
20,Explanation,1,20,11.0,0.011443138122558594,691.2098042964935,None,1,[0 0 1 1 1 0 2 0 0 0 0 0 1 1 1 0 0 0 1 1 0 2 2 2 0 0 0 0 0 1 0 0 0 0 0 0 1
 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0]
21,Egreedy,1,21,10.25,0.030464649200439453,691.240268945694,None,3,[0 0 1 1 1 0 2 0 0 0 0 0 1 1 1 0 0 0 1 1 0 2 0 2 0 0 0 0 0 1 0 0 1 0 0 0 1
 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0]
22,Egreedy,1,22,10.0,0.010244369506835938,691.2505133152008,None,1,[0 0 1 1 1 0 2 0 0 0 0 0 1 1 1 0 0 0 1 1 0 2 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1
 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0]
23,Egreedy,1,23,10.5,0.08205294609069824,691.3325662612915,None,8,[0 0 1 1 1 0 2 0 0 0 0 0 1 1 1 0 0 0 1 1 0 2 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1
 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0
 1 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0]
24,Egreedy,1,24,10.25,0.010189294815063477,691.3427555561066,None,1,[0 0 1 1 1 0 2 0 0 0 0 0 1 1 1 0 0 0 1 1 0 2 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1
 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0
 1 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0]
25,Egreedy,1,25,10.0,0.02004861831665039,691.3628041744232,None,2,[0 0 1 1 1 0 2 0 0 0 0 0 1 1 1 0 0 0 1 0 0 2 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1
 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0
 1 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0]
26,Egreedy,1,26,12.0,0.011580705642700195,691.3743848800659,None,1,[0 0 1 1 1 0 2 0 0 0 0 0 1 1 0 0 2 0 0 0 0 2 2 2 0 0 0 0 0 0 1 1 1 0 1 1 0
 0 0 1 0 0 0 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0
 1 0 1 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
27,Egreedy,1,27,12.0,0.0408632755279541,691.4152481555939,None,4,[0 0 1 1 1 0 2 0 0 0 0 0 1 1 0 0 2 0 0 0 0 2 2 2 0 0 0 0 0 0 1 0 1 0 1 1 0
 0 0 1 0 0 0 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0
 1 0 1 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
28,Egreedy,1,28,11.5,0.01119089126586914,691.4264390468597,None,1,[0 0 1 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 1 1 0 0 2 2 0 0 0 0 2 0 0 0 0 0 1 1 1
 0 0 1 0 0 1 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0
 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0]
29,Egreedy,1,29,11.5,0.011547565460205078,691.43798661232,None,1,[0 0 1 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 1
 0 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 1 2 0 0 0 0 0 0 0 1 0 0 1 1 0 1]
30,Explanation,1,30,11.25,0.011643409729003906,691.449630022049,None,1,[0 0 1 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 1
 0 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 1 2 0 0 0 0 0 0 0 1 0 0 1 1 0 1]
31,Egreedy,1,31,11.0,0.034496307373046875,691.484126329422,None,3,[1 0 1 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 1
 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 0 2 0 0 0 0 0 0 0 1 0 0 1 1 0 1]
