#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
5,Egreedy,1,5,7.5,0.022649049758911133,173.870178937912,None,3,[0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 1 0 0 0 1 1 0 0 0
 0 0 0 1 0 0 1 1 0 2 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 1 1 0 0 2 0 0 0 0 0 0 0
 0 0]
6,Egreedy,1,6,7.75,0.03784346580505371,173.90802240371704,None,5,[0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 1 0 0
 0 0 1 1 0 0 1 0 0 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 0 0
 0 0]
7,Egreedy,1,7,8.25,0.015158414840698242,173.92318081855774,None,2,[0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 1 0 0 2 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0
 0 0 1 1 0 0 1 0 0 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 0 0
 0 0]
8,Egreedy,1,8,9.25,0.007359743118286133,173.93054056167603,None,1,[0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0
 0 0 1 1 0 0 1 0 0 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 0 0
 0 0]
9,Egreedy,1,9,9.0,0.0072498321533203125,173.93779039382935,None,1,[0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0
 0 0 1 1 0 0 1 0 0 2 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 0 0
 0 0]
10,Egreedy,1,10,8.75,0.007281303405761719,173.9450716972351,None,1,[0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0
 0 0 1 1 0 0 1 0 0 2 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 0 0
 0 0]
11,Egreedy,1,11,8.5,0.023093461990356445,173.96816515922546,None,3,[0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0
 1 0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 1 1
 1 0]
12,Egreedy,1,12,9.25,0.015991687774658203,173.98415684700012,None,2,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0
 1 0 1 1 0 1 1 0 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 1 1
 1 0]
13,Egreedy,1,13,9.25,0.014425516128540039,173.99858236312866,None,2,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0
 1 0 1 1 0 1 1 0 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 1 1
 1 0]
14,Egreedy,1,14,8.25,0.007542610168457031,174.00612497329712,None,1,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0
 1 0 1 1 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 1 1
 1 0]
15,Egreedy,1,15,7.25,0.007069826126098633,174.01319479942322,None,1,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0
 1 0 1 1 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 1 1
 1 0]
16,Egreedy,1,16,8.25,0.008466243743896484,174.02166104316711,None,1,[0 0 0 1 0 0 0 0 0 1 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0
 1 1 1 1 2 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0
 1 0]
17,Egreedy,1,17,9.0,0.06918478012084961,174.09084582328796,None,9,[0 0 0 1 1 0 0 1 1 1 1 0 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0
 1 1 1 1 2 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
 1 1]
18,Egreedy,1,18,8.25,0.01612257957458496,174.10696840286255,None,2,[0 0 0 1 1 0 0 1 1 1 1 0 1 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0
 1 1 1 1 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
 1 1]
19,Egreedy,1,19,8.0,0.007819890975952148,174.1147882938385,None,1,[0 0 0 1 1 0 0 1 1 1 1 0 1 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0
 1 1 1 1 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
 1 1]
20,Egreedy,1,20,8.0,0.015760421752929688,174.13054871559143,None,2,[0 0 0 1 1 0 0 1 1 1 1 0 1 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0
 1 1 1 1 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
 1 1]
21,Egreedy,1,21,9.0,0.039749860763549805,174.17029857635498,None,5,[0 0 0 1 1 0 0 1 1 1 1 0 1 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0
 1 1 1 1 2 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
 1 1]
22,Egreedy,1,22,9.75,0.007833480834960938,174.17813205718994,None,1,[0 0 0 1 1 0 0 1 1 1 1 0 1 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0
 1 1 1 1 2 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0
 1 1]
23,Egreedy,1,23,9.75,0.007521152496337891,174.18565320968628,None,1,[0 0 0 1 1 0 0 1 1 1 1 0 1 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 2
 0 0 0 0 2 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0
 1 1]
24,Egreedy,1,24,10.75,0.02323174476623535,174.20888495445251,None,3,[0 0 0 1 1 0 0 1 1 1 1 0 1 0 1 1 0 0 1 0 0 0 1 1 0 1 0 0 0 0 1 0 0 1 0 0 2
 0 0 0 0 2 0 0 0 0 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0
 1 1]
25,Egreedy,1,25,11.75,0.09682822227478027,174.3057131767273,None,12,[0 0 1 1 1 0 0 1 1 0 1 2 0 0 0 0 0 0 1 0 0 0 1 1 1 1 0 1 1 0 1 0 0 1 0 1 2
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 1 0 1 0 1 1 2 0 0 0 0 0 1 0
 1 1]
26,Egreedy,1,26,11.25,0.017719268798828125,174.32343244552612,None,2,[0 0 1 1 1 0 0 0 0 0 1 2 0 0 0 0 0 1 1 1 0 0 1 0 1 1 0 1 1 0 0 0 1 1 1 1 0
 0 0 1 0 0 0 0 1 1 0 0 0 0 1 2 0 0 0 0 0 0 0 1 0 0 1 0 1 1 2 0 0 0 0 0 1 0
 1 1]
27,Egreedy,1,27,9.5,0.008959770202636719,174.33239221572876,None,1,[0 0 1 1 1 0 0 0 0 0 1 0 0 0 1 0 0 1 1 1 0 0 1 0 0 1 0 1 1 0 0 0 1 1 1 1 0
 0 0 1 0 0 0 0 1 1 0 0 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 0
 1 1]
28,Egreedy,1,28,9.5,0.0325930118560791,174.36498522758484,None,4,[1 0 1 1 1 0 0 1 0 0 1 0 0 0 1 0 0 1 1 1 0 0 1 0 0 1 0 1 1 0 0 0 1 1 1 0 0
 0 0 1 0 0 1 0 1 1 0 0 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 0
 1 1]
29,Egreedy,1,29,9.5,0.015899658203125,174.38088488578796,None,2,[1 0 1 1 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 1 1 0 1 0 1 1 0 0 0 1 1 1 0 0
 0 0 1 0 0 1 0 1 1 0 0 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 0
 1 1]
30,Egreedy,1,30,9.25,0.008145570755004883,174.38903045654297,None,1,[1 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 1 1 0 1 0 1 1 0 0 0 1 1 1 0 0
 0 0 1 0 0 1 0 1 1 0 0 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 0
 1 1]
31,Egreedy,1,31,9.0,0.007834911346435547,174.3968653678894,None,1,[1 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 1 0 1 0 1 1 0 0 0 1 1 1 0 0
 0 0 1 0 0 1 0 1 1 0 0 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 0
 1 1]
32,Egreedy,1,32,8.75,0.00782632827758789,174.404691696167,None,1,[1 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 1 0 1 0 1 1 0 0 0 1 1 1 0 0
 0 0 1 0 0 1 0 1 1 0 0 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0
 1 1]
33,Egreedy,1,33,8.5,0.0077304840087890625,174.41242218017578,None,1,[1 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 1 0 1 0 1 1 0 0 0 1 1 1 0 0
 0 0 1 0 0 1 0 1 1 0 0 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0
 1 1]
34,Egreedy,1,34,10.0,0.032350778579711914,174.4447729587555,None,4,[0 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 1 0 1 0 1 1 1 0 0 1 1 1 1 2
 0 0 0 0 0 1 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 1
 1 1]
35,Egreedy,1,35,10.25,0.03870582580566406,174.48347878456116,None,5,[0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 1 0 1 0 1 1 1 0 0 1 1 1 1 2
 0 0 0 0 0 1 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 0 0 0 0 1
 1 1]
36,Egreedy,1,36,10.0,0.007977962493896484,174.49145674705505,None,1,[0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 1 0 1 0 1 1 1 0 0 1 0 1 1 2
 0 0 0 0 0 1 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 0 0 0 0 1
 1 1]
37,Egreedy,1,37,8.75,0.009066104888916016,174.50052285194397,None,1,[0 0 1 0 1 1 2 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 1 1 0 0 0 0 1 1 2
 0 0 0 0 0 1 0 1 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 1
 1 1]
38,Egreedy,1,38,8.5,0.007853031158447266,174.50837588310242,None,1,[0 0 1 0 1 1 2 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 1 1 0 0 0 0 1 1 2
 0 0 0 0 0 1 0 1 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0
 1 1]
39,Egreedy,1,39,8.75,0.007364034652709961,174.51573991775513,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 1 1 0 0 0 0 1 1 2
 0 0 0 0 0 1 0 1 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0
 1 1]
40,Egreedy,1,40,8.5,0.0074613094329833984,174.5232012271881,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 1 1 0 0 0 0 1 1 2
 0 0 0 0 0 1 0 1 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0
 1 0]
41,Egreedy,1,41,8.25,0.009032011032104492,174.53223323822021,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 1 0 1 1 0 1 1 0 1 0 1 1 1 0 0 0 0 1 1 0
 0 1 0 0 0 1 0 1 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0
 1 0]
42,Egreedy,1,42,8.0,0.0075664520263671875,174.53979969024658,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 1 0 1 1 0 1 1 0 0 0 1 1 1 0 0 0 0 1 1 0
 0 1 0 0 0 1 0 1 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0
 1 0]
43,Egreedy,1,43,7.75,0.007560253143310547,174.5473599433899,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 1 1 0 0 0 1 1 1 0 0 0 0 1 1 0
 0 1 0 0 0 1 0 1 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0
 1 0]
44,Egreedy,1,44,9.75,0.022670984268188477,174.57003092765808,None,3,[0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 1 1 0 0 0 1 1 1 0 0 0 0 1 1 0
 1 1 0 0 0 1 0 1 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0
 1 0]
45,Egreedy,1,45,9.75,0.014914751052856445,174.58494567871094,None,2,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 1 0 0 0 1 1 1 0 0 0 0 1 1 0
 1 1 0 0 0 1 0 1 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0
 1 1]
46,Egreedy,1,46,9.5,0.0074651241302490234,174.5924108028412,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 1 0 0 0 1 1 1 0 0 0 0 0 1 0
 1 1 0 0 0 1 0 1 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0
 1 1]
47,Egreedy,1,47,10.25,0.007543087005615234,174.5999538898468,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 1 0 0 0 1 1 1 0 2 0 0 0 0 0
 1 1 0 0 0 1 0 1 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0
 1 1]
48,Egreedy,1,48,9.75,0.04527473449707031,174.64522862434387,None,6,[0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 1 1 1 0 0 1 1 1 0 2 0 0 0 0 0
 1 1 0 0 0 1 0 1 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0
 1 1]
49,Egreedy,1,49,9.5,0.007462263107299805,174.65269088745117,None,1,[0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 1 1 1 0 0 1 1 1 0 2 0 0 0 0 0
 0 1 0 0 0 1 0 1 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0
 1 1]
50,Egreedy,1,50,9.25,0.007202625274658203,174.65989351272583,None,1,[0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 1 1 0 0 1 1 1 0 2 0 0 0 0 0
 0 1 0 0 0 1 0 1 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0
 1 1]
51,Egreedy,1,51,8.75,0.03166627883911133,174.69155979156494,None,4,[0 0 0 0 1 0 2 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 1 1 1 0 0 1 1 0 2 0 0 0 0 0
 0 1 0 1 0 1 0 1 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0
 1 1]
52,Egreedy,1,52,9.25,0.016644001007080078,174.70820379257202,None,2,[1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 1 0 1 1 1 1 0 0 1 0 0 2 0 0 0 0 0
 0 1 0 1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0
 1 1]
53,Egreedy,1,53,10.25,0.016211748123168945,174.7244155406952,None,2,[1 0 1 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 1 1 0 1 1 1 1 0 0 1 0 0 2 0 0 0 0 0
 0 1 0 1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0
 1 1]
54,Egreedy,1,54,9.0,0.007864236831665039,174.73227977752686,None,1,[1 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 1 1 1 0 0 1 0 0 2 0 0 0 0 0
 0 1 0 1 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0
 1 1]
55,Egreedy,1,55,8.75,0.007558584213256836,174.7398383617401,None,1,[1 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 1 1 1 0 0 1 0 0 2 0 0 0 0 0
 0 1 0 1 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0
 1 1]
56,Egreedy,1,56,10.0,0.06976580619812012,174.80960416793823,None,9,[1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 1 1 1 0 1 1 0 0 2 0 0 0 0 0
 0 1 0 1 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0
 1 1]
57,Egreedy,1,57,10.5,0.015779733657836914,174.82538390159607,None,2,[1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 1 1 1 2 0 0 0 0 2 0 0 0 0 0
 0 1 0 1 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0
 1 1]
58,Egreedy,1,58,10.75,0.007613658905029297,174.8329975605011,None,1,[1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 1 1 1 2 0 0 0 0 2 0 0 0 0 0
 0 1 0 1 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 0 0
 0 0]
59,Egreedy,1,59,10.75,0.014618158340454102,174.84761571884155,None,2,[1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 1 1 0 2 0 0 0 0 2 0 0 0 0 0
 0 1 0 1 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 1 1 1 2 0 0
 0 0]
60,Egreedy,1,60,9.75,0.00777745246887207,174.85539317131042,None,1,[1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 1 1 0 2 0 0 0 0 2 0 0 0 0 0
 0 1 0 1 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 2 0 0
 0 0]
61,Egreedy,1,61,9.0,0.05996370315551758,174.91535687446594,None,8,[1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 1 1 0 2 0 0 0 0 2 0 0 0 0 0
 1 1 0 1 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 2 0 0
 0 0]
62,Egreedy,1,62,10.75,0.07732105255126953,174.9926779270172,None,10,[1 0 0 0 1 1 0 1 1 0 0 2 0 0 0 0 0 1 0 1 1 0 1 1 1 0 2 0 0 0 0 0 1 1 0 1 0
 1 1 0 1 0 1 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 2 0 0
 0 0]
63,Egreedy,1,63,10.5,0.00826120376586914,175.00093913078308,None,1,[1 0 0 0 1 1 0 1 1 0 0 2 0 0 0 0 0 1 0 1 1 0 1 1 1 0 2 0 0 0 0 0 1 1 0 1 0
 1 1 0 1 0 1 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 0 0
 0 0]
64,Egreedy,1,64,9.5,0.0080108642578125,175.0089499950409,None,1,[1 0 0 0 1 1 0 1 1 0 0 2 0 0 0 0 0 1 0 1 1 0 1 1 1 0 2 0 0 0 0 0 1 1 0 1 0
 1 1 0 1 0 1 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0
 0 0]
65,Egreedy,1,65,9.75,0.007800102233886719,175.01675009727478,None,1,[1 0 0 0 1 1 0 1 1 0 0 2 0 0 0 0 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 1 1 0 1 0
 1 1 0 1 0 1 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0
 0 0]
66,Egreedy,1,66,9.5,0.015262126922607422,175.0320122241974,None,2,[1 0 0 0 1 1 0 1 1 0 0 2 0 0 0 0 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0 0 1 1 0 1 0
 1 0 0 1 0 1 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0
 0 0]
67,Egreedy,1,67,8.75,0.015202045440673828,175.04721426963806,None,2,[1 0 0 0 1 1 0 1 1 0 0 2 0 0 0 0 2 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 1 0
 1 0 0 1 0 1 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0
 0 0]
68,Egreedy,1,68,9.75,0.015660762786865234,175.06287503242493,None,2,[1 0 0 0 1 1 0 1 1 0 1 2 0 0 0 0 2 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 1 0
 1 0 0 1 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0
 0 0]
69,Egreedy,1,69,9.5,0.007665157318115234,175.07054018974304,None,1,[1 0 0 0 1 0 0 1 1 0 1 2 0 0 0 0 2 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 1 0
 1 0 0 1 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0
 0 0]
70,Egreedy,1,70,9.75,0.0788736343383789,175.14941382408142,None,10,[1 0 0 1 1 0 0 1 1 0 1 0 0 0 0 1 2 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 1 1 1 0
 1 0 1 1 0 1 1 0 0 0 0 1 1 0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0
 0 0]
71,Egreedy,1,71,10.5,0.01653265953063965,175.16594648361206,None,2,[1 0 0 1 1 0 0 1 1 0 1 0 0 0 0 1 2 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 1 1 1 0
 1 0 1 1 2 0 0 0 0 0 0 1 1 0 2 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 1 0
 0 0]
