#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5,0.0963277816772461,0.0963277816772461,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
1,Explanation,1,1,6.5,0.009988069534301758,0.10631585121154785,None,1,[0 0 1 1 1 1 0 0 0 0 0 2 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
2,Explanation,1,2,6.25,0.00946950912475586,0.11578536033630371,None,1,[0 0 1 1 1 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
3,Explanation,1,3,5.25,0.009812593460083008,0.12559795379638672,None,1,[0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0]
4,Explanation,1,4,4.25,0.009222030639648438,0.13481998443603516,None,1,[0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0]
5,Explanation,1,5,4.25,0.008729696273803711,0.14354968070983887,None,1,[0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
6,Explanation,1,6,1.25,0.008434295654296875,0.15198397636413574,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
7,Explanation,1,7,1.0,0.008284330368041992,0.16026830673217773,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
8,Explanation,1,8,0.75,0.008330583572387695,0.16859889030456543,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
9,Explanation,1,9,0.5,0.008089542388916016,0.17668843269348145,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
10,Explanation,1,10,0.25,0.008044242858886719,0.18473267555236816,None,1,[1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
11,Explanation,1,12,0.0,0.008090496063232422,0.19282317161560059,0,1,[1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
