#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,5.5,0.0040662288665771484,0.0040662288665771484,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
1,Explanation,1,1,5.25,0.005545616149902344,0.009611845016479492,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 1 0 1 1 0 1 1 1 1]
2,Explanation,1,2,4.5,0.005346059799194336,0.014957904815673828,None,1,[0 0 1 1 1 1 0 0 0 0 0 2 0 0 0 0 0 1 1 1 1]
3,Explanation,1,3,4.25,0.005204200744628906,0.020162105560302734,None,1,[0 0 1 1 1 1 0 0 0 0 0 2 0 0 0 0 0 1 1 1 0]
4,Explanation,1,4,4.0,0.00515294075012207,0.025315046310424805,None,1,[0 0 1 1 1 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1 0]
5,Explanation,1,5,3.75,0.0050122737884521484,0.030327320098876953,None,1,[0 0 1 1 1 0 0 0 0 0 0 2 0 0 0 0 0 0 1 1 0]
6,Explanation,1,6,1.0,0.004862070083618164,0.03518939018249512,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0]
7,Explanation,1,7,0.75,0.004845619201660156,0.04003500938415527,None,1,[0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0]
8,Explanation,1,8,0.5,0.004904985427856445,0.04493999481201172,None,1,[1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0]
9,Explanation,1,9,0.25,0.0048580169677734375,0.049798011779785156,None,1,[1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0]
10,Explanation,1,11,0.0,0.004853248596191406,0.05465126037597656,0,1,[1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
