#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5,808.0152516365051,808.0152516365051,None,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0]
1,Egreedy,1,1,11.0,0.04064631462097168,808.0558979511261,None,3,[0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 1 0
 0 0 0 1 0 1 1 0 1 1 1 1 0 1 0 1 0 0 1 1 1 1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 1
 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0]
2,Egreedy,1,2,10.25,0.09679889678955078,808.1526968479156,None,6,[0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
 0 0 0 1 1 1 1 0 1 1 1 1 0 1 0 1 0 0 1 1 1 1 2 0 0 0 0 0 0 1 1 0 0 1 0 0 1
 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0]
3,Egreedy,1,3,10.25,0.04848742485046387,808.2011842727661,None,2,[0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
 0 0 0 1 1 1 1 0 1 1 1 1 0 1 0 1 0 0 1 1 1 1 2 0 0 0 0 0 0 1 1 0 0 1 0 0 1
 0 0 0 0 0 0 1 1 1 0 0 1 1 0 0]
4,Egreedy,1,4,10.25,0.032295942306518555,808.2334802150726,None,2,[0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
 0 0 0 1 1 1 1 0 1 1 1 1 0 1 0 1 0 0 1 1 1 1 2 0 0 0 0 0 0 1 1 0 0 0 0 0 1
 0 0 0 1 0 0 1 1 1 0 0 1 1 0 0]
5,Egreedy,1,5,10.0,0.008059024810791016,808.2415392398834,None,1,[0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
 0 0 0 1 1 1 1 0 1 1 1 1 0 1 0 1 0 0 1 1 1 1 2 0 0 0 0 0 0 1 1 0 0 0 0 0 1
 0 0 0 1 0 0 1 1 1 0 0 1 0 0 0]
6,Egreedy,1,6,9.75,0.0240781307220459,808.2656173706055,None,1,[0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
 0 0 0 1 1 1 1 0 1 1 1 1 0 1 0 1 0 0 1 1 1 1 2 0 0 0 0 0 0 1 1 0 0 0 0 0 1
 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0]
7,Egreedy,1,7,11.0,0.06421136856079102,808.3298287391663,None,4,[0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
 0 0 0 1 1 1 1 0 1 1 1 1 0 1 0 1 0 0 1 1 1 1 2 0 0 0 0 0 0 1 1 0 0 0 0 0 1
 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0]
8,Egreedy,1,8,11.25,0.040598154067993164,808.3704268932343,None,3,[0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
 1 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 0 0 1 1 1 1 2 0 0 0 0 0 0 1 1 0 0 0 0 0 1
 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0]
9,Egreedy,1,9,12.0,0.05648398399353027,808.4269108772278,None,3,[0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
 1 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 0 0 1 1 1 1 2 0 0 0 0 0 0 1 1 0 0 0 0 0 1
 0 0 0 1 1 0 0 1 1 0 2 0 0 0 0]
10,Egreedy,1,10,12.0,0.039491891860961914,808.4664027690887,None,3,[0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
 1 0 0 1 1 0 1 0 1 1 0 1 0 1 0 1 0 0 1 1 1 1 2 0 0 0 0 0 0 1 1 0 0 1 0 0 1
 0 0 0 1 1 0 0 1 1 0 2 0 0 0 0]
11,Egreedy,1,11,11.75,0.03201937675476074,808.4984221458435,None,2,[0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
 1 0 0 1 1 0 1 0 1 1 0 1 0 1 0 1 0 0 1 1 1 1 2 0 0 0 0 0 0 0 1 0 0 1 0 0 1
 0 0 0 1 1 0 0 1 1 0 2 0 0 0 0]
12,Egreedy,1,12,12.25,0.024142742156982422,808.5225648880005,None,1,[0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
 1 0 0 1 1 0 1 0 1 1 0 1 0 1 0 1 0 0 1 1 1 1 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0
 0 0 0 1 1 0 0 1 1 0 2 0 0 0 0]
13,Egreedy,1,13,11.5,0.04010915756225586,808.5626740455627,None,3,[0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
 1 0 0 1 1 1 1 0 1 1 0 1 0 1 0 1 0 0 1 1 1 1 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0
 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0]
14,Egreedy,1,14,11.5,0.032297611236572266,808.5949716567993,None,2,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
 1 0 0 1 1 1 1 0 1 1 0 1 0 1 0 1 0 0 1 1 1 1 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0
 0 1 0 1 1 0 0 1 1 0 0 0 0 0 0]
15,Egreedy,1,15,11.25,0.008085966110229492,808.6030576229095,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
 1 0 0 1 1 1 1 0 1 1 0 1 0 1 0 1 0 0 1 1 1 1 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0
 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0]
16,Egreedy,1,16,12.0,0.031400203704833984,808.6344578266144,None,2,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
 1 0 0 1 1 1 1 0 1 1 0 1 0 0 0 1 0 0 1 1 1 1 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0
 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0]
17,Egreedy,1,17,11.75,0.023714065551757812,808.6581718921661,None,1,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
 1 0 0 1 1 1 1 0 1 1 0 1 0 0 0 1 0 0 1 1 1 1 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0
 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0]
18,Egreedy,1,18,11.5,0.008082866668701172,808.6662547588348,None,1,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
 1 0 0 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 1 1 1 1 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0
 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0]
19,Egreedy,1,19,12.25,0.02376580238342285,808.6900205612183,None,1,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
 1 0 0 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 1 1 1 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0
 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0]
20,Egreedy,1,20,13.5,0.05542778968811035,808.7454483509064,None,3,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
 1 0 0 1 1 0 1 0 1 1 0 1 2 0 0 0 0 0 1 1 1 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0
 0 0 1 1 1 0 0 1 1 0 0 0 0 0 0]
21,Egreedy,1,21,13.25,0.007631540298461914,808.7530798912048,None,1,[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
 1 0 0 1 1 0 1 0 1 1 0 1 2 0 0 0 0 0 1 1 1 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0
 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0]
22,Egreedy,1,22,13.5,0.09483647346496582,808.8479163646698,None,6,[0 2 0 0 0 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
 1 0 0 1 1 0 1 0 1 1 0 0 2 0 0 0 0 0 1 1 1 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0
 0 0 1 0 1 0 0 1 1 0 0 0 0 1 0]
23,Egreedy,1,23,13.25,0.03173494338989258,808.8796513080597,None,2,[0 2 0 0 0 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0
 1 0 0 1 1 0 1 0 1 1 0 0 2 0 0 0 0 0 1 1 1 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0
 0 0 1 0 1 0 0 1 1 0 0 0 0 1 0]
24,Egreedy,1,24,13.75,0.02390885353088379,808.9035601615906,None,1,[0 2 0 0 0 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 2 0 0
