#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5,389.49417757987976,389.49417757987976,None,1,[0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0]
1,Egreedy,1,1,6.5,0.005053281784057617,389.4992308616638,None,1,[0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 1 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0]
2,Egreedy,1,2,7.5,0.012796163558959961,389.5120270252228,None,3,[0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0]
3,Egreedy,1,3,10.75,0.022681236267089844,389.53470826148987,None,5,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 2 0 0 0 0 0 1 1
 1 0 0 0 1 1 1 0 1 0 0 1 2 0 0 0 0 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
 0 1 1 0 1 0 1 1 1 1 0 0 1 0 0]
4,Egreedy,1,4,11.25,0.004717111587524414,389.5394253730774,None,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 2 0 0 0 0 0 1 1
 1 0 0 0 1 1 1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
 0 1 1 0 1 0 1 1 1 1 0 0 1 0 0]
5,Egreedy,1,5,11.0,0.004574298858642578,389.54399967193604,None,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 1 1
 1 0 0 0 1 1 1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
 0 1 1 0 1 0 1 1 1 1 0 0 1 0 0]
6,Egreedy,1,6,11.25,0.0044307708740234375,389.54843044281006,None,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 1 1
 1 0 0 0 1 1 1 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
 2 0 0 0 0 0 1 1 1 1 0 0 1 0 0]
7,Egreedy,1,7,11.0,0.005228519439697266,389.55365896224976,None,1,[0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 1 1
 1 1 0 0 1 0 1 0 1 0 0 1 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
 0 0 1 1 0 0 1 1 1 0 0 0 1 1 0]
8,Egreedy,1,8,12.5,0.01849818229675293,389.5721571445465,None,4,[0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2 0 0 0 0 2 0 0 0 0 2 0 0
 0 0 0 0 1 0 1 0 1 1 0 1 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
 0 0 1 1 0 0 1 1 1 0 0 1 1 1 0]
9,Egreedy,1,9,12.5,0.00913548469543457,389.58129262924194,None,2,[0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0
 0 0 0 0 1 0 1 0 1 1 0 1 2 0 0 0 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
 0 0 1 1 0 0 1 1 1 0 0 1 1 1 0]
10,Egreedy,1,10,12.25,0.013776540756225586,389.59506916999817,None,3,[0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0
 0 0 0 0 1 0 1 0 1 1 0 1 2 0 0 0 0 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
 0 0 1 1 0 0 1 1 1 0 0 0 1 1 0]
11,Egreedy,1,11,12.5,0.013909339904785156,389.60897850990295,None,3,[0 0 1 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0
 0 0 0 0 1 0 1 0 1 1 0 1 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
 0 0 1 1 0 0 1 1 1 1 0 0 1 1 0]
12,Egreedy,1,12,12.25,0.004647731781005859,389.61362624168396,None,1,[0 0 1 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0
 0 0 0 0 1 0 1 0 1 1 0 1 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
 0 0 1 1 0 0 1 1 0 1 0 0 1 1 0]
13,Egreedy,1,13,12.25,0.00530695915222168,389.6189332008362,None,1,[0 0 1 1 1 0 0 0 0 0 0 0 1 0 1 0 0 2 0 0 0 0 1 1 2 0 0 0 0 0 0 1 1 0 2 0 0
 0 0 0 0 1 0 1 0 1 0 0 1 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 1 0
 0 0 1 0 0 0 1 1 0 1 0 0 1 1 1]
14,Egreedy,1,14,10.5,0.009958744049072266,389.62889194488525,None,2,[0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 1 1 0 0 0 1 0 0 0 1 1 0 2 0 0
 0 0 0 0 1 0 1 0 0 0 0 1 2 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0
 0 0 1 0 0 0 1 1 1 1 0 1 1 0 1]
15,Egreedy,1,15,10.25,0.004667758941650391,389.6335597038269,None,1,[0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 1 1 0 0 0 1 0 0 0 1 1 0 2 0 0
 0 0 0 0 1 0 1 0 0 0 0 1 2 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0
 0 0 1 0 0 0 1 1 0 1 0 1 1 0 1]
16,Egreedy,1,16,10.0,0.004636049270629883,389.63819575309753,None,1,[0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 1 1 0 0 0 1 0 0 0 1 1 0 2 0 0
 0 0 0 0 1 0 1 0 0 0 0 1 2 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0
 0 0 1 0 0 0 1 1 0 1 0 1 1 0 1]
17,Egreedy,1,17,10.5,0.032503604888916016,389.67069935798645,None,6,[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 1 1 0 0 0 1 0 0 0 1 1 0 2 0 0
 0 0 0 0 1 1 1 0 0 0 0 1 2 0 0 0 0 0 0 1 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0
 0 0 1 0 0 0 1 1 0 1 0 1 1 0 1]
18,Egreedy,1,18,11.0,0.02916884422302246,389.6998682022095,None,4,[0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 1 1 0 0 0 1 0 0 0 1 1 0 2 0 0
 0 0 0 0 1 1 1 0 0 1 0 1 2 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0
 0 0 1 0 0 0 1 1 0 1 0 1 1 0 1]
19,Egreedy,1,19,11.5,0.014784812927246094,389.7146530151367,None,2,[0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 1 1 0 0 0 1 0 0 0 1 1 0 2 0 0
 0 0 0 0 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0
 0 0 1 0 0 0 1 1 0 1 0 1 1 0 1]
20,Egreedy,1,20,11.25,0.0070841312408447266,389.72173714637756,None,1,[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 1 1 0 0 0 1 0 0 0 1 1 0 2 0 0
 0 0 0 0 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0
 0 0 1 0 0 0 1 1 0 1 0 1 1 0 1]
21,Egreedy,1,21,11.0,0.007402658462524414,389.7291398048401,None,1,[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 2 0 0
 0 0 0 0 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0
 0 0 1 0 0 0 1 1 0 1 0 1 1 0 1]
